# wavelength, Lum, Lum_error
4830.1871, 1.319007570e+25, 2.073480353e+23
4830.2676, 1.315497922e+25, 2.071004438e+23
4830.3482, 1.311988216e+25, 2.068528551e+23
4830.4288, 1.308478451e+25, 2.066052692e+23
4830.5093, 1.304968627e+25, 2.063576860e+23
4830.5899, 1.301476623e+25, 2.061095086e+23
4830.6704, 1.298731590e+25, 2.058363831e+23
4830.7510, 1.295986512e+25, 2.055632607e+23
4830.8316, 1.293241388e+25, 2.052901412e+23
4830.9122, 1.290496218e+25, 2.050170249e+23
4830.9927, 1.287751003e+25, 2.047439116e+23
4831.0733, 1.285005741e+25, 2.044708015e+23
4831.1539, 1.282260434e+25, 2.041976945e+23
4831.2345, 1.279515081e+25, 2.039245906e+23
4831.3150, 1.276769682e+25, 2.036514901e+23
4831.3956, 1.274024238e+25, 2.033783927e+23
4831.4762, 1.271278747e+25, 2.031052986e+23
4831.5568, 1.268533211e+25, 2.028322079e+23
4831.6373, 1.265787629e+25, 2.025591205e+23
4831.7179, 1.264071619e+25, 2.023768045e+23
4831.7985, 1.266058347e+25, 2.025209170e+23
4831.8791, 1.268045109e+25, 2.026650371e+23
4831.9597, 1.270031904e+25, 2.028091647e+23
4832.0403, 1.272018731e+25, 2.029532999e+23
4832.1209, 1.274005593e+25, 2.030974425e+23
4832.2015, 1.275992487e+25, 2.032415926e+23
4832.2821, 1.277979414e+25, 2.033857502e+23
4832.3627, 1.279966375e+25, 2.035299153e+23
4832.4432, 1.281953368e+25, 2.036740879e+23
4832.5238, 1.283940395e+25, 2.038182679e+23
4832.6044, 1.285927455e+25, 2.039624553e+23
4832.6850, 1.287914548e+25, 2.041066502e+23
4832.7656, 1.289901674e+25, 2.042508525e+23
4832.8462, 1.291609492e+25, 2.043943753e+23
4832.9268, 1.292917383e+25, 2.045369184e+23
4833.0075, 1.294225295e+25, 2.046794639e+23
4833.0881, 1.295533229e+25, 2.048220119e+23
4833.1687, 1.296841185e+25, 2.049645623e+23
4833.2493, 1.298149162e+25, 2.051071150e+23
4833.3299, 1.299457162e+25, 2.052496702e+23
4833.4105, 1.300765183e+25, 2.053922278e+23
4833.4911, 1.302073226e+25, 2.055347878e+23
4833.5717, 1.303381291e+25, 2.056773503e+23
4833.6523, 1.304689378e+25, 2.058199151e+23
4833.7330, 1.305997486e+25, 2.059624823e+23
4833.8136, 1.307305616e+25, 2.061050520e+23
4833.8942, 1.308613768e+25, 2.062476241e+23
4833.9748, 1.309737175e+25, 2.063357680e+23
4834.0554, 1.310740255e+25, 2.063884627e+23
4834.1361, 1.311743352e+25, 2.064411602e+23
4834.2167, 1.312746466e+25, 2.064938607e+23
4834.2973, 1.313749596e+25, 2.065465640e+23
4834.3779, 1.314752743e+25, 2.065992702e+23
4834.4586, 1.315755907e+25, 2.066519793e+23
4834.5392, 1.316759087e+25, 2.067046913e+23
4834.6198, 1.317762285e+25, 2.067574062e+23
4834.7005, 1.318765499e+25, 2.068101240e+23
4834.7811, 1.319768729e+25, 2.068628446e+23
4834.8617, 1.320771977e+25, 2.069155681e+23
4834.9424, 1.321775241e+25, 2.069682945e+23
4835.0230, 1.322778522e+25, 2.070210238e+23
4835.1037, 1.323840314e+25, 2.070429166e+23
4835.1843, 1.324916804e+25, 2.070570706e+23
4835.2649, 1.325993312e+25, 2.070712252e+23
4835.3456, 1.327069838e+25, 2.070853805e+23
4835.4262, 1.328146382e+25, 2.070995363e+23
4835.5069, 1.329222943e+25, 2.071136928e+23
4835.5875, 1.330299523e+25, 2.071278499e+23
4835.6682, 1.331376121e+25, 2.071420076e+23
4835.7488, 1.332452737e+25, 2.071561659e+23
4835.8295, 1.333529370e+25, 2.071703249e+23
4835.9101, 1.334606022e+25, 2.071844844e+23
4835.9908, 1.335682692e+25, 2.071986446e+23
4836.0714, 1.336759379e+25, 2.072128054e+23
4836.1521, 1.337836085e+25, 2.072269669e+23
4836.2328, 1.337488925e+25, 2.072785184e+23
4836.3134, 1.337133004e+25, 2.073303011e+23
4836.3941, 1.336777078e+25, 2.073820852e+23
4836.4748, 1.336421145e+25, 2.074338707e+23
4836.5554, 1.336065207e+25, 2.074856575e+23
4836.6361, 1.335709262e+25, 2.075374457e+23
4836.7167, 1.335353312e+25, 2.075892352e+23
4836.7974, 1.334997356e+25, 2.076410261e+23
4836.8781, 1.334641393e+25, 2.076928184e+23
4836.9588, 1.334285425e+25, 2.077446120e+23
4837.0394, 1.333929451e+25, 2.077964069e+23
4837.1201, 1.333573471e+25, 2.078482032e+23
4837.2008, 1.333217485e+25, 2.079000009e+23
4837.2815, 1.332676665e+25, 2.079266895e+23
4837.3621, 1.331336770e+25, 2.078448196e+23
4837.4428, 1.329996853e+25, 2.077629484e+23
4837.5235, 1.328656914e+25, 2.076810760e+23
4837.6042, 1.327316952e+25, 2.075992022e+23
4837.6849, 1.325976968e+25, 2.075173272e+23
4837.7655, 1.324636961e+25, 2.074354509e+23
4837.8462, 1.323296933e+25, 2.073535733e+23
4837.9269, 1.321956881e+25, 2.072716945e+23
4838.0076, 1.320616808e+25, 2.071898143e+23
4838.0883, 1.319276712e+25, 2.071079329e+23
4838.1690, 1.317936594e+25, 2.070260502e+23
4838.2497, 1.316596453e+25, 2.069441662e+23
4838.3304, 1.315256291e+25, 2.068622810e+23
4838.4111, 1.315087424e+25, 2.068212951e+23
4838.4918, 1.316819302e+25, 2.068466844e+23
4838.5725, 1.318551209e+25, 2.068720810e+23
4838.6532, 1.320283144e+25, 2.068974849e+23
4838.7339, 1.322015109e+25, 2.069228962e+23
4838.8146, 1.323747103e+25, 2.069483148e+23
4838.8953, 1.325479125e+25, 2.069737407e+23
4838.9760, 1.327211176e+25, 2.069991739e+23
4839.0567, 1.328943256e+25, 2.070246145e+23
4839.1374, 1.330675365e+25, 2.070500623e+23
4839.2181, 1.332407503e+25, 2.070755175e+23
4839.2988, 1.334139670e+25, 2.071009799e+23
4839.3795, 1.335871866e+25, 2.071264497e+23
4839.4602, 1.337604090e+25, 2.071519268e+23
4839.5409, 1.336709720e+25, 2.071262719e+23
4839.6217, 1.333877155e+25, 2.070628825e+23
4839.7024, 1.331044544e+25, 2.069994921e+23
4839.7831, 1.328211886e+25, 2.069361006e+23
4839.8638, 1.325379180e+25, 2.068727081e+23
4839.9445, 1.322546427e+25, 2.068093145e+23
4840.0253, 1.319713626e+25, 2.067459198e+23
4840.1060, 1.316880779e+25, 2.066825241e+23
4840.1867, 1.314047884e+25, 2.066191273e+23
4840.2674, 1.311214942e+25, 2.065557295e+23
4840.3482, 1.308381953e+25, 2.064923306e+23
4840.4289, 1.305548916e+25, 2.064289307e+23
4840.5096, 1.302715832e+25, 2.063655297e+23
4840.5904, 1.299882701e+25, 2.063021276e+23
4840.6711, 1.300590533e+25, 2.062276926e+23
4840.7518, 1.302362070e+25, 2.061499428e+23
4840.8326, 1.304133637e+25, 2.060721922e+23
4840.9133, 1.305905233e+25, 2.059944409e+23
4840.9940, 1.307676859e+25, 2.059166889e+23
4841.0748, 1.309448514e+25, 2.058389360e+23
4841.1555, 1.311220198e+25, 2.057611824e+23
4841.2363, 1.312991913e+25, 2.056834280e+23
4841.3170, 1.314763656e+25, 2.056056729e+23
4841.3977, 1.316535430e+25, 2.055279170e+23
4841.4785, 1.318307233e+25, 2.054501603e+23
4841.5592, 1.320079065e+25, 2.053724029e+23
4841.6400, 1.321850927e+25, 2.052946447e+23
4841.7207, 1.323622819e+25, 2.052168858e+23
4841.8015, 1.323178680e+25, 2.053952858e+23
4841.8822, 1.322650084e+25, 2.055834653e+23
4841.9630, 1.322121480e+25, 2.057716631e+23
4842.0438, 1.321592868e+25, 2.059598792e+23
4842.1245, 1.321064246e+25, 2.061481135e+23
4842.2053, 1.320535616e+25, 2.063363660e+23
4842.2860, 1.320006976e+25, 2.065246366e+23
4842.3668, 1.319478328e+25, 2.067129254e+23
4842.4476, 1.318949671e+25, 2.069012322e+23
4842.5283, 1.318421006e+25, 2.070895570e+23
4842.6091, 1.317892331e+25, 2.072778998e+23
4842.6898, 1.317363648e+25, 2.074662605e+23
4842.7706, 1.316834956e+25, 2.076546392e+23
4842.8514, 1.315798686e+25, 2.077546986e+23
4842.9322, 1.312037992e+25, 2.073806127e+23
4843.0129, 1.308277235e+25, 2.070065230e+23
4843.0937, 1.304516416e+25, 2.066324296e+23
4843.1745, 1.300755534e+25, 2.062583324e+23
4843.2553, 1.296994589e+25, 2.058842316e+23
4843.3360, 1.293233582e+25, 2.055101270e+23
4843.4168, 1.289472511e+25, 2.051360187e+23
4843.4976, 1.285711378e+25, 2.047619067e+23
4843.5784, 1.281950183e+25, 2.043877911e+23
4843.6592, 1.278188924e+25, 2.040136718e+23
4843.7399, 1.274427603e+25, 2.036395489e+23
4843.8207, 1.270666219e+25, 2.032654223e+23
4843.9015, 1.266904773e+25, 2.028912922e+23
4843.9823, 1.264956336e+25, 2.026865622e+23
4844.0631, 1.266352847e+25, 2.027943670e+23
4844.1439, 1.267749381e+25, 2.029021742e+23
4844.2247, 1.269145938e+25, 2.030099840e+23
4844.3055, 1.270542519e+25, 2.031177962e+23
4844.3863, 1.271939123e+25, 2.032256110e+23
4844.4671, 1.273335750e+25, 2.033334282e+23
4844.5479, 1.274732400e+25, 2.034412479e+23
4844.6287, 1.276129074e+25, 2.035490701e+23
4844.7095, 1.277525771e+25, 2.036568948e+23
4844.7903, 1.278922491e+25, 2.037647220e+23
4844.8711, 1.280319235e+25, 2.038725517e+23
4844.9519, 1.281716002e+25, 2.039803838e+23
4845.0327, 1.283112792e+25, 2.040882184e+23
4845.1135, 1.284859586e+25, 2.041974424e+23
4845.1943, 1.286898093e+25, 2.043078258e+23
4845.2751, 1.288936634e+25, 2.044182132e+23
4845.3559, 1.290975209e+25, 2.045286045e+23
4845.4367, 1.293013818e+25, 2.046389998e+23
4845.5175, 1.295052461e+25, 2.047493990e+23
4845.5983, 1.297091137e+25, 2.048598021e+23
4845.6792, 1.299129848e+25, 2.049702092e+23
4845.7600, 1.301168593e+25, 2.050806201e+23
4845.8408, 1.303207372e+25, 2.051910350e+23
4845.9216, 1.305246185e+25, 2.053014539e+23
4846.0024, 1.307285032e+25, 2.054118766e+23
4846.0833, 1.309323913e+25, 2.055223033e+23
4846.1641, 1.311362828e+25, 2.056327338e+23
4846.2449, 1.311995786e+25, 2.056625015e+23
4846.3257, 1.312134899e+25, 2.056639415e+23
4846.4066, 1.312274015e+25, 2.056653881e+23
4846.4874, 1.312413133e+25, 2.056668415e+23
4846.5682, 1.312552253e+25, 2.056683015e+23
4846.6491, 1.312691376e+25, 2.056697682e+23
4846.7299, 1.312830500e+25, 2.056712416e+23
4846.8107, 1.312969628e+25, 2.056727217e+23
4846.8916, 1.313108757e+25, 2.056742085e+23
4846.9724, 1.313247889e+25, 2.056757019e+23
4847.0532, 1.313387023e+25, 2.056772021e+23
4847.1341, 1.313526159e+25, 2.056787089e+23
4847.2149, 1.313665298e+25, 2.056802225e+23
4847.2958, 1.313804439e+25, 2.056817427e+23
4847.3766, 1.314012543e+25, 2.056801212e+23
4847.4575, 1.314225511e+25, 2.056782786e+23
4847.5383, 1.314438482e+25, 2.056764367e+23
4847.6192, 1.314651458e+25, 2.056745954e+23
4847.7000, 1.314864436e+25, 2.056727548e+23
4847.7809, 1.315077419e+25, 2.056709148e+23
4847.8617, 1.315290405e+25, 2.056690755e+23
4847.9426, 1.315503394e+25, 2.056672368e+23
4848.0234, 1.315716387e+25, 2.056653988e+23
4848.1043, 1.315929383e+25, 2.056635615e+23
4848.1851, 1.316142384e+25, 2.056617248e+23
4848.2660, 1.316355387e+25, 2.056598888e+23
4848.3469, 1.316568394e+25, 2.056580534e+23
4848.4277, 1.316650486e+25, 2.056426808e+23
4848.5086, 1.315838394e+25, 2.055348433e+23
4848.5895, 1.315026288e+25, 2.054270043e+23
4848.6703, 1.314214169e+25, 2.053191637e+23
4848.7512, 1.313402036e+25, 2.052113217e+23
4848.8321, 1.312589889e+25, 2.051034782e+23
4848.9129, 1.311777729e+25, 2.049956332e+23
4848.9938, 1.310965556e+25, 2.048877868e+23
4849.0747, 1.310153369e+25, 2.047799388e+23
4849.1555, 1.309341168e+25, 2.046720893e+23
4849.2364, 1.308528954e+25, 2.045642383e+23
4849.3173, 1.307716726e+25, 2.044563858e+23
4849.3982, 1.306904485e+25, 2.043485319e+23
4849.4791, 1.306092230e+25, 2.042406764e+23
4849.5599, 1.305053252e+25, 2.041343233e+23
4849.6408, 1.303536858e+25, 2.040311365e+23
4849.7217, 1.302020439e+25, 2.039279500e+23
4849.8026, 1.300503994e+25, 2.038247639e+23
4849.8835, 1.298987524e+25, 2.037215781e+23
4849.9644, 1.297471029e+25, 2.036183927e+23
4850.0453, 1.295954508e+25, 2.035152076e+23
4850.1261, 1.294437962e+25, 2.034120229e+23
4850.2070, 1.292921391e+25, 2.033088385e+23
4850.2879, 1.291404794e+25, 2.032056544e+23
4850.3688, 1.289888173e+25, 2.031024708e+23
4850.4497, 1.288371526e+25, 2.029992875e+23
4850.5306, 1.286854853e+25, 2.028961045e+23
4850.6115, 1.285338156e+25, 2.027929219e+23
4850.6924, 1.284507389e+25, 2.027586400e+23
4850.7733, 1.284320751e+25, 2.027890607e+23
4850.8542, 1.284134109e+25, 2.028194853e+23
4850.9351, 1.283947465e+25, 2.028499138e+23
4851.0160, 1.283760817e+25, 2.028803462e+23
4851.0969, 1.283574167e+25, 2.029107824e+23
4851.1779, 1.283387513e+25, 2.029412225e+23
4851.2588, 1.283200856e+25, 2.029716665e+23
4851.3397, 1.283014196e+25, 2.030021143e+23
4851.4206, 1.282827533e+25, 2.030325660e+23
4851.5015, 1.282640867e+25, 2.030630216e+23
4851.5824, 1.282454197e+25, 2.030934810e+23
4851.6633, 1.282267525e+25, 2.031239443e+23
4851.7442, 1.282080850e+25, 2.031544115e+23
4851.8252, 1.280479128e+25, 2.030724266e+23
4851.9061, 1.278299865e+25, 2.029445449e+23
4851.9870, 1.276120565e+25, 2.028166610e+23
4852.0679, 1.273941229e+25, 2.026887750e+23
4852.1489, 1.271761857e+25, 2.025608869e+23
4852.2298, 1.269582448e+25, 2.024329968e+23
4852.3107, 1.267403003e+25, 2.023051045e+23
4852.3916, 1.265223522e+25, 2.021772101e+23
4852.4726, 1.263044004e+25, 2.020493137e+23
4852.5535, 1.260864450e+25, 2.019214151e+23
4852.6344, 1.258684860e+25, 2.017935145e+23
4852.7154, 1.256505233e+25, 2.016656117e+23
4852.7963, 1.254325570e+25, 2.015377069e+23
4852.8772, 1.252145870e+25, 2.014097999e+23
4852.9582, 1.252700646e+25, 2.013883071e+23
4853.0391, 1.253545550e+25, 2.013781043e+23
4853.1201, 1.254390467e+25, 2.013679014e+23
4853.2010, 1.255235399e+25, 2.013576983e+23
4853.2819, 1.256080345e+25, 2.013474952e+23
4853.3629, 1.256925306e+25, 2.013372920e+23
4853.4438, 1.257770280e+25, 2.013270887e+23
4853.5248, 1.258615268e+25, 2.013168853e+23
4853.6057, 1.259460270e+25, 2.013066818e+23
4853.6867, 1.260305287e+25, 2.012964782e+23
4853.7676, 1.261150317e+25, 2.012862745e+23
4853.8486, 1.261995362e+25, 2.012760707e+23
4853.9295, 1.262840421e+25, 2.012658668e+23
4854.0105, 1.263557120e+25, 2.012576256e+23
4854.0914, 1.263101626e+25, 2.012673076e+23
4854.1724, 1.262646125e+25, 2.012769898e+23
4854.2534, 1.262190617e+25, 2.012866724e+23
4854.3343, 1.261735101e+25, 2.012963551e+23
4854.4153, 1.261279577e+25, 2.013060382e+23
4854.4963, 1.260824045e+25, 2.013157215e+23
4854.5772, 1.260368506e+25, 2.013254051e+23
4854.6582, 1.259912960e+25, 2.013350890e+23
4854.7392, 1.259457406e+25, 2.013447731e+23
4854.8201, 1.259001844e+25, 2.013544576e+23
4854.9011, 1.258546275e+25, 2.013641423e+23
4854.9821, 1.258090698e+25, 2.013738272e+23
4855.0630, 1.257635113e+25, 2.013835125e+23
4855.1440, 1.257307230e+25, 2.013768864e+23
4855.2250, 1.257289640e+25, 2.013306273e+23
4855.3060, 1.257272051e+25, 2.012843677e+23
4855.3869, 1.257254460e+25, 2.012381074e+23
4855.4679, 1.257236870e+25, 2.011918466e+23
4855.5489, 1.257219279e+25, 2.011455852e+23
4855.6299, 1.257201689e+25, 2.010993233e+23
4855.7109, 1.257184097e+25, 2.010530608e+23
4855.7919, 1.257166506e+25, 2.010067976e+23
4855.8728, 1.257148914e+25, 2.009605340e+23
4855.9538, 1.257131322e+25, 2.009142697e+23
4856.0348, 1.257113729e+25, 2.008680049e+23
4856.1158, 1.257096137e+25, 2.008217394e+23
4856.1968, 1.257078544e+25, 2.007754734e+23
4856.2778, 1.257909192e+25, 2.008264540e+23
4856.3588, 1.259635626e+25, 2.009801333e+23
4856.4398, 1.261362089e+25, 2.011338170e+23
4856.5208, 1.263088581e+25, 2.012875051e+23
4856.6018, 1.264815102e+25, 2.014411976e+23
4856.6828, 1.266541651e+25, 2.015948944e+23
4856.7638, 1.268268230e+25, 2.017485957e+23
4856.8448, 1.269994837e+25, 2.019023013e+23
4856.9258, 1.271721473e+25, 2.020560113e+23
4857.0068, 1.273448138e+25, 2.022097257e+23
4857.0878, 1.275174831e+25, 2.023634444e+23
4857.1688, 1.276901553e+25, 2.025171675e+23
4857.2498, 1.278628304e+25, 2.026708950e+23
4857.3308, 1.280355084e+25, 2.028246268e+23
4857.4118, 1.279486449e+25, 2.027762770e+23
4857.4929, 1.277400084e+25, 2.026331168e+23
4857.5739, 1.275313684e+25, 2.024899586e+23
4857.6549, 1.273227249e+25, 2.023468025e+23
4857.7359, 1.271140779e+25, 2.022036484e+23
4857.8169, 1.269054274e+25, 2.020604963e+23
4857.8979, 1.266967734e+25, 2.019173462e+23
4857.9790, 1.264881160e+25, 2.017741983e+23
4858.0600, 1.262794551e+25, 2.016310523e+23
4858.1410, 1.260707907e+25, 2.014879085e+23
4858.2220, 1.258621229e+25, 2.013447668e+23
4858.3031, 1.256534515e+25, 2.012016271e+23
4858.3841, 1.254447767e+25, 2.010584896e+23
4858.4651, 1.252360984e+25, 2.009153541e+23
4858.5462, 1.253344464e+25, 2.009556261e+23
4858.6272, 1.254768934e+25, 2.010222415e+23
4858.7082, 1.256193427e+25, 2.010888589e+23
4858.7893, 1.257617945e+25, 2.011554784e+23
4858.8703, 1.259042486e+25, 2.012220998e+23
4858.9513, 1.260467050e+25, 2.012887233e+23
4859.0324, 1.261891639e+25, 2.013553488e+23
4859.1134, 1.263316251e+25, 2.014219763e+23
4859.1945, 1.264740887e+25, 2.014886059e+23
4859.2755, 1.266165547e+25, 2.015552374e+23
4859.3565, 1.267590231e+25, 2.016218710e+23
4859.4376, 1.269014938e+25, 2.016885065e+23
4859.5186, 1.270439669e+25, 2.017551441e+23
4859.5997, 1.271732209e+25, 2.018152522e+23
4859.6807, 1.271237494e+25, 2.017870704e+23
4859.7618, 1.270742771e+25, 2.017588904e+23
4859.8428, 1.270248040e+25, 2.017307122e+23
4859.9239, 1.269753301e+25, 2.017025358e+23
4860.0049, 1.269258553e+25, 2.016743613e+23
4860.0860, 1.268763797e+25, 2.016461887e+23
4860.1671, 1.268269033e+25, 2.016180178e+23
4860.2481, 1.267774260e+25, 2.015898489e+23
4860.3292, 1.267279480e+25, 2.015616817e+23
4860.4102, 1.266784691e+25, 2.015335164e+23
4860.4913, 1.266289894e+25, 2.015053529e+23
4860.5724, 1.265795088e+25, 2.014771913e+23
4860.6534, 1.265300274e+25, 2.014490316e+23
4860.7345, 1.264394980e+25, 2.013710194e+23
4860.8156, 1.262338369e+25, 2.011531747e+23
4860.8966, 1.260281723e+25, 2.009353272e+23
4860.9777, 1.258225043e+25, 2.007174768e+23
4861.0588, 1.256168329e+25, 2.004996236e+23
4861.1399, 1.254111581e+25, 2.002817675e+23
4861.2209, 1.252054798e+25, 2.000639086e+23
4861.3020, 1.249997980e+25, 1.998460468e+23
4861.3831, 1.247941129e+25, 1.996281822e+23
4861.4642, 1.245884243e+25, 1.994103147e+23
4861.5453, 1.243827323e+25, 1.991924444e+23
4861.6263, 1.241770369e+25, 1.989745712e+23
4861.7074, 1.239713380e+25, 1.987566952e+23
4861.7885, 1.237656357e+25, 1.985388163e+23
4861.8696, 1.236460763e+25, 1.984345491e+23
4861.9507, 1.236291836e+25, 1.984656854e+23
4862.0318, 1.236122905e+25, 1.984968223e+23
4862.1129, 1.235953972e+25, 1.985279597e+23
4862.1940, 1.235785037e+25, 1.985590976e+23
4862.2750, 1.235616098e+25, 1.985902360e+23
4862.3561, 1.235447156e+25, 1.986213750e+23
4862.4372, 1.235278212e+25, 1.986525145e+23
4862.5183, 1.235109265e+25, 1.986836546e+23
4862.5994, 1.234940315e+25, 1.987147951e+23
4862.6805, 1.234771362e+25, 1.987459363e+23
4862.7616, 1.234602407e+25, 1.987770779e+23
4862.8427, 1.234433448e+25, 1.988082201e+23
4862.9238, 1.234264487e+25, 1.988393628e+23
4863.0050, 1.235587684e+25, 1.988885613e+23
4863.0861, 1.237713021e+25, 1.989474670e+23
4863.1672, 1.239838394e+25, 1.990063747e+23
4863.2483, 1.241963802e+25, 1.990652843e+23
4863.3294, 1.244089245e+25, 1.991241959e+23
4863.4105, 1.246214724e+25, 1.991831094e+23
4863.4916, 1.248340238e+25, 1.992420249e+23
4863.5727, 1.250465787e+25, 1.993009423e+23
4863.6538, 1.252591372e+25, 1.993598617e+23
4863.7350, 1.254716993e+25, 1.994187830e+23
4863.8161, 1.256842649e+25, 1.994777063e+23
4863.8972, 1.258968340e+25, 1.995366316e+23
4863.9783, 1.261094067e+25, 1.995955587e+23
4864.0594, 1.263219830e+25, 1.996544879e+23
4864.1406, 1.262883723e+25, 1.996198059e+23
4864.2217, 1.262092570e+25, 1.995678232e+23
4864.3028, 1.261301404e+25, 1.995158422e+23
4864.3840, 1.260510224e+25, 1.994638629e+23
4864.4651, 1.259719032e+25, 1.994118855e+23
4864.5462, 1.258927826e+25, 1.993599098e+23
4864.6273, 1.258136607e+25, 1.993079359e+23
4864.7085, 1.257345375e+25, 1.992559638e+23
4864.7896, 1.256554129e+25, 1.992039935e+23
4864.8708, 1.255762870e+25, 1.991520250e+23
4864.9519, 1.254971599e+25, 1.991000583e+23
4865.0330, 1.254180314e+25, 1.990480933e+23
4865.1142, 1.253389015e+25, 1.989961302e+23
4865.1953, 1.252609211e+25, 1.989417880e+23
4865.2765, 1.252118079e+25, 1.988277179e+23
4865.3576, 1.251626939e+25, 1.987136488e+23
4865.4387, 1.251135791e+25, 1.985995808e+23
4865.5199, 1.250644635e+25, 1.984855139e+23
4865.6010, 1.250153471e+25, 1.983714480e+23
4865.6822, 1.249662298e+25, 1.982573832e+23
4865.7633, 1.249171117e+25, 1.981433194e+23
4865.8445, 1.248679928e+25, 1.980292567e+23
4865.9256, 1.248188731e+25, 1.979151951e+23
4866.0068, 1.247697526e+25, 1.978011347e+23
4866.0880, 1.247206312e+25, 1.976870752e+23
4866.1691, 1.246715090e+25, 1.975730169e+23
4866.2503, 1.246223860e+25, 1.974589597e+23
4866.3314, 1.245283101e+25, 1.973392829e+23
4866.4126, 1.242855441e+25, 1.972010158e+23
4866.4938, 1.240427740e+25, 1.970627500e+23
4866.5749, 1.237999999e+25, 1.969244855e+23
4866.6561, 1.235572217e+25, 1.967862223e+23
4866.7373, 1.233144395e+25, 1.966479605e+23
4866.8184, 1.230716532e+25, 1.965097000e+23
4866.8996, 1.228288629e+25, 1.963714408e+23
4866.9808, 1.225860685e+25, 1.962331830e+23
4867.0620, 1.223432701e+25, 1.960949266e+23
4867.1431, 1.221004676e+25, 1.959566715e+23
4867.2243, 1.218576611e+25, 1.958184178e+23
4867.3055, 1.216148505e+25, 1.956801655e+23
4867.3867, 1.213720359e+25, 1.955419146e+23
4867.4678, 1.212101012e+25, 1.954500881e+23
4867.5490, 1.211568513e+25, 1.954206425e+23
4867.6302, 1.211036005e+25, 1.953911972e+23
4867.7114, 1.210503489e+25, 1.953617522e+23
4867.7926, 1.209970964e+25, 1.953323075e+23
4867.8738, 1.209438429e+25, 1.953028631e+23
4867.9549, 1.208905886e+25, 1.952734190e+23
4868.0361, 1.208373334e+25, 1.952439752e+23
4868.1173, 1.207840773e+25, 1.952145318e+23
4868.1985, 1.207308203e+25, 1.951850886e+23
4868.2797, 1.206775625e+25, 1.951556458e+23
4868.3609, 1.206243037e+25, 1.951262032e+23
4868.4421, 1.205710441e+25, 1.950967610e+23
4868.5233, 1.205177835e+25, 1.950673191e+23
4868.6045, 1.206745724e+25, 1.952073643e+23
4868.6857, 1.209597348e+25, 1.954509948e+23
4868.7669, 1.212449019e+25, 1.956946317e+23
4868.8481, 1.215300738e+25, 1.959382751e+23
4868.9293, 1.218152505e+25, 1.961819251e+23
4869.0105, 1.221004319e+25, 1.964255814e+23
4869.0917, 1.223856180e+25, 1.966692443e+23
4869.1729, 1.226708089e+25, 1.969129136e+23
4869.2541, 1.229560046e+25, 1.971565894e+23
4869.3353, 1.232412050e+25, 1.974002716e+23
4869.4166, 1.235264102e+25, 1.976439603e+23
4869.4978, 1.238116201e+25, 1.978876554e+23
4869.5790, 1.240968348e+25, 1.981313569e+23
4869.6602, 1.243820543e+25, 1.983750648e+23
4869.7414, 1.246068478e+25, 1.985304009e+23
4869.8226, 1.248178523e+25, 1.986655702e+23
4869.9039, 1.250288603e+25, 1.988007442e+23
4869.9851, 1.252398718e+25, 1.989359228e+23
4870.0663, 1.254508868e+25, 1.990711059e+23
4870.1475, 1.256619054e+25, 1.992062937e+23
4870.2288, 1.258729274e+25, 1.993414859e+23
4870.3100, 1.260839530e+25, 1.994766828e+23
4870.3912, 1.262949821e+25, 1.996118842e+23
4870.4724, 1.265060148e+25, 1.997470902e+23
4870.5537, 1.267170509e+25, 1.998823007e+23
4870.6349, 1.269280906e+25, 2.000175158e+23
4870.7161, 1.271391338e+25, 2.001527355e+23
4870.7974, 1.273461542e+25, 2.002861852e+23
4870.8786, 1.270769506e+25, 2.002097684e+23
4870.9599, 1.268077425e+25, 2.001333563e+23
4871.0411, 1.265385300e+25, 2.000569490e+23
4871.1223, 1.262693130e+25, 1.999805465e+23
4871.2036, 1.260000914e+25, 1.999041488e+23
4871.2848, 1.257308654e+25, 1.998277558e+23
4871.3661, 1.254616349e+25, 1.997513676e+23
4871.4473, 1.251923999e+25, 1.996749843e+23
4871.5286, 1.249231604e+25, 1.995986057e+23
4871.6098, 1.246539165e+25, 1.995222320e+23
4871.6911, 1.243846680e+25, 1.994458630e+23
4871.7723, 1.241154150e+25, 1.993694989e+23
4871.8536, 1.238461576e+25, 1.992931397e+23
4871.9348, 1.236129094e+25, 1.992139578e+23
4872.0161, 1.235207807e+25, 1.991236972e+23
4872.0973, 1.234286505e+25, 1.990334353e+23
4872.1786, 1.233365188e+25, 1.989431719e+23
4872.2599, 1.232443855e+25, 1.988529072e+23
4872.3411, 1.231522508e+25, 1.987626410e+23
4872.4224, 1.230601144e+25, 1.986723735e+23
4872.5036, 1.229679766e+25, 1.985821045e+23
4872.5849, 1.228758371e+25, 1.984918342e+23
4872.6662, 1.227836962e+25, 1.984015624e+23
4872.7474, 1.226915537e+25, 1.983112893e+23
4872.8287, 1.225994097e+25, 1.982210147e+23
4872.9100, 1.225072642e+25, 1.981307388e+23
4872.9913, 1.224151171e+25, 1.980404615e+23
4873.0725, 1.224136953e+25, 1.980118179e+23
4873.1538, 1.225503702e+25, 1.980769937e+23
4873.2351, 1.226870474e+25, 1.981421760e+23
4873.3164, 1.228237269e+25, 1.982073650e+23
4873.3976, 1.229604086e+25, 1.982725606e+23
4873.4789, 1.230970927e+25, 1.983377627e+23
4873.5602, 1.232337790e+25, 1.984029714e+23
