# wavelength, Lum, Lum_error
5929.8194, 2.196115167e+25, 2.481751461e+23
5929.9183, 2.197750550e+25, 2.483609236e+23
5930.0172, 2.199385961e+25, 2.485468365e+23
5930.1161, 2.201021400e+25, 2.487328847e+23
5930.2150, 2.202656865e+25, 2.489190679e+23
5930.3139, 2.204292358e+25, 2.491053857e+23
5930.4128, 2.205927878e+25, 2.492918379e+23
5930.5117, 2.207563425e+25, 2.494784242e+23
5930.6107, 2.209199000e+25, 2.496651444e+23
5930.7096, 2.208902324e+25, 2.497322650e+23
5930.8085, 2.208434705e+25, 2.497888005e+23
5930.9074, 2.207967079e+25, 2.498453374e+23
5931.0063, 2.207499444e+25, 2.499018758e+23
5931.1052, 2.207031801e+25, 2.499584156e+23
5931.2042, 2.206564151e+25, 2.500149569e+23
5931.3031, 2.206096493e+25, 2.500714997e+23
5931.4020, 2.205628827e+25, 2.501280440e+23
5931.5009, 2.205161154e+25, 2.501845897e+23
5931.5999, 2.204693472e+25, 2.502411369e+23
5931.6988, 2.204225783e+25, 2.502976855e+23
5931.7977, 2.203758086e+25, 2.503542356e+23
5931.8967, 2.203290381e+25, 2.504107872e+23
5931.9956, 2.202805487e+25, 2.504448929e+23
5932.0945, 2.202185850e+25, 2.503029795e+23
5932.1935, 2.201566204e+25, 2.501610668e+23
5932.2924, 2.200946547e+25, 2.500191548e+23
5932.3913, 2.200326880e+25, 2.498772436e+23
5932.4903, 2.199707202e+25, 2.497353331e+23
5932.5892, 2.199087514e+25, 2.495934233e+23
5932.6882, 2.198467816e+25, 2.494515143e+23
5932.7871, 2.197848107e+25, 2.493096061e+23
5932.8861, 2.197228388e+25, 2.491676986e+23
5932.9850, 2.196608659e+25, 2.490257919e+23
5933.0840, 2.195988919e+25, 2.488838859e+23
5933.1829, 2.195369169e+25, 2.487419808e+23
5933.2819, 2.194749409e+25, 2.486000764e+23
5933.3808, 2.195260427e+25, 2.485557988e+23
5933.4798, 2.198316536e+25, 2.487312503e+23
5933.5788, 2.201372697e+25, 2.489067058e+23
5933.6777, 2.204428908e+25, 2.490821653e+23
5933.7767, 2.207485170e+25, 2.492576287e+23
5933.8757, 2.210541483e+25, 2.494330962e+23
5933.9746, 2.213597847e+25, 2.496085676e+23
5934.0736, 2.216654262e+25, 2.497840430e+23
5934.1726, 2.219710728e+25, 2.499595225e+23
5934.2715, 2.222767245e+25, 2.501350059e+23
5934.3705, 2.225823813e+25, 2.503104932e+23
5934.4695, 2.228880431e+25, 2.504859846e+23
5934.5685, 2.231937101e+25, 2.506614799e+23
5934.6674, 2.234993822e+25, 2.508369792e+23
5934.7664, 2.237738047e+25, 2.509584043e+23
5934.8654, 2.240171372e+25, 2.510260343e+23
5934.9644, 2.242604737e+25, 2.510936698e+23
5935.0634, 2.245038143e+25, 2.511613111e+23
5935.1624, 2.247471590e+25, 2.512289580e+23
5935.2613, 2.249905077e+25, 2.512966106e+23
5935.3603, 2.252338605e+25, 2.513642688e+23
5935.4593, 2.254772174e+25, 2.514319327e+23
5935.5583, 2.257205783e+25, 2.514996023e+23
5935.6573, 2.259639432e+25, 2.515672775e+23
5935.7563, 2.262073123e+25, 2.516349583e+23
5935.8553, 2.264506854e+25, 2.517026448e+23
5935.9543, 2.266940625e+25, 2.517703369e+23
5936.0533, 2.269374437e+25, 2.518380347e+23
5936.1523, 2.269089345e+25, 2.518274912e+23
5936.2513, 2.267611570e+25, 2.517826611e+23
5936.3503, 2.266133770e+25, 2.517378730e+23
5936.4493, 2.264655945e+25, 2.516931269e+23
5936.5483, 2.263178096e+25, 2.516484228e+23
5936.6474, 2.261700222e+25, 2.516037608e+23
5936.7464, 2.260222323e+25, 2.515591408e+23
5936.8454, 2.258744400e+25, 2.515145629e+23
5936.9444, 2.257266452e+25, 2.514700272e+23
5937.0434, 2.255788480e+25, 2.514255336e+23
5937.1424, 2.254310483e+25, 2.513810822e+23
5937.2415, 2.252832461e+25, 2.513366730e+23
5937.3405, 2.251354414e+25, 2.512923060e+23
5937.4395, 2.249876343e+25, 2.512479813e+23
5937.5385, 2.250046622e+25, 2.512956419e+23
5937.6376, 2.250422609e+25, 2.513549504e+23
5937.7366, 2.250798603e+25, 2.514144404e+23
5937.8356, 2.251174604e+25, 2.514741119e+23
5937.9347, 2.251550610e+25, 2.515339647e+23
5938.0337, 2.251926623e+25, 2.515939988e+23
5938.1327, 2.252302642e+25, 2.516542140e+23
5938.2318, 2.252678667e+25, 2.517146101e+23
5938.3308, 2.253054699e+25, 2.517751871e+23
5938.4299, 2.253430737e+25, 2.518359449e+23
5938.5289, 2.253806781e+25, 2.518968833e+23
5938.6279, 2.254182831e+25, 2.519580022e+23
5938.7270, 2.254558888e+25, 2.520193015e+23
5938.8260, 2.254820404e+25, 2.520804864e+23
5938.9251, 2.253819032e+25, 2.521385070e+23
5939.0241, 2.252817644e+25, 2.521965286e+23
5939.1232, 2.251816239e+25, 2.522545511e+23
5939.2222, 2.250814817e+25, 2.523125746e+23
5939.3213, 2.249813378e+25, 2.523705990e+23
5939.4204, 2.248811923e+25, 2.524286245e+23
5939.5194, 2.247810451e+25, 2.524866509e+23
5939.6185, 2.246808962e+25, 2.525446782e+23
5939.7175, 2.245807457e+25, 2.526027066e+23
5939.8166, 2.244805935e+25, 2.526607359e+23
5939.9157, 2.243804396e+25, 2.527187661e+23
5940.0147, 2.242802840e+25, 2.527767974e+23
5940.1138, 2.241801268e+25, 2.528348296e+23
5940.2129, 2.240302942e+25, 2.528501510e+23
5940.3120, 2.237510735e+25, 2.527542215e+23
5940.4110, 2.234718482e+25, 2.526582919e+23
5940.5101, 2.231926182e+25, 2.525623621e+23
5940.6092, 2.229133835e+25, 2.524664322e+23
5940.7083, 2.226341442e+25, 2.523705020e+23
5940.8073, 2.223549002e+25, 2.522745717e+23
5940.9064, 2.220756515e+25, 2.521786412e+23
5941.0055, 2.217963982e+25, 2.520827105e+23
5941.1046, 2.215171403e+25, 2.519867797e+23
5941.2037, 2.212378777e+25, 2.518908487e+23
5941.3028, 2.209586104e+25, 2.517949175e+23
5941.4019, 2.206793385e+25, 2.516989862e+23
5941.5010, 2.204000619e+25, 2.516030547e+23
5941.6001, 2.202538014e+25, 2.514969790e+23
5941.6992, 2.202564477e+25, 2.513796512e+23
5941.7982, 2.202590941e+25, 2.512624644e+23
5941.8973, 2.202617405e+25, 2.511454187e+23
5941.9964, 2.202643869e+25, 2.510285144e+23
5942.0956, 2.202670334e+25, 2.509117516e+23
5942.1947, 2.202696799e+25, 2.507951306e+23
5942.2938, 2.202723265e+25, 2.506786515e+23
5942.3929, 2.202749731e+25, 2.505623147e+23
5942.4920, 2.202776198e+25, 2.504461202e+23
5942.5911, 2.202802665e+25, 2.503300683e+23
5942.6902, 2.202829132e+25, 2.502141592e+23
5942.7893, 2.202855600e+25, 2.500983931e+23
5942.8884, 2.202882068e+25, 2.499827703e+23
5942.9876, 2.204424184e+25, 2.499499312e+23
5943.0867, 2.206728572e+25, 2.499586776e+23
5943.1858, 2.209032998e+25, 2.499674245e+23
5943.2849, 2.211337462e+25, 2.499761719e+23
5943.3840, 2.213641965e+25, 2.499849198e+23
5943.4832, 2.215946507e+25, 2.499936682e+23
5943.5823, 2.218251087e+25, 2.500024171e+23
5943.6814, 2.220555705e+25, 2.500111665e+23
5943.7806, 2.222860361e+25, 2.500199165e+23
5943.8797, 2.225165057e+25, 2.500286669e+23
5943.9788, 2.227469790e+25, 2.500374178e+23
5944.0780, 2.229774562e+25, 2.500461692e+23
5944.1771, 2.232079373e+25, 2.500549212e+23
5944.2762, 2.234384222e+25, 2.500636736e+23
5944.3754, 2.235236028e+25, 2.499901102e+23
5944.4745, 2.235849483e+25, 2.499030554e+23
5944.5737, 2.236462947e+25, 2.498160133e+23
5944.6728, 2.237076422e+25, 2.497289839e+23
5944.7719, 2.237689907e+25, 2.496419672e+23
5944.8711, 2.238303403e+25, 2.495549633e+23
5944.9702, 2.238916908e+25, 2.494679721e+23
5945.0694, 2.239530424e+25, 2.493809937e+23
5945.1686, 2.240143950e+25, 2.492940281e+23
5945.2677, 2.240757487e+25, 2.492070753e+23
5945.3669, 2.241371033e+25, 2.491201353e+23
5945.4660, 2.241984590e+25, 2.490332081e+23
5945.5652, 2.242598157e+25, 2.489462938e+23
5945.6643, 2.243236763e+25, 2.488712104e+23
5945.7635, 2.244314361e+25, 2.490034120e+23
5945.8627, 2.245391977e+25, 2.491356179e+23
5945.9618, 2.246469612e+25, 2.492678283e+23
5946.0610, 2.247547264e+25, 2.494000430e+23
5946.1602, 2.248624934e+25, 2.495322622e+23
5946.2594, 2.249702622e+25, 2.496644857e+23
5946.3585, 2.250780329e+25, 2.497967136e+23
5946.4577, 2.251858053e+25, 2.499289460e+23
5946.5569, 2.252935795e+25, 2.500611827e+23
5946.6561, 2.254013555e+25, 2.501934238e+23
5946.7552, 2.255091333e+25, 2.503256692e+23
5946.8544, 2.256169129e+25, 2.504579191e+23
5946.9536, 2.257246943e+25, 2.505901733e+23
5947.0528, 2.257930214e+25, 2.508066306e+23
5947.1520, 2.257416750e+25, 2.512790245e+23
5947.2512, 2.256903276e+25, 2.517523012e+23
5947.3504, 2.256389795e+25, 2.522264558e+23
5947.4496, 2.255876305e+25, 2.527014835e+23
5947.5487, 2.255362806e+25, 2.531773795e+23
5947.6479, 2.254849298e+25, 2.536541389e+23
5947.7471, 2.254335783e+25, 2.541317569e+23
5947.8463, 2.253822258e+25, 2.546102289e+23
5947.9455, 2.253308725e+25, 2.550895500e+23
5948.0447, 2.252795183e+25, 2.555697157e+23
5948.1439, 2.252281633e+25, 2.560507212e+23
5948.2431, 2.251768074e+25, 2.565325620e+23
5948.3424, 2.251254507e+25, 2.570152333e+23
5948.4416, 2.250065099e+25, 2.573015073e+23
5948.5408, 2.248022851e+25, 2.573392818e+23
5948.6400, 2.245980570e+25, 2.573772510e+23
5948.7392, 2.243938255e+25, 2.574154150e+23
5948.8384, 2.241895905e+25, 2.574537737e+23
5948.9376, 2.239853522e+25, 2.574923270e+23
5949.0368, 2.237811104e+25, 2.575310748e+23
5949.1361, 2.235768652e+25, 2.575700170e+23
5949.2353, 2.233726166e+25, 2.576091536e+23
5949.3345, 2.231683647e+25, 2.576484845e+23
5949.4337, 2.229641093e+25, 2.576880096e+23
5949.5330, 2.227598505e+25, 2.577277289e+23
5949.6322, 2.225555883e+25, 2.577676422e+23
5949.7314, 2.223513227e+25, 2.578077494e+23
5949.8307, 2.222616848e+25, 2.577174228e+23
5949.9299, 2.222378162e+25, 2.575526642e+23
5950.0291, 2.222139472e+25, 2.573884950e+23
5950.1284, 2.221900778e+25, 2.572249164e+23
5950.2276, 2.221662080e+25, 2.570619296e+23
5950.3268, 2.221423378e+25, 2.568995356e+23
5950.4261, 2.221184672e+25, 2.567377358e+23
5950.5253, 2.220945962e+25, 2.565765312e+23
5950.6246, 2.220707248e+25, 2.564159230e+23
5950.7238, 2.220468530e+25, 2.562559123e+23
5950.8231, 2.220229808e+25, 2.560965003e+23
5950.9223, 2.219991083e+25, 2.559376882e+23
5951.0216, 2.219752353e+25, 2.557794771e+23
5951.1208, 2.219513619e+25, 2.556218681e+23
5951.2201, 2.217407156e+25, 2.557183426e+23
5951.3193, 2.214917828e+25, 2.558668368e+23
5951.4186, 2.212428459e+25, 2.560153451e+23
5951.5178, 2.209939048e+25, 2.561638673e+23
5951.6171, 2.207449595e+25, 2.563124034e+23
5951.7164, 2.204960101e+25, 2.564609535e+23
5951.8156, 2.202470565e+25, 2.566095175e+23
5951.9149, 2.199980988e+25, 2.567580954e+23
5952.0142, 2.197491370e+25, 2.569066871e+23
5952.1134, 2.195001710e+25, 2.570552927e+23
5952.2127, 2.192512008e+25, 2.572039121e+23
5952.3120, 2.190022265e+25, 2.573525453e+23
5952.4113, 2.187532480e+25, 2.575011923e+23
5952.5105, 2.185100557e+25, 2.576387185e+23
5952.6098, 2.185072672e+25, 2.573140392e+23
5952.7091, 2.185044785e+25, 2.569895104e+23
5952.8084, 2.185016899e+25, 2.566651326e+23
5952.9077, 2.184989012e+25, 2.563409065e+23
5953.0069, 2.184961124e+25, 2.560168326e+23
5953.1062, 2.184933236e+25, 2.556929115e+23
5953.2055, 2.184905348e+25, 2.553691438e+23
5953.3048, 2.184877459e+25, 2.550455302e+23
5953.4041, 2.184849570e+25, 2.547220713e+23
5953.5034, 2.184821680e+25, 2.543987677e+23
5953.6027, 2.184793790e+25, 2.540756199e+23
5953.7020, 2.184765899e+25, 2.537526288e+23
5953.8013, 2.184738008e+25, 2.534297948e+23
5953.9006, 2.184699377e+25, 2.530907528e+23
5953.9999, 2.184622293e+25, 2.526934086e+23
5954.0992, 2.184545207e+25, 2.522964547e+23
5954.1985, 2.184468120e+25, 2.518998928e+23
5954.2978, 2.184391032e+25, 2.515037250e+23
5954.3971, 2.184313942e+25, 2.511079531e+23
5954.4964, 2.184236851e+25, 2.507125792e+23
5954.5957, 2.184159759e+25, 2.503176050e+23
5954.6950, 2.184082665e+25, 2.499230326e+23
5954.7943, 2.184005571e+25, 2.495288639e+23
5954.8937, 2.183928475e+25, 2.491351009e+23
5954.9930, 2.183851377e+25, 2.487417456e+23
5955.0923, 2.183774279e+25, 2.483487999e+23
5955.1916, 2.183697179e+25, 2.479562658e+23
5955.2909, 2.183621473e+25, 2.476938458e+23
5955.3903, 2.183547755e+25, 2.476164783e+23
5955.4896, 2.183474036e+25, 2.475391260e+23
5955.5889, 2.183400316e+25, 2.474617888e+23
5955.6883, 2.183326594e+25, 2.473844669e+23
5955.7876, 2.183252872e+25, 2.473071601e+23
5955.8869, 2.183179148e+25, 2.472298686e+23
5955.9863, 2.183105423e+25, 2.471525923e+23
5956.0856, 2.183031696e+25, 2.470753313e+23
5956.1849, 2.182957969e+25, 2.469980855e+23
5956.2843, 2.182884240e+25, 2.469208550e+23
5956.3836, 2.182810510e+25, 2.468436399e+23
5956.4829, 2.182736778e+25, 2.467664400e+23
5956.5823, 2.182663046e+25, 2.466892555e+23
5956.6816, 2.183421126e+25, 2.466712976e+23
5956.7810, 2.184719269e+25, 2.466918290e+23
5956.8803, 2.186017434e+25, 2.467124149e+23
5956.9797, 2.187315621e+25, 2.467330553e+23
5957.0790, 2.188613830e+25, 2.467537503e+23
5957.1784, 2.189912060e+25, 2.467744999e+23
5957.2777, 2.191210311e+25, 2.467953040e+23
5957.3771, 2.192508585e+25, 2.468161626e+23
5957.4765, 2.193806880e+25, 2.468370757e+23
5957.5758, 2.195105197e+25, 2.468580433e+23
5957.6752, 2.196403535e+25, 2.468790655e+23
5957.7746, 2.197701895e+25, 2.469001420e+23
5957.8739, 2.199000277e+25, 2.469212731e+23
5957.9733, 2.200298680e+25, 2.469424586e+23
5958.0727, 2.202024244e+25, 2.470246760e+23
5958.1720, 2.203856897e+25, 2.471222066e+23
5958.2714, 2.205689580e+25, 2.472197639e+23
5958.3708, 2.207522294e+25, 2.473173479e+23
5958.4701, 2.209355038e+25, 2.474149587e+23
5958.5695, 2.211187813e+25, 2.475125961e+23
5958.6689, 2.213020618e+25, 2.476102602e+23
5958.7683, 2.214853455e+25, 2.477079509e+23
5958.8677, 2.216686321e+25, 2.478056682e+23
5958.9671, 2.218519218e+25, 2.479034121e+23
5959.0664, 2.220352146e+25, 2.480011825e+23
5959.1658, 2.222185104e+25, 2.480989794e+23
5959.2652, 2.224018093e+25, 2.481968028e+23
5959.3646, 2.225851113e+25, 2.482946527e+23
5959.4640, 2.225719888e+25, 2.485433103e+23
5959.5634, 2.225576812e+25, 2.487933168e+23
5959.6628, 2.225433734e+25, 2.490437626e+23
5959.7622, 2.225290653e+25, 2.492946464e+23
5959.8616, 2.225147570e+25, 2.495459669e+23
5959.9610, 2.225004484e+25, 2.497977228e+23
5960.0604, 2.224861397e+25, 2.500499128e+23
5960.1598, 2.224718306e+25, 2.503025356e+23
5960.2592, 2.224575214e+25, 2.505555901e+23
5960.3586, 2.224432119e+25, 2.508090749e+23
5960.4580, 2.224289021e+25, 2.510629886e+23
5960.5574, 2.224145922e+25, 2.513173302e+23
5960.6568, 2.224002819e+25, 2.515720983e+23
5960.7562, 2.223789778e+25, 2.517483719e+23
5960.8557, 2.223275805e+25, 2.515853051e+23
5960.9551, 2.222761824e+25, 2.514223442e+23
5961.0545, 2.222247835e+25, 2.512594892e+23
5961.1539, 2.221733836e+25, 2.510967405e+23
5961.2533, 2.221219830e+25, 2.509340982e+23
5961.3528, 2.220705814e+25, 2.507715626e+23
5961.4522, 2.220191790e+25, 2.506091339e+23
5961.5516, 2.219677758e+25, 2.504468123e+23
5961.6510, 2.219163717e+25, 2.502845981e+23
5961.7505, 2.218649667e+25, 2.501224914e+23
5961.8499, 2.218135609e+25, 2.499604925e+23
5961.9493, 2.217621542e+25, 2.497986015e+23
5962.0488, 2.217107467e+25, 2.496368188e+23
5962.1482, 2.218041989e+25, 2.495335466e+23
5962.2477, 2.221317021e+25, 2.495246909e+23
5962.3471, 2.224592108e+25, 2.495158701e+23
5962.4465, 2.227867249e+25, 2.495070842e+23
5962.5460, 2.231142445e+25, 2.494983331e+23
5962.6454, 2.234417696e+25, 2.494896170e+23
5962.7449, 2.237693001e+25, 2.494809357e+23
5962.8443, 2.240968361e+25, 2.494722894e+23
5962.9438, 2.244243776e+25, 2.494636779e+23
5963.0432, 2.247519245e+25, 2.494551014e+23
5963.1427, 2.250794769e+25, 2.494465598e+23
5963.2421, 2.254070348e+25, 2.494380532e+23
5963.3416, 2.257345981e+25, 2.494295814e+23
5963.4410, 2.260621668e+25, 2.494211446e+23
5963.5405, 2.262011441e+25, 2.493579580e+23
5963.6400, 2.262014098e+25, 2.492545409e+23
5963.7394, 2.262016755e+25, 2.491511954e+23
5963.8389, 2.262019413e+25, 2.490479214e+23
5963.9384, 2.262022070e+25, 2.489447191e+23
5964.0378, 2.262024728e+25, 2.488415886e+23
5964.1373, 2.262027385e+25, 2.487385299e+23
5964.2368, 2.262030043e+25, 2.486355432e+23
5964.3363, 2.262032700e+25, 2.485326286e+23
5964.4357, 2.262035358e+25, 2.484297861e+23
5964.5352, 2.262038016e+25, 2.483270158e+23
5964.6347, 2.262040674e+25, 2.482243179e+23
5964.7342, 2.262043331e+25, 2.481216924e+23
5964.8336, 2.262045989e+25, 2.480191395e+23
5964.9331, 2.256503765e+25, 2.478071424e+23
5965.0326, 2.249307594e+25, 2.475624851e+23
5965.1321, 2.242111304e+25, 2.473178239e+23
5965.2316, 2.234914893e+25, 2.470731587e+23
5965.3311, 2.227718363e+25, 2.468284894e+23
5965.4306, 2.220521712e+25, 2.465838163e+23
5965.5301, 2.213324941e+25, 2.463391391e+23
5965.6296, 2.206128051e+25, 2.460944579e+23
5965.7291, 2.198931040e+25, 2.458497728e+23
5965.8286, 2.191733910e+25, 2.456050836e+23
5965.9281, 2.184536659e+25, 2.453603905e+23
5966.0276, 2.177339288e+25, 2.451156934e+23
5966.1271, 2.170141797e+25, 2.448709923e+23
5966.2266, 2.162944186e+25, 2.446262873e+23
5966.3261, 2.163028084e+25, 2.447076924e+23
5966.4256, 2.163380167e+25, 2.448011581e+23
5966.5251, 2.163732256e+25, 2.448946744e+23
5966.6246, 2.164084351e+25, 2.449882412e+23
5966.7241, 2.164436452e+25, 2.450818586e+23
5966.8236, 2.164788558e+25, 2.451755265e+23
5966.9231, 2.165140671e+25, 2.452692447e+23
5967.0227, 2.165492789e+25, 2.453630134e+23
5967.1222, 2.165844914e+25, 2.454568323e+23
5967.2217, 2.166197044e+25, 2.455507015e+23
5967.3212, 2.166549180e+25, 2.456446209e+23
5967.4208, 2.166901322e+25, 2.457385904e+23
5967.5203, 2.167253470e+25, 2.458326101e+23
5967.6198, 2.168375158e+25, 2.459343792e+23
5967.7193, 2.173571434e+25, 2.460769380e+23
5967.8189, 2.178767796e+25, 2.462194999e+23
5967.9184, 2.183964245e+25, 2.463620646e+23
5968.0179, 2.189160781e+25, 2.465046323e+23
5968.1175, 2.194357404e+25, 2.466472029e+23
5968.2170, 2.199554113e+25, 2.467897765e+23
5968.3166, 2.204750909e+25, 2.469323530e+23
5968.4161, 2.209947791e+25, 2.470749324e+23
5968.5156, 2.215144760e+25, 2.472175148e+23
5968.6152, 2.220341816e+25, 2.473601001e+23
5968.7147, 2.225538959e+25, 2.475026883e+23
5968.8143, 2.230736188e+25, 2.476452795e+23
5968.9138, 2.235933504e+25, 2.477878736e+23
5969.0134, 2.240898449e+25, 2.479320418e+23
5969.1129, 2.245436298e+25, 2.480791103e+23
5969.2125, 2.249974222e+25, 2.482261969e+23
5969.3120, 2.254512222e+25, 2.483733016e+23
5969.4116, 2.259050298e+25, 2.485204244e+23
5969.5112, 2.263588449e+25, 2.486675652e+23
5969.6107, 2.268126676e+25, 2.488147240e+23
5969.7103, 2.272664979e+25, 2.489619008e+23
5969.8099, 2.277203357e+25, 2.491090955e+23
5969.9094, 2.281741811e+25, 2.492563082e+23
5970.0090, 2.286280341e+25, 2.494035387e+23
5970.1086, 2.290818947e+25, 2.495507872e+23
5970.2081, 2.295357628e+25, 2.496980535e+23
5970.3077, 2.299896385e+25, 2.498453376e+23
5970.4073, 2.301373734e+25, 2.498758863e+23
5970.5069, 2.300306615e+25, 2.498094050e+23
5970.6064, 2.299239478e+25, 2.497429267e+23
5970.7060, 2.298172323e+25, 2.496764513e+23
5970.8056, 2.297105151e+25, 2.496099788e+23
5970.9052, 2.296037960e+25, 2.495435092e+23
5971.0048, 2.294970752e+25, 2.494770426e+23
5971.1043, 2.293903526e+25, 2.494105789e+23
5971.2039, 2.292836283e+25, 2.493441181e+23
5971.3035, 2.291769021e+25, 2.492776603e+23
5971.4031, 2.290701742e+25, 2.492112055e+23
5971.5027, 2.289634445e+25, 2.491447536e+23
5971.6023, 2.288567130e+25, 2.490783046e+23
5971.7019, 2.287499797e+25, 2.490118586e+23
5971.8015, 2.284692344e+25, 2.488943243e+23
5971.9011, 2.281276598e+25, 2.487589347e+23
5972.0007, 2.277860795e+25, 2.486235485e+23
5972.1003, 2.274444935e+25, 2.484881658e+23
5972.1999, 2.271029019e+25, 2.483527866e+23
5972.2995, 2.267613045e+25, 2.482174108e+23
5972.3991, 2.264197015e+25, 2.480820386e+23
5972.4987, 2.260780927e+25, 2.479466698e+23
5972.5983, 2.257364782e+25, 2.478113045e+23
5972.6980, 2.253948581e+25, 2.476759427e+23
5972.7976, 2.250532322e+25, 2.475405845e+23
5972.8972, 2.247116007e+25, 2.474052297e+23
5972.9968, 2.243699634e+25, 2.472698786e+23
5973.0964, 2.240283205e+25, 2.471345309e+23
5973.1960, 2.240468080e+25, 2.470922595e+23
5973.2957, 2.240903185e+25, 2.470564966e+23
5973.3953, 2.241338298e+25, 2.470207766e+23
5973.4949, 2.241773419e+25, 2.469850997e+23
5973.5946, 2.242208546e+25, 2.469494658e+23
5973.6942, 2.242643681e+25, 2.469138750e+23
5973.7938, 2.243078823e+25, 2.468783272e+23
5973.8934, 2.243513972e+25, 2.468428226e+23
5973.9931, 2.243949129e+25, 2.468073611e+23
5974.0927, 2.244384293e+25, 2.467719427e+23
5974.1924, 2.244819464e+25, 2.467365675e+23
5974.2920, 2.245254642e+25, 2.467012355e+23
5974.3916, 2.245689828e+25, 2.466659468e+23
5974.4913, 2.246089236e+25, 2.466443133e+23
5974.5909, 2.246245389e+25, 2.467153139e+23
5974.6906, 2.246401545e+25, 2.467864577e+23
5974.7902, 2.246557703e+25, 2.468577447e+23
5974.8899, 2.246713864e+25, 2.469291746e+23
5974.9895, 2.246870027e+25, 2.470007474e+23
5975.0892, 2.247026193e+25, 2.470724630e+23
5975.1888, 2.247182362e+25, 2.471443212e+23
5975.2885, 2.247338533e+25, 2.472163220e+23
5975.3881, 2.247494707e+25, 2.472884651e+23
5975.4878, 2.247650884e+25, 2.473607506e+23
5975.5875, 2.247807063e+25, 2.474331782e+23
5975.6871, 2.247963245e+25, 2.475057479e+23
5975.7868, 2.248119429e+25, 2.475784595e+23
5975.8865, 2.247382533e+25, 2.476054245e+23
5975.9861, 2.244770438e+25, 2.475361322e+23
5976.0858, 2.242158298e+25, 2.474669085e+23
5976.1855, 2.239546115e+25, 2.473977534e+23
5976.2851, 2.236933889e+25, 2.473286669e+23
5976.3848, 2.234321619e+25, 2.472596491e+23
5976.4845, 2.231709305e+25, 2.471907001e+23
5976.5842, 2.229096948e+25, 2.471218199e+23
5976.6838, 2.226484548e+25, 2.470530086e+23
5976.7835, 2.223872103e+25, 2.469842662e+23
5976.8832, 2.221259615e+25, 2.469155929e+23
5976.9829, 2.218647084e+25, 2.468469887e+23
5977.0826, 2.216034509e+25, 2.467784535e+23
5977.1823, 2.213421890e+25, 2.467099876e+23
5977.2820, 2.211784509e+25, 2.467068729e+23
5977.3816, 2.211057662e+25, 2.467647915e+23
5977.4813, 2.210330802e+25, 2.468227990e+23
5977.5810, 2.209603930e+25, 2.468808952e+23
5977.6807, 2.208877045e+25, 2.469390801e+23
5977.7804, 2.208150149e+25, 2.469973537e+23
5977.8801, 2.207423241e+25, 2.470557158e+23
5977.9798, 2.206696320e+25, 2.471141665e+23
5978.0795, 2.205969388e+25, 2.471727057e+23
5978.1792, 2.205242443e+25, 2.472313332e+23
5978.2789, 2.204515486e+25, 2.472900492e+23
5978.3787, 2.203788517e+25, 2.473488534e+23
5978.4784, 2.203061536e+25, 2.474077458e+23
5978.5781, 2.202334542e+25, 2.474667265e+23
5978.6778, 2.202460865e+25, 2.474244658e+23
5978.7775, 2.202934257e+25, 2.473411581e+23
5978.8772, 2.203407657e+25, 2.472580293e+23
5978.9769, 2.203881065e+25, 2.471750797e+23
5979.0767, 2.204354481e+25, 2.470923094e+23
5979.1764, 2.204827905e+25, 2.470097186e+23
5979.2761, 2.205301337e+25, 2.469273074e+23
5979.3758, 2.205774776e+25, 2.468450762e+23
5979.4755, 2.206248224e+25, 2.467630251e+23
5979.5753, 2.206721679e+25, 2.466811542e+23
5979.6750, 2.207195143e+25, 2.465994637e+23
5979.7747, 2.207668614e+25, 2.465179540e+23
5979.8745, 2.208142093e+25, 2.464366250e+23
5979.9742, 2.208615580e+25, 2.463554771e+23
5980.0739, 2.209279001e+25, 2.462337619e+23
5980.1737, 2.209962426e+25, 2.461077640e+23
5980.2734, 2.210645862e+25, 2.459817644e+23
5980.3732, 2.211329310e+25, 2.458557631e+23
5980.4729, 2.212012770e+25, 2.457297600e+23
5980.5726, 2.212696241e+25, 2.456037552e+23
5980.6724, 2.213379723e+25, 2.454777486e+23
5980.7721, 2.214063217e+25, 2.453517402e+23
5980.8719, 2.214746722e+25, 2.452257301e+23
5980.9716, 2.215430238e+25, 2.450997183e+23
5981.0714, 2.216113766e+25, 2.449737047e+23
5981.1711, 2.216797305e+25, 2.448476894e+23
5981.2709, 2.217480856e+25, 2.447216723e+23
5981.3707, 2.218297261e+25, 2.446109597e+23
5981.4704, 2.220325272e+25, 2.446399268e+23
5981.5702, 2.222353318e+25, 2.446690440e+23
5981.6699, 2.224381396e+25, 2.446983110e+23
5981.7697, 2.226409509e+25, 2.447277280e+23
5981.8695, 2.228437656e+25, 2.447572949e+23
5981.9692, 2.230465836e+25, 2.447870116e+23
5982.0690, 2.232494050e+25, 2.448168780e+23
5982.1688, 2.234522298e+25, 2.448468942e+23
5982.2686, 2.236550580e+25, 2.448770600e+23
5982.3683, 2.238578896e+25, 2.449073755e+23
5982.4681, 2.240607245e+25, 2.449378406e+23
5982.5679, 2.242635629e+25, 2.449684551e+23
5982.6677, 2.244664046e+25, 2.449992192e+23
5982.7674, 2.246328637e+25, 2.450442946e+23
5982.8672, 2.247115418e+25, 2.451235941e+23
5982.9670, 2.247902213e+25, 2.452029013e+23
5983.0668, 2.248689021e+25, 2.452822162e+23
