# wavelength, Lum[W], Lum_error [W]
6744.9868, 6.103421259e+25, 5.419789541e+23
6745.0993, 6.103973834e+25, 5.420885893e+23
6745.2118, 6.104526417e+25, 5.421982368e+23
6745.3243, 6.108146796e+25, 5.423699416e+23
6745.4368, 6.116541145e+25, 5.426382071e+23
6745.5493, 6.124935635e+25, 5.429064823e+23
6745.6618, 6.133330265e+25, 5.431747672e+23
6745.7743, 6.141725034e+25, 5.434430618e+23
6745.8868, 6.150119944e+25, 5.437113661e+23
6745.9993, 6.158514994e+25, 5.439796801e+23
6746.1119, 6.166910184e+25, 5.442480038e+23
6746.2244, 6.175305513e+25, 5.445163371e+23
6746.3369, 6.183700983e+25, 5.447846801e+23
6746.4494, 6.192096593e+25, 5.450530328e+23
6746.5619, 6.200492343e+25, 5.453213951e+23
6746.6744, 6.208888233e+25, 5.455897671e+23
6746.7870, 6.217284262e+25, 5.458581487e+23
6746.8995, 6.223023342e+25, 5.460340655e+23
6747.0120, 6.226882152e+25, 5.461445443e+23
6747.1246, 6.230741027e+25, 5.462550253e+23
6747.2371, 6.234599967e+25, 5.463655084e+23
6747.3496, 6.238458971e+25, 5.464759936e+23
6747.4621, 6.242318039e+25, 5.465864809e+23
6747.5747, 6.246177171e+25, 5.466969703e+23
6747.6872, 6.250036368e+25, 5.468074619e+23
6747.7998, 6.253895629e+25, 5.469179555e+23
6747.9123, 6.257754955e+25, 5.470284513e+23
6748.0248, 6.261614345e+25, 5.471389492e+23
6748.1374, 6.265473799e+25, 5.472494493e+23
6748.2499, 6.269333318e+25, 5.473599514e+23
6748.3625, 6.273192901e+25, 5.474704557e+23
6748.4750, 6.263547970e+25, 5.471030697e+23
6748.5876, 6.250084817e+25, 5.466005741e+23
6748.7002, 6.236621439e+25, 5.460980790e+23
6748.8127, 6.223157837e+25, 5.455955844e+23
6748.9253, 6.209694011e+25, 5.450930903e+23
6749.0378, 6.196229960e+25, 5.445905969e+23
6749.1504, 6.182765684e+25, 5.440881040e+23
6749.2630, 6.169301184e+25, 5.435856117e+23
6749.3755, 6.155836459e+25, 5.430831201e+23
6749.4881, 6.142371510e+25, 5.425806291e+23
6749.6007, 6.128906336e+25, 5.420781388e+23
6749.7132, 6.115440938e+25, 5.415756493e+23
6749.8258, 6.101975315e+25, 5.410731604e+23
6749.9384, 6.088509467e+25, 5.405706724e+23
6750.0510, 6.094310176e+25, 5.407253173e+23
6750.1635, 6.100641190e+25, 5.408980494e+23
6750.2761, 6.106972309e+25, 5.410707850e+23
6750.3887, 6.113303534e+25, 5.412435243e+23
6750.5013, 6.119634865e+25, 5.414162671e+23
6750.6139, 6.125966301e+25, 5.415890135e+23
6750.7265, 6.132297843e+25, 5.417617635e+23
6750.8391, 6.138629491e+25, 5.419345171e+23
6750.9517, 6.144961244e+25, 5.421072742e+23
6751.0642, 6.151293103e+25, 5.422800349e+23
6751.1768, 6.157625067e+25, 5.424527992e+23
6751.2894, 6.163957137e+25, 5.426255671e+23
6751.4020, 6.170289312e+25, 5.427983386e+23
6751.5146, 6.175930162e+25, 5.429513031e+23
6751.6272, 6.178131044e+25, 5.430057076e+23
6751.7399, 6.180331962e+25, 5.430601131e+23
6751.8525, 6.182532916e+25, 5.431145195e+23
6751.9651, 6.184733908e+25, 5.431689269e+23
6752.0777, 6.186934936e+25, 5.432233352e+23
6752.1903, 6.189136001e+25, 5.432777445e+23
6752.3029, 6.191337102e+25, 5.433321547e+23
6752.4155, 6.193538240e+25, 5.433865659e+23
6752.5281, 6.195739415e+25, 5.434409781e+23
6752.6408, 6.197940627e+25, 5.434953912e+23
6752.7534, 6.200141875e+25, 5.435498053e+23
6752.8660, 6.202343160e+25, 5.436042203e+23
6752.9786, 6.204544482e+25, 5.436586363e+23
6753.0913, 6.205277773e+25, 5.436529930e+23
6753.2039, 6.203423813e+25, 5.435415029e+23
6753.3165, 6.201569823e+25, 5.434300127e+23
6753.4292, 6.199715801e+25, 5.433185223e+23
6753.5418, 6.197861749e+25, 5.432070317e+23
6753.6544, 6.196007666e+25, 5.430955410e+23
6753.7671, 6.194153551e+25, 5.429840501e+23
6753.8797, 6.192299406e+25, 5.428725591e+23
6753.9924, 6.190445230e+25, 5.427610679e+23
6754.1050, 6.188591023e+25, 5.426495765e+23
6754.2177, 6.186736786e+25, 5.425380850e+23
6754.3303, 6.184882517e+25, 5.424265934e+23
6754.4430, 6.183028217e+25, 5.423151015e+23
6754.5556, 6.181173886e+25, 5.422036096e+23
6754.6683, 6.180832767e+25, 5.422848582e+23
6754.7809, 6.181702984e+25, 5.425204255e+23
6754.8936, 6.182573215e+25, 5.427560342e+23
6755.0062, 6.183443462e+25, 5.429916841e+23
6755.1189, 6.184313722e+25, 5.432273752e+23
6755.2316, 6.185183997e+25, 5.434631075e+23
6755.3442, 6.186054287e+25, 5.436988809e+23
6755.4569, 6.186924591e+25, 5.439346954e+23
6755.5696, 6.187794910e+25, 5.441705509e+23
6755.6822, 6.188665243e+25, 5.444064474e+23
6755.7949, 6.189535591e+25, 5.446423849e+23
6755.9076, 6.190405953e+25, 5.448783632e+23
6756.0203, 6.191276330e+25, 5.451143823e+23
6756.1330, 6.192146721e+25, 5.453504423e+23
6756.2456, 6.195968424e+25, 5.455390311e+23
6756.3583, 6.200777564e+25, 5.457117356e+23
6756.4710, 6.205586785e+25, 5.458844469e+23
6756.5837, 6.210396085e+25, 5.460571650e+23
6756.6964, 6.215205466e+25, 5.462298899e+23
6756.8091, 6.220014927e+25, 5.464026215e+23
6756.9218, 6.224824468e+25, 5.465753599e+23
6757.0345, 6.229634090e+25, 5.467481050e+23
6757.1472, 6.234443791e+25, 5.469208570e+23
6757.2598, 6.239253573e+25, 5.470936156e+23
6757.3725, 6.244063435e+25, 5.472663811e+23
6757.4853, 6.248873378e+25, 5.474391532e+23
6757.5980, 6.253683400e+25, 5.476119322e+23
6757.7107, 6.258493503e+25, 5.477847178e+23
6757.8234, 6.260224158e+25, 5.479072268e+23
6757.9361, 6.261771260e+25, 5.480267403e+23
6758.0488, 6.263318388e+25, 5.481462559e+23
6758.1615, 6.264865541e+25, 5.482657735e+23
6758.2742, 6.266412721e+25, 5.483852931e+23
6758.3869, 6.267959926e+25, 5.485048147e+23
6758.4997, 6.269507157e+25, 5.486243384e+23
6758.6124, 6.271054414e+25, 5.487438641e+23
6758.7251, 6.272601697e+25, 5.488633917e+23
6758.8378, 6.274149005e+25, 5.489829214e+23
6758.9505, 6.275696339e+25, 5.491024531e+23
6759.0633, 6.277243699e+25, 5.492219869e+23
6759.1760, 6.278791085e+25, 5.493415226e+23
6759.2887, 6.279994906e+25, 5.494330257e+23
6759.4015, 6.279048859e+25, 5.493491162e+23
6759.5142, 6.278102796e+25, 5.492652101e+23
6759.6269, 6.277156718e+25, 5.491813073e+23
6759.7397, 6.276210624e+25, 5.490974078e+23
6759.8524, 6.275264514e+25, 5.490135116e+23
6759.9652, 6.274318388e+25, 5.489296187e+23
6760.0779, 6.273372246e+25, 5.488457292e+23
6760.1907, 6.272426089e+25, 5.487618429e+23
6760.3034, 6.271479915e+25, 5.486779600e+23
6760.4162, 6.270533726e+25, 5.485940804e+23
6760.5289, 6.269587522e+25, 5.485102041e+23
6760.6417, 6.268641301e+25, 5.484263311e+23
6760.7544, 6.267695065e+25, 5.483424615e+23
6760.8672, 6.267428629e+25, 5.483020872e+23
6760.9799, 6.268533214e+25, 5.483494446e+23
6761.0927, 6.269637818e+25, 5.483968295e+23
6761.2055, 6.270742440e+25, 5.484442419e+23
6761.3182, 6.271847081e+25, 5.484916819e+23
6761.4310, 6.272951740e+25, 5.485391495e+23
6761.5438, 6.274056418e+25, 5.485866446e+23
6761.6565, 6.275161114e+25, 5.486341672e+23
6761.7693, 6.276265828e+25, 5.486817174e+23
6761.8821, 6.277370561e+25, 5.487292951e+23
6761.9949, 6.278475312e+25, 5.487769003e+23
6762.1076, 6.279580081e+25, 5.488245331e+23
6762.2204, 6.280684870e+25, 5.488721933e+23
6762.3332, 6.281789676e+25, 5.489198811e+23
6762.4460, 6.281754027e+25, 5.488718952e+23
6762.5588, 6.280689356e+25, 5.487375723e+23
6762.6716, 6.279624669e+25, 5.486032550e+23
6762.7844, 6.278559963e+25, 5.484689433e+23
6762.8971, 6.277495239e+25, 5.483346372e+23
6763.0099, 6.276430498e+25, 5.482003367e+23
6763.1227, 6.275365739e+25, 5.480660419e+23
6763.2355, 6.274300963e+25, 5.479317527e+23
6763.3483, 6.273236168e+25, 5.477974691e+23
6763.4611, 6.272171356e+25, 5.476631911e+23
6763.5739, 6.271106526e+25, 5.475289188e+23
6763.6867, 6.270041678e+25, 5.473946521e+23
6763.7996, 6.268976813e+25, 5.472603911e+23
6763.9124, 6.267911929e+25, 5.471261358e+23
6764.0252, 6.264969553e+25, 5.469788664e+23
6764.1380, 6.261298486e+25, 5.468265453e+23
6764.2508, 6.257627358e+25, 5.466742244e+23
6764.3636, 6.253956169e+25, 5.465219039e+23
6764.4764, 6.250284919e+25, 5.463695837e+23
6764.5893, 6.246613607e+25, 5.462172638e+23
6764.7021, 6.242942234e+25, 5.460649442e+23
6764.8149, 6.239270800e+25, 5.459126249e+23
6764.9277, 6.235599304e+25, 5.457603060e+23
6765.0406, 6.231927748e+25, 5.456079874e+23
6765.1534, 6.228256130e+25, 5.454556691e+23
6765.2662, 6.224584451e+25, 5.453033512e+23
6765.3790, 6.220912710e+25, 5.451510336e+23
6765.4919, 6.217240909e+25, 5.449987163e+23
6765.6047, 6.217918113e+25, 5.450100566e+23
6765.7176, 6.219005151e+25, 5.450368192e+23
6765.8304, 6.220092207e+25, 5.450635824e+23
6765.9432, 6.221179282e+25, 5.450903461e+23
6766.0561, 6.222266374e+25, 5.451171105e+23
6766.1689, 6.223353485e+25, 5.451438755e+23
6766.2818, 6.224440613e+25, 5.451706411e+23
6766.3946, 6.225527760e+25, 5.451974073e+23
6766.5075, 6.226614925e+25, 5.452241740e+23
6766.6203, 6.227702108e+25, 5.452509414e+23
6766.7332, 6.228789309e+25, 5.452777094e+23
6766.8461, 6.229876529e+25, 5.453044780e+23
6766.9589, 6.230963766e+25, 5.453312472e+23
6767.0718, 6.232170688e+25, 5.453492392e+23
6767.1846, 6.234367278e+25, 5.452946394e+23
6767.2975, 6.236563906e+25, 5.452400395e+23
6767.4104, 6.238760570e+25, 5.451854394e+23
6767.5232, 6.240957270e+25, 5.451308392e+23
6767.6361, 6.243154008e+25, 5.450762389e+23
6767.7490, 6.245350782e+25, 5.450216384e+23
6767.8619, 6.247547592e+25, 5.449670378e+23
6767.9747, 6.249744439e+25, 5.449124371e+23
6768.0876, 6.251941323e+25, 5.448578362e+23
6768.2005, 6.254138244e+25, 5.448032352e+23
6768.3134, 6.256335201e+25, 5.447486341e+23
6768.4263, 6.258532194e+25, 5.446940329e+23
6768.5391, 6.260729225e+25, 5.446394315e+23
6768.6520, 6.258664310e+25, 5.444920545e+23
6768.7649, 6.246766767e+25, 5.441306724e+23
6768.8778, 6.234869026e+25, 5.437693375e+23
6768.9907, 6.222971087e+25, 5.434080500e+23
6769.1036, 6.211072949e+25, 5.430468100e+23
6769.2165, 6.199174612e+25, 5.426856175e+23
6769.3294, 6.187276077e+25, 5.423244728e+23
6769.4423, 6.175377344e+25, 5.419633759e+23
6769.5552, 6.163478412e+25, 5.416023268e+23
6769.6681, 6.151579282e+25, 5.412413258e+23
6769.7810, 6.139679953e+25, 5.408803730e+23
6769.8939, 6.127780426e+25, 5.405194684e+23
6770.0068, 6.115880701e+25, 5.401586121e+23
6770.1198, 6.103980777e+25, 5.397978044e+23
6770.2327, 6.100276592e+25, 5.396419279e+23
6770.3456, 6.104882786e+25, 5.396938085e+23
6770.4585, 6.109489057e+25, 5.397456909e+23
6770.5714, 6.114095405e+25, 5.397975752e+23
6770.6843, 6.118701830e+25, 5.398494613e+23
6770.7973, 6.123308331e+25, 5.399013492e+23
6770.9102, 6.127914910e+25, 5.399532390e+23
6771.0231, 6.132521565e+25, 5.400051306e+23
6771.1360, 6.137128297e+25, 5.400570240e+23
6771.2490, 6.141735106e+25, 5.401089193e+23
6771.3619, 6.146341992e+25, 5.401608164e+23
6771.4748, 6.150948954e+25, 5.402127154e+23
6771.5878, 6.155555994e+25, 5.402646162e+23
6771.7007, 6.160163110e+25, 5.403165188e+23
6771.8137, 6.166230391e+25, 5.405622107e+23
6771.9266, 6.172952788e+25, 5.408948422e+23
6772.0396, 6.179675298e+25, 5.412274794e+23
6772.1525, 6.186397919e+25, 5.415601221e+23
6772.2654, 6.193120652e+25, 5.418927703e+23
6772.3784, 6.199843498e+25, 5.422254241e+23
6772.4913, 6.206566455e+25, 5.425580835e+23
6772.6043, 6.213289525e+25, 5.428907484e+23
6772.7173, 6.220012707e+25, 5.432234188e+23
6772.8302, 6.226736001e+25, 5.435560949e+23
6772.9432, 6.233459407e+25, 5.438887764e+23
6773.0561, 6.240182926e+25, 5.442214636e+23
6773.1691, 6.246906556e+25, 5.445541563e+23
6773.2821, 6.253630299e+25, 5.448868545e+23
6773.3950, 6.248948089e+25, 5.447861237e+23
6773.5080, 6.242778166e+25, 5.446288617e+23
6773.6210, 6.236608139e+25, 5.444715982e+23
6773.7339, 6.230438009e+25, 5.443143333e+23
6773.8469, 6.224267777e+25, 5.441570670e+23
6773.9599, 6.218097441e+25, 5.439997994e+23
6774.0729, 6.211927003e+25, 5.438425303e+23
6774.1859, 6.205756462e+25, 5.436852598e+23
6774.2988, 6.199585817e+25, 5.435279879e+23
6774.4118, 6.193415070e+25, 5.433707146e+23
6774.5248, 6.187244220e+25, 5.432134399e+23
6774.6378, 6.181073267e+25, 5.430561638e+23
6774.7508, 6.174902211e+25, 5.428988863e+23
6774.8638, 6.169525630e+25, 5.427568435e+23
6774.9768, 6.173467661e+25, 5.427935113e+23
6775.0898, 6.177409758e+25, 5.428302271e+23
6775.2028, 6.181351921e+25, 5.428669908e+23
6775.3158, 6.185294150e+25, 5.429038025e+23
6775.4288, 6.189236444e+25, 5.429406622e+23
6775.5418, 6.193178804e+25, 5.429775697e+23
6775.6548, 6.197121230e+25, 5.430145253e+23
6775.7678, 6.201063722e+25, 5.430515287e+23
6775.8808, 6.205006279e+25, 5.430885800e+23
6775.9938, 6.208948903e+25, 5.431256793e+23
6776.1068, 6.212891591e+25, 5.431628265e+23
6776.2198, 6.216834346e+25, 5.432000216e+23
6776.3328, 6.220777167e+25, 5.432372645e+23
6776.4459, 6.224898417e+25, 5.433313550e+23
6776.5589, 6.229496759e+25, 5.435773773e+23
6776.6719, 6.234095178e+25, 5.438234129e+23
6776.7849, 6.238693674e+25, 5.440694617e+23
6776.8979, 6.243292247e+25, 5.443155237e+23
6777.0110, 6.247890896e+25, 5.445615989e+23
6777.1240, 6.252489622e+25, 5.448076873e+23
6777.2370, 6.257088424e+25, 5.450537888e+23
6777.3501, 6.261687304e+25, 5.452999035e+23
6777.4631, 6.266286260e+25, 5.455460313e+23
6777.5761, 6.270885292e+25, 5.457921723e+23
6777.6892, 6.275484402e+25, 5.460383264e+23
6777.8022, 6.280083588e+25, 5.462844936e+23
6777.9153, 6.284682851e+25, 5.465306739e+23
6778.0283, 6.286718326e+25, 5.466146802e+23
6778.1414, 6.285818886e+25, 5.465131046e+23
6778.2544, 6.284919432e+25, 5.464116305e+23
6778.3675, 6.284019962e+25, 5.463102580e+23
6778.4805, 6.283120478e+25, 5.462089871e+23
6778.5936, 6.282220978e+25, 5.461078179e+23
6778.7066, 6.281321464e+25, 5.460067505e+23
6778.8197, 6.280421934e+25, 5.459057848e+23
6778.9327, 6.279522389e+25, 5.458049211e+23
6779.0458, 6.278622830e+25, 5.457041592e+23
6779.1589, 6.277723255e+25, 5.456034994e+23
6779.2719, 6.276823666e+25, 5.455029417e+23
6779.3850, 6.275924061e+25, 5.454024861e+23
6779.4981, 6.275024442e+25, 5.453021327e+23
6779.6111, 6.272945521e+25, 5.452856308e+23
6779.7242, 6.270261465e+25, 5.453122286e+23
6779.8373, 6.267577363e+25, 5.453389592e+23
6779.9504, 6.264893217e+25, 5.453658226e+23
6780.0634, 6.262209026e+25, 5.453928187e+23
6780.1765, 6.259524791e+25, 5.454199477e+23
6780.2896, 6.256840510e+25, 5.454472094e+23
6780.4027, 6.254156185e+25, 5.454746038e+23
6780.5158, 6.251471815e+25, 5.455021310e+23
6780.6288, 6.248787400e+25, 5.455297909e+23
6780.7419, 6.246102941e+25, 5.455575835e+23
6780.8550, 6.243418436e+25, 5.455855088e+23
6780.9681, 6.240733887e+25, 5.456135667e+23
6781.0812, 6.238049293e+25, 5.456417573e+23
6781.1943, 6.235896235e+25, 5.455005564e+23
6781.3074, 6.233833815e+25, 5.453304511e+23
6781.4205, 6.231771360e+25, 5.451603481e+23
6781.5336, 6.229708870e+25, 5.449902473e+23
6781.6467, 6.227646347e+25, 5.448201488e+23
6781.7598, 6.225583788e+25, 5.446500526e+23
6781.8729, 6.223521196e+25, 5.444799587e+23
6781.9861, 6.221458569e+25, 5.443098670e+23
6782.0992, 6.219395908e+25, 5.441397777e+23
6782.2123, 6.217333212e+25, 5.439696907e+23
6782.3254, 6.215270482e+25, 5.437996059e+23
6782.4385, 6.213207717e+25, 5.436295235e+23
6782.5516, 6.211144918e+25, 5.434594434e+23
6782.6648, 6.209264197e+25, 5.433077423e+23
6782.7779, 6.210979662e+25, 5.435189318e+23
6782.8910, 6.212695157e+25, 5.437301249e+23
6783.0041, 6.214410680e+25, 5.439413216e+23
6783.1173, 6.216126232e+25, 5.441525220e+23
6783.2304, 6.217841812e+25, 5.443637260e+23
6783.3435, 6.219557421e+25, 5.445749336e+23
6783.4567, 6.221273058e+25, 5.447861448e+23
6783.5698, 6.222988724e+25, 5.449973597e+23
6783.6829, 6.224704419e+25, 5.452085782e+23
6783.7961, 6.226420142e+25, 5.454198004e+23
6783.9092, 6.228135894e+25, 5.456310261e+23
6784.0224, 6.229851675e+25, 5.458422555e+23
6784.1355, 6.231567484e+25, 5.460534886e+23
6784.2487, 6.233508545e+25, 5.462474531e+23
6784.3618, 6.236152629e+25, 5.463875129e+23
6784.4750, 6.238796757e+25, 5.465275814e+23
6784.5881, 6.241440929e+25, 5.466676584e+23
6784.7013, 6.244085145e+25, 5.468077441e+23
6784.8144, 6.246729405e+25, 5.469478384e+23
6784.9276, 6.249373709e+25, 5.470879413e+23
6785.0407, 6.252018058e+25, 5.472280528e+23
6785.1539, 6.254662450e+25, 5.473681729e+23
6785.2671, 6.257306887e+25, 5.475083015e+23
6785.3802, 6.259951368e+25, 5.476484388e+23
6785.4934, 6.262595893e+25, 5.477885846e+23
6785.6066, 6.265240462e+25, 5.479287390e+23
6785.7198, 6.267885075e+25, 5.480689020e+23
6785.8329, 6.266876267e+25, 5.479637819e+23
6785.9461, 6.261155363e+25, 5.475422969e+23
6786.0593, 6.255434363e+25, 5.471208073e+23
6786.1725, 6.249713269e+25, 5.466993128e+23
6786.2856, 6.243992078e+25, 5.462778137e+23
6786.3988, 6.238270793e+25, 5.458563098e+23
6786.5120, 6.232549412e+25, 5.454348011e+23
6786.6252, 6.226827936e+25, 5.450132878e+23
6786.7384, 6.221106364e+25, 5.445917697e+23
6786.8516, 6.215384696e+25, 5.441702469e+23
6786.9648, 6.209662934e+25, 5.437487194e+23
6787.0780, 6.203941076e+25, 5.433271872e+23
6787.1912, 6.198219122e+25, 5.429056503e+23
6787.3044, 6.192497073e+25, 5.424841087e+23
6787.4176, 6.189100937e+25, 5.424187888e+23
6787.5308, 6.187068120e+25, 5.425622840e+23
6787.6440, 6.185035270e+25, 5.427058009e+23
6787.7572, 6.183002386e+25, 5.428493394e+23
6787.8704, 6.180969468e+25, 5.429928994e+23
6787.9836, 6.178936517e+25, 5.431364811e+23
6788.0968, 6.176903531e+25, 5.432800843e+23
6788.2100, 6.174870511e+25, 5.434237090e+23
6788.3232, 6.172837458e+25, 5.435673553e+23
6788.4365, 6.170804370e+25, 5.437110231e+23
6788.5497, 6.168771249e+25, 5.438547123e+23
6788.6629, 6.166738094e+25, 5.439984231e+23
6788.7761, 6.164704904e+25, 5.441421553e+23
6788.8894, 6.162671681e+25, 5.442859090e+23
6789.0026, 6.165596556e+25, 5.442556490e+23
6789.1158, 6.169575238e+25, 5.441884341e+23
6789.2290, 6.173553987e+25, 5.441212531e+23
6789.3423, 6.177532803e+25, 5.440541060e+23
6789.4555, 6.181511684e+25, 5.439869929e+23
6789.5687, 6.185490632e+25, 5.439199138e+23
6789.6820, 6.189469647e+25, 5.438528686e+23
6789.7952, 6.193448728e+25, 5.437858575e+23
6789.9085, 6.197427875e+25, 5.437188803e+23
6790.0217, 6.201407088e+25, 5.436519372e+23
6790.1350, 6.205386368e+25, 5.435850281e+23
6790.2482, 6.209365715e+25, 5.435181530e+23
6790.3615, 6.213345127e+25, 5.434513120e+23
6790.4747, 6.217347272e+25, 5.433909787e+23
6790.5880, 6.222543535e+25, 5.436717124e+23
6790.7012, 6.227739884e+25, 5.439524744e+23
6790.8145, 6.232936321e+25, 5.442332647e+23
6790.9277, 6.238132844e+25, 5.445140834e+23
6791.0410, 6.243329453e+25, 5.447949303e+23
6791.1543, 6.248526149e+25, 5.450758055e+23
6791.2675, 6.253722932e+25, 5.453567089e+23
6791.3808, 6.258919802e+25, 5.456376405e+23
6791.4941, 6.264116758e+25, 5.459186002e+23
6791.6073, 6.269313801e+25, 5.461995881e+23
6791.7206, 6.274510931e+25, 5.464806039e+23
6791.8339, 6.279708147e+25, 5.467616479e+23
6791.9472, 6.284905450e+25, 5.470427198e+23
6792.0604, 6.288955002e+25, 5.472467794e+23
6792.1737, 6.288765164e+25, 5.471663160e+23
6792.2870, 6.288575323e+25, 5.470858636e+23
6792.4003, 6.288385478e+25, 5.470054221e+23
6792.5136, 6.288195631e+25, 5.469249916e+23
6792.6269, 6.288005780e+25, 5.468445721e+23
6792.7401, 6.287815927e+25, 5.467641635e+23
6792.8534, 6.287626070e+25, 5.466837659e+23
6792.9667, 6.287436210e+25, 5.466033793e+23
6793.0800, 6.287246346e+25, 5.465230037e+23
6793.1933, 6.287056480e+25, 5.464426391e+23
6793.3066, 6.286866610e+25, 5.463622855e+23
6793.4199, 6.286676738e+25, 5.462819429e+23
6793.5332, 6.286486862e+25, 5.462016113e+23
6793.6465, 6.283077866e+25, 5.460802573e+23
6793.7598, 6.274981421e+25, 5.458991763e+23
6793.8731, 6.266884840e+25, 5.457181215e+23
6793.9865, 6.258788125e+25, 5.455370930e+23
6794.0998, 6.250691274e+25, 5.453560908e+23
6794.2131, 6.242594289e+25, 5.451751149e+23
6794.3264, 6.234497168e+25, 5.449941655e+23
6794.4397, 6.226399913e+25, 5.448132424e+23
6794.5530, 6.218302522e+25, 5.446323458e+23
6794.6664, 6.210204997e+25, 5.444514756e+23
6794.7797, 6.202107336e+25, 5.442706319e+23
6794.8930, 6.194009540e+25, 5.440898148e+23
6795.0063, 6.185911609e+25, 5.439090242e+23
6795.1197, 6.177813543e+25, 5.437282602e+23
6795.2330, 6.176264124e+25, 5.438234476e+23
6795.3463, 6.179064535e+25, 5.441041791e+23
6795.4597, 6.181864993e+25, 5.443877359e+23
6795.5730, 6.184665498e+25, 5.446741139e+23
6795.6863, 6.187466050e+25, 5.449633087e+23
6795.7997, 6.190266648e+25, 5.452553160e+23
6795.9130, 6.193067293e+25, 5.455501314e+23
6796.0264, 6.195867985e+25, 5.458477505e+23
6796.1397, 6.198668723e+25, 5.461481689e+23
6796.2531, 6.201469508e+25, 5.464513820e+23
6796.3664, 6.204270340e+25, 5.467573855e+23
6796.4798, 6.207071219e+25, 5.470661748e+23
6796.5931, 6.209872144e+25, 5.473777453e+23
6796.7065, 6.212673116e+25, 5.476920923e+23
6796.8198, 6.212037395e+25, 5.477389339e+23
6796.9332, 6.210516255e+25, 5.477164684e+23
6797.0466, 6.208995090e+25, 5.476940480e+23
6797.1599, 6.207473899e+25, 5.476716726e+23
6797.2733, 6.205952683e+25, 5.476493422e+23
6797.3867, 6.204431441e+25, 5.476270568e+23
6797.5000, 6.202910175e+25, 5.476048164e+23
6797.6134, 6.201388882e+25, 5.475826211e+23
6797.7268, 6.199867565e+25, 5.475604709e+23
6797.8401, 6.198346222e+25, 5.475383657e+23
6797.9535, 6.196824854e+25, 5.475163056e+23
6798.0669, 6.195303460e+25, 5.474942905e+23
6798.1803, 6.193782041e+25, 5.474723206e+23
6798.2937, 6.192260596e+25, 5.474503957e+23
6798.4070, 6.188548704e+25, 5.471986549e+23
6798.5204, 6.184812527e+25, 5.469444060e+23
6798.6338, 6.181076288e+25, 5.466901910e+23
6798.7472, 6.177339986e+25, 5.464360098e+23
6798.8606, 6.173603622e+25, 5.461818626e+23
6798.9740, 6.169867196e+25, 5.459277493e+23
6799.0874, 6.166130708e+25, 5.456736701e+23
6799.2008, 6.162394157e+25, 5.454196250e+23
6799.3142, 6.158657544e+25, 5.451656140e+23
6799.4276, 6.154920868e+25, 5.449116372e+23
6799.5410, 6.151184131e+25, 5.446576947e+23
6799.6544, 6.147447330e+25, 5.444037866e+23
6799.7678, 6.143710468e+25, 5.441499128e+23
6799.8812, 6.140806988e+25, 5.439703170e+23
6799.9946, 6.141633634e+25, 5.441230241e+23
6800.1080, 6.142460294e+25, 5.442757413e+23
6800.2214, 6.143286968e+25, 5.444284688e+23
6800.3349, 6.144113656e+25, 5.445812065e+23
6800.4483, 6.144940357e+25, 5.447339543e+23
6800.5617, 6.145767072e+25, 5.448867122e+23
6800.6751, 6.146593801e+25, 5.450394804e+23
6800.7886, 6.147420544e+25, 5.451922586e+23
6800.9020, 6.148247300e+25, 5.453450471e+23
6801.0154, 6.149074071e+25, 5.454978456e+23
6801.1288, 6.149900855e+25, 5.456506543e+23
6801.2423, 6.150727653e+25, 5.458034731e+23
6801.3557, 6.151554465e+25, 5.459563021e+23
6801.4691, 6.153164647e+25, 5.460292537e+23
6801.5826, 6.156070872e+25, 5.459700548e+23
6801.6960, 6.158977145e+25, 5.459108766e+23
6801.8095, 6.161883467e+25, 5.458517189e+23
6801.9229, 6.164789837e+25, 5.457925819e+23
6802.0363, 6.167696256e+25, 5.457334655e+23
6802.1498, 6.170602723e+25, 5.456743698e+23
6802.2632, 6.173509239e+25, 5.456152947e+23
6802.3767, 6.176415803e+25, 5.455562402e+23
6802.4901, 6.179322416e+25, 5.454972064e+23
6802.6036, 6.182229077e+25, 5.454381933e+23
6802.7170, 6.185135786e+25, 5.453792009e+23
6802.8305, 6.188042544e+25, 5.453202292e+23
6802.9440, 6.190949351e+25, 5.452612782e+23
6803.0574, 6.194391715e+25, 5.452402319e+23
6803.1709, 6.198235877e+25, 5.452495997e+23
6803.2844, 6.202080104e+25, 5.452614993e+23
6803.3978, 6.205924395e+25, 5.452759305e+23
6803.5113, 6.209768750e+25, 5.452928932e+23
6803.6248, 6.213613169e+25, 5.453123874e+23
6803.7382, 6.217457653e+25, 5.453344130e+23
6803.8517, 6.221302200e+25, 5.453589696e+23
6803.9652, 6.225146811e+25, 5.453860572e+23
6804.0787, 6.228991487e+25, 5.454156755e+23
6804.1922, 6.232836227e+25, 5.454478241e+23
6804.3056, 6.236681031e+25, 5.454825029e+23
6804.4191, 6.240525899e+25, 5.455197113e+23
6804.5326, 6.244370831e+25, 5.455594490e+23
6804.6461, 6.244807500e+25, 5.455061296e+23
6804.7596, 6.244200956e+25, 5.454238883e+23
6804.8731, 6.243594401e+25, 5.453416908e+23
6804.9866, 6.242987836e+25, 5.452595373e+23
6805.1001, 6.242381261e+25, 5.451774276e+23
6805.2136, 6.241774676e+25, 5.450953618e+23
6805.3271, 6.241168080e+25, 5.450133399e+23
6805.4406, 6.240561475e+25, 5.449313620e+23
6805.5541, 6.239954859e+25, 5.448494281e+23
