# wavelength, Lum[W], Lum_error [W]
5479.6385, 1.721203415e+25, 3.146947472e+23
5479.7299, 1.722940335e+25, 3.147747777e+23
5479.8213, 1.724677284e+25, 3.148548208e+23
5479.9127, 1.726414262e+25, 3.149348763e+23
5480.0041, 1.728151269e+25, 3.150149443e+23
5480.0955, 1.729888305e+25, 3.150950248e+23
5480.1869, 1.731625370e+25, 3.151751177e+23
5480.2783, 1.733398099e+25, 3.153406855e+23
5480.3697, 1.735233890e+25, 3.156575489e+23
5480.4611, 1.737069712e+25, 3.159746003e+23
5480.5525, 1.738905564e+25, 3.162918391e+23
5480.6439, 1.740741447e+25, 3.166092648e+23
5480.7353, 1.742577360e+25, 3.169268769e+23
5480.8267, 1.744413305e+25, 3.172446748e+23
5480.9182, 1.746249279e+25, 3.175626580e+23
5481.0096, 1.748085285e+25, 3.178808259e+23
5481.1010, 1.749921320e+25, 3.181991780e+23
5481.1924, 1.751757387e+25, 3.185177139e+23
5481.2838, 1.753593484e+25, 3.188364329e+23
5481.3752, 1.755429612e+25, 3.191553346e+23
5481.4667, 1.757265770e+25, 3.194744184e+23
5481.5581, 1.759173791e+25, 3.196894407e+23
5481.6495, 1.761139342e+25, 3.198210672e+23
5481.7409, 1.763104925e+25, 3.199526994e+23
5481.8324, 1.765070541e+25, 3.200843373e+23
5481.9238, 1.767036190e+25, 3.202159808e+23
5482.0152, 1.769001872e+25, 3.203476299e+23
5482.1066, 1.770967586e+25, 3.204792847e+23
5482.1981, 1.772933333e+25, 3.206109452e+23
5482.2895, 1.774899113e+25, 3.207426112e+23
5482.3809, 1.776864926e+25, 3.208742829e+23
5482.4724, 1.778830772e+25, 3.210059603e+23
5482.5638, 1.780796650e+25, 3.211376432e+23
5482.6553, 1.782762561e+25, 3.212693318e+23
5482.7467, 1.784728505e+25, 3.214010260e+23
5482.8381, 1.782644421e+25, 3.212855275e+23
5482.9296, 1.779207140e+25, 3.210874603e+23
5483.0210, 1.775769801e+25, 3.208894175e+23
5483.1125, 1.772332405e+25, 3.206913990e+23
5483.2039, 1.768894952e+25, 3.204934049e+23
5483.2954, 1.765457441e+25, 3.202954352e+23
5483.3868, 1.762019874e+25, 3.200974900e+23
5483.4783, 1.758582248e+25, 3.198995694e+23
5483.5697, 1.755144566e+25, 3.197016734e+23
5483.6612, 1.751706826e+25, 3.195038021e+23
5483.7527, 1.748269028e+25, 3.193059555e+23
5483.8441, 1.744831174e+25, 3.191081336e+23
5483.9356, 1.741393262e+25, 3.189103366e+23
5484.0270, 1.737955293e+25, 3.187125644e+23
5484.1185, 1.740062890e+25, 3.189857743e+23
5484.2100, 1.742501935e+25, 3.192871371e+23
5484.3014, 1.744941021e+25, 3.195885079e+23
5484.3929, 1.747380147e+25, 3.198898864e+23
5484.4844, 1.749819314e+25, 3.201912728e+23
5484.5759, 1.752258522e+25, 3.204926670e+23
5484.6673, 1.754697771e+25, 3.207940691e+23
5484.7588, 1.757137060e+25, 3.210954789e+23
5484.8503, 1.759576390e+25, 3.213968966e+23
5484.9418, 1.762015761e+25, 3.216983220e+23
5485.0332, 1.764455172e+25, 3.219997552e+23
5485.1247, 1.766894624e+25, 3.223011962e+23
5485.2162, 1.769334117e+25, 3.226026450e+23
5485.3077, 1.771798319e+25, 3.228820103e+23
5485.3992, 1.774417238e+25, 3.230228787e+23
5485.4907, 1.777036201e+25, 3.231637670e+23
5485.5821, 1.779655207e+25, 3.233046753e+23
5485.6736, 1.782274257e+25, 3.234456036e+23
5485.7651, 1.784893351e+25, 3.235865518e+23
5485.8566, 1.787512488e+25, 3.237275199e+23
5485.9481, 1.790131669e+25, 3.238685079e+23
5486.0396, 1.792750894e+25, 3.240095157e+23
5486.1311, 1.795370163e+25, 3.241505434e+23
5486.2226, 1.797989475e+25, 3.242915909e+23
5486.3141, 1.800608831e+25, 3.244326581e+23
5486.4056, 1.803228230e+25, 3.245737452e+23
5486.4971, 1.805847673e+25, 3.247148520e+23
5486.5886, 1.805995563e+25, 3.248009643e+23
5486.6801, 1.801156847e+25, 3.247761516e+23
5486.7716, 1.796318051e+25, 3.247514323e+23
5486.8632, 1.791479174e+25, 3.247268063e+23
5486.9547, 1.786640216e+25, 3.247022737e+23
5487.0462, 1.781801177e+25, 3.246778345e+23
5487.1377, 1.776962058e+25, 3.246534888e+23
5487.2292, 1.772122858e+25, 3.246292365e+23
5487.3207, 1.767283578e+25, 3.246050777e+23
5487.4122, 1.762444216e+25, 3.245810124e+23
5487.5038, 1.757604774e+25, 3.245570407e+23
5487.5953, 1.752765252e+25, 3.245331625e+23
5487.6868, 1.747925648e+25, 3.245093780e+23
5487.7783, 1.743085964e+25, 3.244856870e+23
5487.8699, 1.741359630e+25, 3.244550575e+23
5487.9614, 1.742448644e+25, 3.244182868e+23
5488.0529, 1.743537675e+25, 3.243817726e+23
5488.1445, 1.744626725e+25, 3.243455149e+23
5488.2360, 1.745715794e+25, 3.243095140e+23
5488.3275, 1.746804880e+25, 3.242737698e+23
5488.4191, 1.747893984e+25, 3.242382824e+23
5488.5106, 1.748983107e+25, 3.242030521e+23
5488.6021, 1.750072248e+25, 3.241680788e+23
5488.6937, 1.751161407e+25, 3.241333627e+23
5488.7852, 1.752250584e+25, 3.240989038e+23
5488.8768, 1.753339779e+25, 3.240647023e+23
5488.9683, 1.754428992e+25, 3.240307582e+23
5489.0599, 1.755518224e+25, 3.239970717e+23
5489.1514, 1.756408006e+25, 3.238700966e+23
5489.2430, 1.757219761e+25, 3.237065708e+23
5489.3345, 1.758031530e+25, 3.235430591e+23
5489.4261, 1.758843313e+25, 3.233795616e+23
5489.5176, 1.759655109e+25, 3.232160782e+23
5489.6092, 1.760466919e+25, 3.230526089e+23
5489.7007, 1.761278742e+25, 3.228891539e+23
5489.7923, 1.762090579e+25, 3.227257131e+23
5489.8838, 1.762902430e+25, 3.225622865e+23
5489.9754, 1.763714294e+25, 3.223988743e+23
5490.0670, 1.764526171e+25, 3.222354763e+23
5490.1585, 1.765338062e+25, 3.220720927e+23
5490.2501, 1.766149967e+25, 3.219087234e+23
5490.3417, 1.766961885e+25, 3.217453686e+23
5490.4332, 1.768128169e+25, 3.218990881e+23
5490.5248, 1.769328061e+25, 3.220829406e+23
5490.6164, 1.770527972e+25, 3.222668766e+23
5490.7080, 1.771727903e+25, 3.224508961e+23
5490.7995, 1.772927855e+25, 3.226349989e+23
5490.8911, 1.774127826e+25, 3.228191848e+23
5490.9827, 1.775327817e+25, 3.230034537e+23
5491.0743, 1.776527829e+25, 3.231878055e+23
5491.1659, 1.777727860e+25, 3.233722400e+23
5491.2574, 1.778927912e+25, 3.235567571e+23
5491.3490, 1.780127983e+25, 3.237413568e+23
5491.4406, 1.781328074e+25, 3.239260388e+23
5491.5322, 1.782528186e+25, 3.241108030e+23
5491.6238, 1.784072380e+25, 3.243039913e+23
5491.7154, 1.788491966e+25, 3.245669516e+23
5491.8070, 1.792911625e+25, 3.248299481e+23
5491.8986, 1.797331359e+25, 3.250929807e+23
5491.9902, 1.801751166e+25, 3.253560495e+23
5492.0818, 1.806171047e+25, 3.256191542e+23
5492.1734, 1.810591002e+25, 3.258822949e+23
5492.2650, 1.815011030e+25, 3.261454715e+23
5492.3566, 1.819431132e+25, 3.264086838e+23
5492.4482, 1.823851308e+25, 3.266719319e+23
5492.5398, 1.828271557e+25, 3.269352155e+23
5492.6314, 1.832691880e+25, 3.271985348e+23
5492.7230, 1.837112277e+25, 3.274618895e+23
5492.8146, 1.841532748e+25, 3.277252797e+23
5492.9062, 1.845293982e+25, 3.279422153e+23
5492.9978, 1.847526475e+25, 3.280514587e+23
5493.0894, 1.849759005e+25, 3.281608476e+23
5493.1810, 1.851991573e+25, 3.282703818e+23
5493.2727, 1.854224177e+25, 3.283800612e+23
5493.3643, 1.856456819e+25, 3.284898858e+23
5493.4559, 1.858689499e+25, 3.285998553e+23
5493.5475, 1.860922215e+25, 3.287099696e+23
5493.6391, 1.863154969e+25, 3.288202286e+23
5493.7308, 1.865387760e+25, 3.289306321e+23
5493.8224, 1.867620588e+25, 3.290411800e+23
5493.9140, 1.869853453e+25, 3.291518723e+23
5494.0057, 1.872086356e+25, 3.292627086e+23
5494.0973, 1.874319296e+25, 3.293736889e+23
5494.1889, 1.873201412e+25, 3.292686314e+23
5494.2806, 1.868674011e+25, 3.289436651e+23
5494.3722, 1.864146535e+25, 3.286187229e+23
5494.4638, 1.859618983e+25, 3.282938047e+23
5494.5555, 1.855091355e+25, 3.279689108e+23
5494.6471, 1.850563652e+25, 3.276440411e+23
5494.7387, 1.846035874e+25, 3.273191958e+23
5494.8304, 1.841508020e+25, 3.269943749e+23
5494.9220, 1.836980091e+25, 3.266695787e+23
5495.0137, 1.832452086e+25, 3.263448070e+23
5495.1053, 1.827924005e+25, 3.260200601e+23
5495.1970, 1.823395849e+25, 3.256953380e+23
5495.2886, 1.818867618e+25, 3.253706408e+23
5495.3803, 1.814339310e+25, 3.250459686e+23
5495.4719, 1.812709507e+25, 3.249173956e+23
5495.5636, 1.812382440e+25, 3.248769864e+23
5495.6552, 1.812055368e+25, 3.248366192e+23
5495.7469, 1.811728290e+25, 3.247962941e+23
5495.8386, 1.811401207e+25, 3.247560109e+23
5495.9302, 1.811074118e+25, 3.247157699e+23
5496.0219, 1.810747024e+25, 3.246755708e+23
5496.1136, 1.810419924e+25, 3.246354139e+23
5496.2052, 1.810092819e+25, 3.245952990e+23
5496.2969, 1.809765708e+25, 3.245552263e+23
5496.3886, 1.809438592e+25, 3.245151957e+23
5496.4802, 1.809111471e+25, 3.244752073e+23
5496.5719, 1.808784344e+25, 3.244352610e+23
5496.6636, 1.808457211e+25, 3.243953570e+23
5496.7552, 1.806042121e+25, 3.242828438e+23
5496.8469, 1.803353214e+25, 3.241608187e+23
5496.9386, 1.800664262e+25, 3.240388061e+23
5497.0303, 1.797975265e+25, 3.239168060e+23
5497.1220, 1.795286223e+25, 3.237948185e+23
5497.2136, 1.792597137e+25, 3.236728435e+23
5497.3053, 1.789908005e+25, 3.235508811e+23
5497.3970, 1.787218829e+25, 3.234289312e+23
5497.4887, 1.784529608e+25, 3.233069940e+23
5497.5804, 1.781840342e+25, 3.231850694e+23
5497.6721, 1.779151031e+25, 3.230631574e+23
5497.7638, 1.776461675e+25, 3.229412581e+23
5497.8555, 1.773772275e+25, 3.228193715e+23
5497.9472, 1.771200589e+25, 3.227020619e+23
5498.0389, 1.770039381e+25, 3.226394304e+23
5498.1306, 1.768878153e+25, 3.225768001e+23
5498.2223, 1.767716906e+25, 3.225141709e+23
5498.3140, 1.766555640e+25, 3.224515429e+23
5498.4057, 1.765394355e+25, 3.223889161e+23
5498.4974, 1.764233050e+25, 3.223262904e+23
5498.5891, 1.763071725e+25, 3.222636659e+23
5498.6808, 1.761910382e+25, 3.222010426e+23
5498.7725, 1.760749019e+25, 3.221384204e+23
5498.8642, 1.759587636e+25, 3.220757994e+23
5498.9559, 1.758426234e+25, 3.220131796e+23
5499.0476, 1.757264813e+25, 3.219505609e+23
5499.1393, 1.756103373e+25, 3.218879435e+23
5499.2311, 1.755628566e+25, 3.218585575e+23
5499.3228, 1.756990481e+25, 3.219180968e+23
5499.4145, 1.758352419e+25, 3.219776956e+23
5499.5062, 1.759714379e+25, 3.220373538e+23
5499.5979, 1.761076362e+25, 3.220970713e+23
5499.6897, 1.762438368e+25, 3.221568481e+23
5499.7814, 1.763800397e+25, 3.222166843e+23
5499.8731, 1.765162448e+25, 3.222765797e+23
5499.9648, 1.766524522e+25, 3.223365344e+23
5500.0566, 1.767886619e+25, 3.223965483e+23
5500.1483, 1.769248738e+25, 3.224566214e+23
5500.2400, 1.770610880e+25, 3.225167536e+23
5500.3318, 1.771973045e+25, 3.225769450e+23
5500.4235, 1.773335232e+25, 3.226371954e+23
5500.5153, 1.775490605e+25, 3.228018955e+23
5500.6070, 1.778554927e+25, 3.230862491e+23
5500.6987, 1.781619299e+25, 3.233706215e+23
5500.7905, 1.784683723e+25, 3.236550129e+23
5500.8822, 1.787748198e+25, 3.239394231e+23
5500.9740, 1.790812724e+25, 3.242238521e+23
5501.0657, 1.793877301e+25, 3.245082999e+23
5501.1575, 1.796941929e+25, 3.247927664e+23
5501.2492, 1.800006608e+25, 3.250772516e+23
5501.3410, 1.803071339e+25, 3.253617554e+23
5501.4327, 1.806136120e+25, 3.256462779e+23
5501.5245, 1.809200953e+25, 3.259308190e+23
5501.6162, 1.812265837e+25, 3.262153787e+23
5501.7080, 1.815330771e+25, 3.264999568e+23
5501.7997, 1.817807659e+25, 3.265932189e+23
5501.8915, 1.819981341e+25, 3.265879367e+23
5501.9833, 1.822155059e+25, 3.265827890e+23
5502.0750, 1.824328813e+25, 3.265777756e+23
5502.1668, 1.826502603e+25, 3.265728967e+23
5502.2586, 1.828676430e+25, 3.265681521e+23
5502.3503, 1.830850293e+25, 3.265635420e+23
5502.4421, 1.833024193e+25, 3.265590663e+23
5502.5339, 1.835198128e+25, 3.265547251e+23
5502.6256, 1.837372100e+25, 3.265505183e+23
5502.7174, 1.839546108e+25, 3.265464461e+23
5502.8092, 1.841720152e+25, 3.265425083e+23
5502.9010, 1.843894233e+25, 3.265387049e+23
5502.9928, 1.846068350e+25, 3.265350362e+23
5503.0845, 1.841433830e+25, 3.262590301e+23
5503.1763, 1.835630440e+25, 3.259362639e+23
5503.2681, 1.829826954e+25, 3.256135006e+23
5503.3599, 1.824023370e+25, 3.252907402e+23
5503.4517, 1.818219690e+25, 3.249679828e+23
5503.5435, 1.812415913e+25, 3.246452284e+23
5503.6353, 1.806612039e+25, 3.243224770e+23
5503.7270, 1.800808068e+25, 3.239997286e+23
5503.8188, 1.795004001e+25, 3.236769833e+23
5503.9106, 1.789199837e+25, 3.233542411e+23
5504.0024, 1.783395576e+25, 3.230315020e+23
5504.0942, 1.777591218e+25, 3.227087661e+23
5504.1860, 1.771786763e+25, 3.223860333e+23
5504.2778, 1.766219960e+25, 3.220652005e+23
5504.3696, 1.765349045e+25, 3.217819714e+23
5504.4614, 1.764478115e+25, 3.214990082e+23
5504.5532, 1.763607171e+25, 3.212163115e+23
5504.6450, 1.762736211e+25, 3.209338821e+23
5504.7369, 1.761865238e+25, 3.206517207e+23
5504.8287, 1.760994250e+25, 3.203698279e+23
5504.9205, 1.760123247e+25, 3.200882047e+23
5505.0123, 1.759252230e+25, 3.198068516e+23
5505.1041, 1.758381198e+25, 3.195257695e+23
5505.1959, 1.757510152e+25, 3.192449590e+23
5505.2877, 1.756639092e+25, 3.189644210e+23
5505.3796, 1.755768016e+25, 3.186841561e+23
5505.4714, 1.754896926e+25, 3.184041652e+23
5505.5632, 1.754416048e+25, 3.182579667e+23
5505.6550, 1.755159386e+25, 3.185308014e+23
5505.7468, 1.755902735e+25, 3.188037301e+23
5505.8387, 1.756646098e+25, 3.190767526e+23
5505.9305, 1.757389472e+25, 3.193498687e+23
5506.0223, 1.758132859e+25, 3.196230780e+23
5506.1142, 1.758876258e+25, 3.198963805e+23
5506.2060, 1.759619670e+25, 3.201697759e+23
5506.2978, 1.760363094e+25, 3.204432639e+23
5506.3897, 1.761106531e+25, 3.207168444e+23
5506.4815, 1.761849979e+25, 3.209905171e+23
5506.5733, 1.762593441e+25, 3.212642818e+23
5506.6652, 1.763336914e+25, 3.215381383e+23
5506.7570, 1.764080400e+25, 3.218120863e+23
5506.8489, 1.764708645e+25, 3.219421473e+23
5506.9407, 1.765187949e+25, 3.218861699e+23
5507.0326, 1.765667260e+25, 3.218302028e+23
5507.1244, 1.766146580e+25, 3.217742461e+23
5507.2163, 1.766625908e+25, 3.217182997e+23
5507.3081, 1.767105244e+25, 3.216623637e+23
5507.4000, 1.767584587e+25, 3.216064381e+23
5507.4918, 1.768063939e+25, 3.215505228e+23
5507.5837, 1.768543299e+25, 3.214946179e+23
5507.6755, 1.769022667e+25, 3.214387235e+23
5507.7674, 1.769502042e+25, 3.213828394e+23
5507.8592, 1.769981426e+25, 3.213269657e+23
5507.9511, 1.770460818e+25, 3.212711025e+23
5508.0430, 1.770940218e+25, 3.212152496e+23
5508.1348, 1.772346096e+25, 3.212789013e+23
5508.2267, 1.774297107e+25, 3.214128917e+23
5508.3186, 1.776248149e+25, 3.215469196e+23
5508.4104, 1.778199225e+25, 3.216809850e+23
5508.5023, 1.780150333e+25, 3.218150877e+23
5508.5942, 1.782101473e+25, 3.219492278e+23
5508.6861, 1.784052646e+25, 3.220834052e+23
5508.7779, 1.786003852e+25, 3.222176199e+23
5508.8698, 1.787955090e+25, 3.223518718e+23
5508.9617, 1.789906361e+25, 3.224861609e+23
5509.0536, 1.791857664e+25, 3.226204871e+23
5509.1455, 1.793809000e+25, 3.227548504e+23
5509.2373, 1.795760368e+25, 3.228892508e+23
5509.3292, 1.797711769e+25, 3.230236882e+23
5509.4211, 1.800885775e+25, 3.232446697e+23
5509.5130, 1.804321102e+25, 3.234842064e+23
5509.6049, 1.807756487e+25, 3.237238145e+23
5509.6968, 1.811191928e+25, 3.239634939e+23
5509.7887, 1.814627427e+25, 3.242032444e+23
5509.8806, 1.818062984e+25, 3.244430659e+23
5509.9725, 1.821498597e+25, 3.246829582e+23
5510.0644, 1.824934268e+25, 3.249229212e+23
5510.1563, 1.828369997e+25, 3.251629547e+23
5510.2482, 1.831805782e+25, 3.254030587e+23
5510.3401, 1.835241625e+25, 3.256432329e+23
5510.4320, 1.838677525e+25, 3.258834772e+23
5510.5239, 1.842113482e+25, 3.261237915e+23
5510.6158, 1.845428982e+25, 3.263567111e+23
5510.7077, 1.842238722e+25, 3.261867821e+23
5510.7996, 1.839048408e+25, 3.260170049e+23
5510.8915, 1.835858041e+25, 3.258473798e+23
5510.9834, 1.832667621e+25, 3.256779070e+23
5511.0753, 1.829477148e+25, 3.255085869e+23
5511.1672, 1.826286621e+25, 3.253394195e+23
5511.2592, 1.823096042e+25, 3.251704053e+23
5511.3511, 1.819905409e+25, 3.250015444e+23
5511.4430, 1.816714723e+25, 3.248328371e+23
5511.5349, 1.813523983e+25, 3.246642837e+23
5511.6268, 1.810333191e+25, 3.244958843e+23
5511.7188, 1.807142345e+25, 3.243276393e+23
5511.8107, 1.803951446e+25, 3.241595489e+23
5511.9026, 1.800175491e+25, 3.239673143e+23
5511.9946, 1.794229740e+25, 3.236850169e+23
5512.0865, 1.788283890e+25, 3.234027178e+23
5512.1784, 1.782337940e+25, 3.231204170e+23
5512.2703, 1.776391892e+25, 3.228381145e+23
5512.3623, 1.770445744e+25, 3.225558103e+23
5512.4542, 1.764499497e+25, 3.222735044e+23
5512.5462, 1.758553151e+25, 3.219911967e+23
5512.6381, 1.752606706e+25, 3.217088874e+23
5512.7300, 1.746660161e+25, 3.214265765e+23
5512.8220, 1.740713517e+25, 3.211442638e+23
5512.9139, 1.734766775e+25, 3.208619495e+23
5513.0059, 1.728819933e+25, 3.205796335e+23
5513.0978, 1.722872991e+25, 3.202973159e+23
5513.1898, 1.717760627e+25, 3.199947234e+23
5513.2817, 1.713867058e+25, 3.196625335e+23
5513.3737, 1.709973424e+25, 3.193303549e+23
5513.4656, 1.706079726e+25, 3.189981878e+23
5513.5576, 1.702185962e+25, 3.186660322e+23
5513.6495, 1.698292133e+25, 3.183338881e+23
5513.7415, 1.694398240e+25, 3.180017557e+23
5513.8335, 1.690504281e+25, 3.176696349e+23
5513.9254, 1.686610258e+25, 3.173375258e+23
5514.0174, 1.682716170e+25, 3.170054285e+23
5514.1094, 1.678822017e+25, 3.166733430e+23
5514.2013, 1.674927798e+25, 3.163412694e+23
5514.2933, 1.671033515e+25, 3.160092078e+23
5514.3853, 1.667139167e+25, 3.156771581e+23
5514.4772, 1.665803224e+25, 3.155263491e+23
5514.5692, 1.666169625e+25, 3.154961314e+23
5514.6612, 1.666536033e+25, 3.154659175e+23
5514.7531, 1.666902447e+25, 3.154357075e+23
5514.8451, 1.667268867e+25, 3.154055014e+23
5514.9371, 1.667635293e+25, 3.153752991e+23
5515.0291, 1.668001726e+25, 3.153451007e+23
5515.1211, 1.668368164e+25, 3.153149061e+23
5515.2130, 1.668734608e+25, 3.152847155e+23
5515.3050, 1.669101059e+25, 3.152545287e+23
5515.3970, 1.669467516e+25, 3.152243457e+23
5515.4890, 1.669833978e+25, 3.151941667e+23
5515.5810, 1.670200447e+25, 3.151639915e+23
5515.6730, 1.670566922e+25, 3.151338202e+23
5515.7650, 1.674211968e+25, 3.154509855e+23
5515.8570, 1.678705670e+25, 3.158582310e+23
5515.9490, 1.683199447e+25, 3.162656767e+23
5516.0410, 1.687693299e+25, 3.166733216e+23
5516.1330, 1.692187226e+25, 3.170811651e+23
5516.2250, 1.696681228e+25, 3.174892064e+23
5516.3170, 1.701175305e+25, 3.178974448e+23
5516.4090, 1.705669456e+25, 3.183058797e+23
5516.5010, 1.710163683e+25, 3.187145102e+23
5516.5930, 1.714657985e+25, 3.191233356e+23
5516.6850, 1.719152361e+25, 3.195323553e+23
5516.7770, 1.723646813e+25, 3.199415686e+23
5516.8690, 1.728141339e+25, 3.203509746e+23
5516.9610, 1.732635941e+25, 3.207605728e+23
5517.0530, 1.738713382e+25, 3.211350897e+23
5517.1450, 1.744809772e+25, 3.215092395e+23
5517.2371, 1.750906264e+25, 3.218834413e+23
5517.3291, 1.757002857e+25, 3.222576948e+23
5517.4211, 1.763099552e+25, 3.226320000e+23
5517.5131, 1.769196349e+25, 3.230063567e+23
5517.6051, 1.775293248e+25, 3.233807648e+23
5517.6972, 1.781390248e+25, 3.237552240e+23
5517.7892, 1.787487350e+25, 3.241297342e+23
5517.8812, 1.793584553e+25, 3.245042953e+23
5517.9733, 1.799681858e+25, 3.248789071e+23
5518.0653, 1.805779265e+25, 3.252535695e+23
5518.1573, 1.811876774e+25, 3.256282823e+23
5518.2493, 1.817636953e+25, 3.259963594e+23
5518.3414, 1.821880565e+25, 3.263345377e+23
5518.4334, 1.826124249e+25, 3.266729392e+23
5518.5255, 1.830368002e+25, 3.270115631e+23
5518.6175, 1.834611827e+25, 3.273504090e+23
5518.7095, 1.838855722e+25, 3.276894760e+23
5518.8016, 1.843099689e+25, 3.280287635e+23
5518.8936, 1.847343726e+25, 3.283682710e+23
5518.9857, 1.851587833e+25, 3.287079976e+23
5519.0777, 1.855832012e+25, 3.290479428e+23
5519.1698, 1.860076261e+25, 3.293881060e+23
5519.2618, 1.864320581e+25, 3.297284864e+23
5519.3539, 1.868564972e+25, 3.300690835e+23
5519.4459, 1.872809434e+25, 3.304098966e+23
5519.5380, 1.875426387e+25, 3.306046235e+23
5519.6300, 1.875351017e+25, 3.305574048e+23
5519.7221, 1.875275646e+25, 3.305101854e+23
5519.8142, 1.875200273e+25, 3.304629652e+23
5519.9062, 1.875124899e+25, 3.304157442e+23
5519.9983, 1.875049524e+25, 3.303685225e+23
5520.0903, 1.874974147e+25, 3.303213000e+23
5520.1824, 1.874898770e+25, 3.302740768e+23
5520.2745, 1.874823391e+25, 3.302268528e+23
5520.3665, 1.874748011e+25, 3.301796280e+23
5520.4586, 1.874672629e+25, 3.301324025e+23
5520.5507, 1.874597246e+25, 3.300851763e+23
5520.6428, 1.874521862e+25, 3.300379493e+23
5520.7348, 1.874446477e+25, 3.299907215e+23
5520.8269, 1.873506187e+25, 3.300308593e+23
5520.9190, 1.871914368e+25, 3.301368300e+23
5521.0111, 1.870322523e+25, 3.302428292e+23
5521.1032, 1.868730651e+25, 3.303488570e+23
5521.1952, 1.867138753e+25, 3.304549132e+23
5521.2873, 1.865546828e+25, 3.305609980e+23
5521.3794, 1.863954877e+25, 3.306671112e+23
5521.4715, 1.862362899e+25, 3.307732528e+23
5521.5636, 1.860770894e+25, 3.308794228e+23
5521.6557, 1.859178863e+25, 3.309856213e+23
5521.7478, 1.857586806e+25, 3.310918481e+23
5521.8399, 1.855994721e+25, 3.311981032e+23
5521.9320, 1.854402611e+25, 3.313043866e+23
5522.0241, 1.852810473e+25, 3.314106984e+23
5522.1162, 1.852366521e+25, 3.313905959e+23
5522.2083, 1.852275341e+25, 3.313316917e+23
5522.3004, 1.852184160e+25, 3.312728365e+23
5522.3925, 1.852092977e+25, 3.312140302e+23
5522.4846, 1.852001792e+25, 3.311552729e+23
5522.5767, 1.851910606e+25, 3.310965646e+23
5522.6688, 1.851819419e+25, 3.310379054e+23
5522.7609, 1.851728230e+25, 3.309792952e+23
5522.8530, 1.851637040e+25, 3.309207342e+23
5522.9451, 1.851545848e+25, 3.308622223e+23
5523.0372, 1.851454654e+25, 3.308037596e+23
5523.1293, 1.851363459e+25, 3.307453461e+23
5523.2215, 1.851272262e+25, 3.306869818e+23
5523.3136, 1.851181064e+25, 3.306286668e+23
5523.4057, 1.851793306e+25, 3.306089993e+23
5523.4978, 1.852436080e+25, 3.305910971e+23
5523.5899, 1.853078865e+25, 3.305732861e+23
5523.6821, 1.853721661e+25, 3.305555666e+23
5523.7742, 1.854364468e+25, 3.305379384e+23
5523.8663, 1.855007285e+25, 3.305204016e+23
5523.9584, 1.855650113e+25, 3.305029562e+23
5524.0506, 1.856292952e+25, 3.304856023e+23
5524.1427, 1.856935801e+25, 3.304683398e+23
5524.2348, 1.857578662e+25, 3.304511687e+23
5524.3270, 1.858221533e+25, 3.304340892e+23
5524.4191, 1.858864414e+25, 3.304171011e+23
5524.5112, 1.859507307e+25, 3.304002046e+23
5524.6034, 1.859634417e+25, 3.303601992e+23
5524.6955, 1.856903137e+25, 3.301916982e+23
5524.7877, 1.854171811e+25, 3.300232592e+23
5524.8798, 1.851440440e+25, 3.298548824e+23
5524.9720, 1.848709022e+25, 3.296865678e+23
5525.0641, 1.845977560e+25, 3.295183157e+23
5525.1563, 1.843246052e+25, 3.293501260e+23
5525.2484, 1.840514498e+25, 3.291819989e+23
5525.3406, 1.837782899e+25, 3.290139345e+23
5525.4327, 1.835051254e+25, 3.288459329e+23
5525.5249, 1.832319563e+25, 3.286779942e+23
5525.6170, 1.829587827e+25, 3.285101184e+23
5525.7092, 1.826856046e+25, 3.283423058e+23
5525.8013, 1.824124219e+25, 3.281745564e+23
5525.8935, 1.821562897e+25, 3.279869804e+23
5525.9857, 1.819323686e+25, 3.277618584e+23
5526.0778, 1.817084438e+25, 3.275367413e+23
5526.1700, 1.814845153e+25, 3.273116291e+23
5526.2622, 1.812605830e+25, 3.270865217e+23
5526.3543, 1.810366470e+25, 3.268614191e+23
5526.4465, 1.808127073e+25, 3.266363215e+23
5526.5387, 1.805887638e+25, 3.264112288e+23
5526.6308, 1.803648166e+25, 3.261861410e+23
5526.7230, 1.801408657e+25, 3.259610582e+23
5526.8152, 1.799169110e+25, 3.257359804e+23
5526.9074, 1.796929526e+25, 3.255109075e+23
5526.9996, 1.794689904e+25, 3.252858396e+23
5527.0917, 1.792450245e+25, 3.250607768e+23
5527.1839, 1.790866707e+25, 3.248883552e+23
5527.2761, 1.789841078e+25, 3.247609501e+23
5527.3683, 1.788815431e+25, 3.246338812e+23
5527.4605, 1.787789768e+25, 3.245071490e+23
5527.5527, 1.786764087e+25, 3.243807538e+23
5527.6449, 1.785738389e+25, 3.242546962e+23
5527.7370, 1.784712674e+25, 3.241289765e+23
5527.8292, 1.783686942e+25, 3.240035951e+23
5527.9214, 1.782661193e+25, 3.238785524e+23
5528.0136, 1.781635427e+25, 3.237538489e+23
5528.1058, 1.780609644e+25, 3.236294849e+23
5528.1980, 1.779583843e+25, 3.235054609e+23
5528.2902, 1.778558026e+25, 3.233817773e+23
5528.3824, 1.777532191e+25, 3.232584344e+23
5528.4746, 1.773912076e+25, 3.228910895e+23
5528.5668, 1.769354987e+25, 3.224355536e+23
5528.6591, 1.764797822e+25, 3.219800260e+23
5528.7513, 1.760240580e+25, 3.215245067e+23
5528.8435, 1.755683263e+25, 3.210689958e+23
