# wavelength, Lum, Lum_error
4478.4017, 1.350305225e+25, 2.264763564e+23
4478.4764, 1.349207260e+25, 2.262957296e+23
4478.5511, 1.348109276e+25, 2.261151441e+23
4478.6258, 1.347011275e+25, 2.259345999e+23
4478.7005, 1.345913254e+25, 2.257540971e+23
4478.7752, 1.344815216e+25, 2.255736359e+23
4478.8499, 1.343717159e+25, 2.253932163e+23
4478.9246, 1.342619084e+25, 2.252128385e+23
4478.9993, 1.341520991e+25, 2.250325026e+23
4479.0740, 1.340422879e+25, 2.248522086e+23
4479.1487, 1.339324749e+25, 2.246719568e+23
4479.2234, 1.338109317e+25, 2.245516627e+23
4479.2981, 1.336699088e+25, 2.245308852e+23
4479.3728, 1.335288836e+25, 2.245101078e+23
4479.4475, 1.333878560e+25, 2.244893304e+23
4479.5222, 1.332468260e+25, 2.244685531e+23
4479.5969, 1.331057937e+25, 2.244477758e+23
4479.6716, 1.329647591e+25, 2.244269985e+23
4479.7463, 1.328237220e+25, 2.244062213e+23
4479.8211, 1.326826827e+25, 2.243854442e+23
4479.8958, 1.325416410e+25, 2.243646671e+23
4479.9705, 1.324005969e+25, 2.243438900e+23
4480.0452, 1.322595505e+25, 2.243231130e+23
4480.1199, 1.321185017e+25, 2.243023361e+23
4480.1947, 1.319774506e+25, 2.242815592e+23
4480.2694, 1.320538843e+25, 2.243592168e+23
4480.3441, 1.322945425e+25, 2.245113594e+23
4480.4188, 1.325352048e+25, 2.246637033e+23
4480.4935, 1.327758711e+25, 2.248162481e+23
4480.5683, 1.330165414e+25, 2.249689935e+23
4480.6430, 1.332572157e+25, 2.251219390e+23
4480.7177, 1.334978940e+25, 2.252750842e+23
4480.7925, 1.337385764e+25, 2.254284288e+23
4480.8672, 1.339792628e+25, 2.255819724e+23
4480.9419, 1.342199531e+25, 2.257357145e+23
4481.0167, 1.344606475e+25, 2.258896548e+23
4481.0914, 1.347013459e+25, 2.260437929e+23
4481.1661, 1.349420483e+25, 2.261981284e+23
4481.2409, 1.351827548e+25, 2.263526609e+23
4481.3156, 1.352675006e+25, 2.264637138e+23
4481.3904, 1.353041255e+25, 2.265613734e+23
4481.4651, 1.353407511e+25, 2.266591003e+23
4481.5398, 1.353773774e+25, 2.267568946e+23
4481.6146, 1.354140042e+25, 2.268547561e+23
4481.6893, 1.354506316e+25, 2.269526848e+23
4481.7641, 1.354872596e+25, 2.270506805e+23
4481.8388, 1.355238883e+25, 2.271487432e+23
4481.9136, 1.355605176e+25, 2.272468728e+23
4481.9883, 1.355971474e+25, 2.273450692e+23
4482.0631, 1.356337779e+25, 2.274433324e+23
4482.1378, 1.356704090e+25, 2.275416622e+23
4482.2126, 1.357070407e+25, 2.276400586e+23
4482.2873, 1.357436730e+25, 2.277385215e+23
4482.3621, 1.357697442e+25, 2.277986733e+23
4482.4369, 1.357953505e+25, 2.278571685e+23
4482.5116, 1.358209573e+25, 2.279156969e+23
4482.5864, 1.358465646e+25, 2.279742585e+23
4482.6611, 1.358721722e+25, 2.280328533e+23
4482.7359, 1.358977803e+25, 2.280914812e+23
4482.8107, 1.359233888e+25, 2.281501422e+23
4482.8854, 1.359489977e+25, 2.282088363e+23
4482.9602, 1.359746070e+25, 2.282675635e+23
4483.0350, 1.360002168e+25, 2.283263237e+23
4483.1097, 1.360258270e+25, 2.283851170e+23
4483.1845, 1.360514376e+25, 2.284439433e+23
4483.2593, 1.360770487e+25, 2.285028025e+23
4483.3341, 1.361323668e+25, 2.285814315e+23
4483.4088, 1.363535272e+25, 2.287702622e+23
4483.4836, 1.365746913e+25, 2.289591022e+23
4483.5584, 1.367958591e+25, 2.291479515e+23
4483.6332, 1.370170306e+25, 2.293368100e+23
4483.7079, 1.372382058e+25, 2.295256778e+23
4483.7827, 1.374593846e+25, 2.297145548e+23
4483.8575, 1.376805672e+25, 2.299034410e+23
4483.9323, 1.379017534e+25, 2.300923364e+23
4484.0071, 1.381229433e+25, 2.302812410e+23
4484.0819, 1.383441369e+25, 2.304701547e+23
4484.1566, 1.385653342e+25, 2.306590776e+23
4484.2314, 1.387865352e+25, 2.308480096e+23
4484.3062, 1.390077399e+25, 2.310369507e+23
4484.3810, 1.392257869e+25, 2.311612981e+23
4484.4558, 1.394378757e+25, 2.311638823e+23
4484.5306, 1.396499680e+25, 2.311665574e+23
4484.6054, 1.398620639e+25, 2.311693236e+23
4484.6802, 1.400741634e+25, 2.311721808e+23
4484.7550, 1.402862663e+25, 2.311751290e+23
4484.8298, 1.404983728e+25, 2.311781682e+23
4484.9046, 1.407104829e+25, 2.311812984e+23
4484.9794, 1.409225965e+25, 2.311845196e+23
4485.0542, 1.411347136e+25, 2.311878318e+23
4485.1290, 1.413468343e+25, 2.311912351e+23
4485.2038, 1.415589584e+25, 2.311947293e+23
4485.2786, 1.417710862e+25, 2.311983146e+23
4485.3534, 1.419832175e+25, 2.312019909e+23
4485.4282, 1.420942187e+25, 2.313094687e+23
4485.5030, 1.421191753e+25, 2.315052101e+23
4485.5778, 1.421441322e+25, 2.317009571e+23
4485.6527, 1.421690896e+25, 2.318967097e+23
4485.7275, 1.421940474e+25, 2.320924678e+23
4485.8023, 1.422190056e+25, 2.322882315e+23
4485.8771, 1.422439642e+25, 2.324840007e+23
4485.9519, 1.422689232e+25, 2.326797755e+23
4486.0267, 1.422938826e+25, 2.328755559e+23
4486.1015, 1.423188425e+25, 2.330713418e+23
4486.1764, 1.423438028e+25, 2.332671332e+23
4486.2512, 1.423687635e+25, 2.334629301e+23
4486.3260, 1.423937246e+25, 2.336587326e+23
4486.4008, 1.424186861e+25, 2.338545405e+23
4486.4757, 1.428080204e+25, 2.339767645e+23
4486.5505, 1.433290146e+25, 2.340724053e+23
4486.6253, 1.438500175e+25, 2.341680517e+23
4486.7002, 1.443710290e+25, 2.342637036e+23
4486.7750, 1.448920493e+25, 2.343593610e+23
4486.8498, 1.454130782e+25, 2.344550240e+23
4486.9246, 1.459341158e+25, 2.345506925e+23
4486.9995, 1.464551622e+25, 2.346463666e+23
4487.0743, 1.469762172e+25, 2.347420462e+23
4487.1492, 1.474972809e+25, 2.348377314e+23
4487.2240, 1.480183533e+25, 2.349334220e+23
4487.2988, 1.485394343e+25, 2.350291182e+23
4487.3737, 1.490605241e+25, 2.351248199e+23
4487.4485, 1.495816226e+25, 2.352205272e+23
4487.5234, 1.496115487e+25, 2.354464447e+23
4487.5982, 1.496033875e+25, 2.356824818e+23
4487.6730, 1.495952262e+25, 2.359185426e+23
4487.7479, 1.495870647e+25, 2.361546270e+23
4487.8227, 1.495789031e+25, 2.363907351e+23
4487.8976, 1.495707414e+25, 2.366268666e+23
4487.9724, 1.495625796e+25, 2.368630217e+23
4488.0473, 1.495544175e+25, 2.370992001e+23
4488.1221, 1.495462554e+25, 2.373354020e+23
4488.1970, 1.495380931e+25, 2.375716271e+23
4488.2719, 1.495299307e+25, 2.378078755e+23
4488.3467, 1.495217682e+25, 2.380441470e+23
4488.4216, 1.495136055e+25, 2.382804417e+23
4488.4964, 1.494713356e+25, 2.384527330e+23
4488.5713, 1.491835957e+25, 2.381642485e+23
4488.6462, 1.488958510e+25, 2.378757802e+23
4488.7210, 1.486081016e+25, 2.375873282e+23
4488.7959, 1.483203473e+25, 2.372988926e+23
4488.8707, 1.480325883e+25, 2.370104734e+23
4488.9456, 1.477448244e+25, 2.367220708e+23
4489.0205, 1.474570557e+25, 2.364336848e+23
4489.0954, 1.471692823e+25, 2.361453155e+23
4489.1702, 1.468815040e+25, 2.358569630e+23
4489.2451, 1.465937210e+25, 2.355686274e+23
4489.3200, 1.463059331e+25, 2.352803087e+23
4489.3948, 1.460181405e+25, 2.349920070e+23
4489.4697, 1.457303430e+25, 2.347037225e+23
4489.5446, 1.455220271e+25, 2.345305200e+23
4489.6195, 1.454853940e+25, 2.346058973e+23
4489.6944, 1.454487603e+25, 2.346813384e+23
4489.7692, 1.454121260e+25, 2.347568431e+23
4489.8441, 1.453754911e+25, 2.348324114e+23
4489.9190, 1.453388555e+25, 2.349080433e+23
4489.9939, 1.453022194e+25, 2.349837386e+23
4490.0688, 1.452655826e+25, 2.350594974e+23
4490.1437, 1.452289452e+25, 2.351353196e+23
4490.2185, 1.451923072e+25, 2.352112051e+23
4490.2934, 1.451556686e+25, 2.352871539e+23
4490.3683, 1.451190294e+25, 2.353631658e+23
4490.4432, 1.450823896e+25, 2.354392409e+23
4490.5181, 1.450457492e+25, 2.355153791e+23
4490.5930, 1.451285283e+25, 2.356034996e+23
4490.6679, 1.453260002e+25, 2.357030850e+23
4490.7428, 1.455234753e+25, 2.358026735e+23
4490.8177, 1.457209537e+25, 2.359022652e+23
4490.8926, 1.459184354e+25, 2.360018600e+23
4490.9675, 1.461159205e+25, 2.361014580e+23
4491.0424, 1.463134088e+25, 2.362010590e+23
4491.1173, 1.465109004e+25, 2.363006632e+23
4491.1922, 1.467083953e+25, 2.364002706e+23
4491.2671, 1.469058934e+25, 2.364998810e+23
4491.3420, 1.471033949e+25, 2.365994946e+23
4491.4169, 1.473008997e+25, 2.366991113e+23
4491.4918, 1.474984078e+25, 2.367987311e+23
4491.5667, 1.476959191e+25, 2.368983540e+23
4491.6417, 1.477138985e+25, 2.368673722e+23
4491.7166, 1.476564812e+25, 2.367815685e+23
4491.7915, 1.475990629e+25, 2.366957960e+23
4491.8664, 1.475416437e+25, 2.366100550e+23
4491.9413, 1.474842235e+25, 2.365243453e+23
4492.0162, 1.474268024e+25, 2.364386671e+23
4492.0912, 1.473693803e+25, 2.363530204e+23
4492.1661, 1.473119573e+25, 2.362674052e+23
4492.2410, 1.472545333e+25, 2.361818216e+23
4492.3159, 1.471971084e+25, 2.360962696e+23
4492.3908, 1.471396824e+25, 2.360107492e+23
4492.4658, 1.470822556e+25, 2.359252605e+23
4492.5407, 1.470248278e+25, 2.358398035e+23
4492.6156, 1.469673990e+25, 2.357543782e+23
4492.6906, 1.469881336e+25, 2.356932053e+23
4492.7655, 1.470176593e+25, 2.356347717e+23
4492.8404, 1.470471855e+25, 2.355763526e+23
4492.9154, 1.470767123e+25, 2.355179480e+23
4492.9903, 1.471062395e+25, 2.354595580e+23
4493.0652, 1.471357672e+25, 2.354011825e+23
4493.1402, 1.471652954e+25, 2.353428216e+23
4493.2151, 1.471948241e+25, 2.352844753e+23
4493.2900, 1.472243532e+25, 2.352261435e+23
4493.3650, 1.472538829e+25, 2.351678264e+23
4493.4399, 1.472834131e+25, 2.351095239e+23
4493.5149, 1.473129437e+25, 2.350512360e+23
4493.5898, 1.473424749e+25, 2.349929628e+23
4493.6648, 1.473757865e+25, 2.349453368e+23
4493.7397, 1.474460790e+25, 2.350017407e+23
4493.8146, 1.475163727e+25, 2.350581478e+23
4493.8896, 1.475866675e+25, 2.351145582e+23
4493.9645, 1.476569636e+25, 2.351709718e+23
4494.0395, 1.477272608e+25, 2.352273886e+23
4494.1145, 1.477975591e+25, 2.352838087e+23
4494.1894, 1.478678587e+25, 2.353402319e+23
4494.2644, 1.479381594e+25, 2.353966585e+23
4494.3393, 1.480084613e+25, 2.354530882e+23
4494.4143, 1.480787644e+25, 2.355095212e+23
4494.4892, 1.481490686e+25, 2.355659574e+23
4494.5642, 1.482193740e+25, 2.356223968e+23
4494.6392, 1.482896806e+25, 2.356788395e+23
4494.7141, 1.483059565e+25, 2.356823972e+23
4494.7891, 1.481871718e+25, 2.355537741e+23
4494.8641, 1.480683851e+25, 2.354251806e+23
4494.9390, 1.479495964e+25, 2.352966167e+23
4495.0140, 1.478308057e+25, 2.351680826e+23
4495.0890, 1.477120131e+25, 2.350395782e+23
4495.1639, 1.475932184e+25, 2.349111036e+23
4495.2389, 1.474744218e+25, 2.347826588e+23
4495.3139, 1.473556232e+25, 2.346542440e+23
4495.3888, 1.472368227e+25, 2.345258591e+23
4495.4638, 1.471180201e+25, 2.343975043e+23
4495.5388, 1.469992156e+25, 2.342691795e+23
4495.6138, 1.468804091e+25, 2.341408848e+23
4495.6888, 1.467616006e+25, 2.340126204e+23
4495.7637, 1.466564941e+25, 2.339263423e+23
4495.8387, 1.465661965e+25, 2.338854200e+23
4495.9137, 1.464758973e+25, 2.338445032e+23
4495.9887, 1.463855967e+25, 2.338035919e+23
4496.0637, 1.462952946e+25, 2.337626861e+23
4496.1387, 1.462049910e+25, 2.337217857e+23
4496.2136, 1.461146858e+25, 2.336808909e+23
4496.2886, 1.460243792e+25, 2.336400015e+23
4496.3636, 1.459340711e+25, 2.335991176e+23
4496.4386, 1.458437614e+25, 2.335582392e+23
4496.5136, 1.457534503e+25, 2.335173663e+23
4496.5886, 1.456631376e+25, 2.334764990e+23
4496.6636, 1.455728234e+25, 2.334356371e+23
4496.7386, 1.454825077e+25, 2.333947807e+23
4496.8136, 1.455038753e+25, 2.334037510e+23
4496.8886, 1.455791093e+25, 2.334367515e+23
4496.9636, 1.456543445e+25, 2.334697530e+23
4497.0386, 1.457295810e+25, 2.335027552e+23
4497.1136, 1.458048187e+25, 2.335357583e+23
4497.1886, 1.458800577e+25, 2.335687623e+23
4497.2636, 1.459552979e+25, 2.336017671e+23
4497.3386, 1.460305394e+25, 2.336347727e+23
4497.4136, 1.461057821e+25, 2.336677792e+23
4497.4886, 1.461810261e+25, 2.337007865e+23
4497.5636, 1.462562714e+25, 2.337337947e+23
4497.6387, 1.463315179e+25, 2.337668037e+23
4497.7137, 1.464067657e+25, 2.337998136e+23
4497.7887, 1.464820147e+25, 2.338328243e+23
4497.8637, 1.463578083e+25, 2.337418684e+23
4497.9387, 1.462035767e+25, 2.336322509e+23
4498.0137, 1.460493425e+25, 2.335226318e+23
4498.0888, 1.458951057e+25, 2.334130109e+23
4498.1638, 1.457408664e+25, 2.333033884e+23
4498.2388, 1.455866245e+25, 2.331937641e+23
4498.3138, 1.454323801e+25, 2.330841382e+23
4498.3888, 1.452781330e+25, 2.329745106e+23
4498.4639, 1.451238834e+25, 2.328648812e+23
4498.5389, 1.449696313e+25, 2.327552502e+23
4498.6139, 1.448153765e+25, 2.326456175e+23
4498.6890, 1.446611192e+25, 2.325359830e+23
4498.7640, 1.445068593e+25, 2.324263469e+23
4498.8390, 1.443717077e+25, 2.323274045e+23
4498.9141, 1.445213139e+25, 2.323878644e+23
4498.9891, 1.446709227e+25, 2.324483980e+23
4499.0641, 1.448205339e+25, 2.325090052e+23
4499.1392, 1.449701476e+25, 2.325696859e+23
4499.2142, 1.451197638e+25, 2.326304402e+23
4499.2892, 1.452693825e+25, 2.326912679e+23
4499.3643, 1.454190037e+25, 2.327521690e+23
4499.4393, 1.455686274e+25, 2.328131434e+23
4499.5144, 1.457182536e+25, 2.328741911e+23
4499.5894, 1.458678822e+25, 2.329353121e+23
4499.6645, 1.460175134e+25, 2.329965062e+23
4499.7395, 1.461671471e+25, 2.330577735e+23
4499.8145, 1.463167833e+25, 2.331191139e+23
4499.8896, 1.464696637e+25, 2.331816856e+23
4499.9646, 1.466319128e+25, 2.332476355e+23
4500.0397, 1.467941645e+25, 2.333135925e+23
4500.1148, 1.469564190e+25, 2.333795566e+23
4500.1898, 1.471186761e+25, 2.334455277e+23
4500.2649, 1.472809360e+25, 2.335115059e+23
4500.3399, 1.474431986e+25, 2.335774912e+23
4500.4150, 1.476054638e+25, 2.336434835e+23
4500.4900, 1.477677318e+25, 2.337094829e+23
4500.5651, 1.479300025e+25, 2.337754893e+23
4500.6402, 1.480922759e+25, 2.338415028e+23
4500.7152, 1.482545520e+25, 2.339075233e+23
4500.7903, 1.484168308e+25, 2.339735509e+23
4500.8654, 1.485791123e+25, 2.340395855e+23
4500.9404, 1.487110617e+25, 2.341148505e+23
4501.0155, 1.488060187e+25, 2.342013814e+23
4501.0906, 1.489009772e+25, 2.342879342e+23
4501.1656, 1.489959373e+25, 2.343745088e+23
4501.2407, 1.490908990e+25, 2.344611052e+23
4501.3158, 1.491858623e+25, 2.345477233e+23
4501.3908, 1.492808271e+25, 2.346343632e+23
4501.4659, 1.493757936e+25, 2.347210248e+23
4501.5410, 1.494707616e+25, 2.348077081e+23
4501.6161, 1.495657312e+25, 2.348944131e+23
4501.6912, 1.496607024e+25, 2.349811397e+23
4501.7662, 1.497556752e+25, 2.350678880e+23
4501.8413, 1.498506495e+25, 2.351546578e+23
4501.9164, 1.499456255e+25, 2.352414493e+23
4501.9915, 1.500415604e+25, 2.353399675e+23
4502.0666, 1.501380250e+25, 2.354449485e+23
4502.1417, 1.502344912e+25, 2.355499315e+23
4502.2168, 1.503309590e+25, 2.356549168e+23
4502.2918, 1.504274284e+25, 2.357599041e+23
4502.3669, 1.505238995e+25, 2.358648936e+23
4502.4420, 1.506203721e+25, 2.359698852e+23
4502.5171, 1.507168464e+25, 2.360748789e+23
4502.5922, 1.508133223e+25, 2.361798747e+23
4502.6673, 1.509097997e+25, 2.362848727e+23
4502.7424, 1.510062788e+25, 2.363898728e+23
4502.8175, 1.511027595e+25, 2.364948751e+23
4502.8926, 1.511992418e+25, 2.365998794e+23
4502.9677, 1.512957257e+25, 2.367048859e+23
4503.0428, 1.513781871e+25, 2.367867774e+23
4503.1179, 1.514579572e+25, 2.368642988e+23
4503.1930, 1.515377287e+25, 2.369418945e+23
4503.2681, 1.516175014e+25, 2.370195644e+23
4503.3432, 1.516972755e+25, 2.370973085e+23
4503.4183, 1.517770510e+25, 2.371751266e+23
4503.4934, 1.518568277e+25, 2.372530187e+23
4503.5686, 1.519366058e+25, 2.373309847e+23
4503.6437, 1.520163852e+25, 2.374090246e+23
4503.7188, 1.520961660e+25, 2.374871383e+23
4503.7939, 1.521759481e+25, 2.375653257e+23
4503.8690, 1.522557315e+25, 2.376435867e+23
4503.9441, 1.523355162e+25, 2.377219214e+23
4504.0192, 1.524067894e+25, 2.377958077e+23
4504.0944, 1.522250929e+25, 2.377353664e+23
4504.1695, 1.520433933e+25, 2.376749408e+23
4504.2446, 1.518616908e+25, 2.376145308e+23
4504.3197, 1.516799851e+25, 2.375541366e+23
4504.3949, 1.514982765e+25, 2.374937580e+23
4504.4700, 1.513165648e+25, 2.374333952e+23
4504.5451, 1.511348501e+25, 2.373730482e+23
4504.6202, 1.509531323e+25, 2.373127169e+23
4504.6954, 1.507714116e+25, 2.372524014e+23
4504.7705, 1.505896878e+25, 2.371921016e+23
4504.8456, 1.504079609e+25, 2.371318177e+23
4504.9208, 1.502262311e+25, 2.370715496e+23
4504.9959, 1.500444982e+25, 2.370112973e+23
4505.0710, 1.499334876e+25, 2.369481367e+23
4505.1462, 1.500637231e+25, 2.368750175e+23
4505.2213, 1.501939609e+25, 2.368019137e+23
4505.2964, 1.503242008e+25, 2.367288254e+23
4505.3716, 1.504544429e+25, 2.366557527e+23
4505.4467, 1.505846872e+25, 2.365826954e+23
4505.5219, 1.507149337e+25, 2.365096538e+23
4505.5970, 1.508451823e+25, 2.364366277e+23
4505.6722, 1.509754331e+25, 2.363636172e+23
4505.7473, 1.511056861e+25, 2.362906223e+23
4505.8225, 1.512359412e+25, 2.362176430e+23
4505.8976, 1.513661985e+25, 2.361446793e+23
4505.9728, 1.514964580e+25, 2.360717313e+23
4506.0479, 1.516267197e+25, 2.359987989e+23
4506.1231, 1.515628007e+25, 2.359170669e+23
4506.1982, 1.512322243e+25, 2.358232384e+23
4506.2734, 1.509016423e+25, 2.357294161e+23
4506.3485, 1.505710549e+25, 2.356356002e+23
4506.4237, 1.502404619e+25, 2.355417906e+23
4506.4989, 1.499098634e+25, 2.354479873e+23
4506.5740, 1.495792594e+25, 2.353541903e+23
4506.6492, 1.492486499e+25, 2.352603996e+23
4506.7243, 1.489180348e+25, 2.351666153e+23
4506.7995, 1.485874143e+25, 2.350728374e+23
4506.8747, 1.482567882e+25, 2.349790658e+23
4506.9498, 1.479261566e+25, 2.348853006e+23
4507.0250, 1.475955196e+25, 2.347915418e+23
4507.1002, 1.472648769e+25, 2.346977893e+23
4507.1753, 1.471864467e+25, 2.346151583e+23
4507.2505, 1.472657610e+25, 2.345394796e+23
4507.3257, 1.473450766e+25, 2.344638001e+23
4507.4009, 1.474243935e+25, 2.343881198e+23
4507.4760, 1.475037118e+25, 2.343124387e+23
4507.5512, 1.475830313e+25, 2.342367568e+23
4507.6264, 1.476623522e+25, 2.341610741e+23
4507.7016, 1.477416744e+25, 2.340853906e+23
4507.7768, 1.478209980e+25, 2.340097063e+23
4507.8519, 1.479003228e+25, 2.339340213e+23
4507.9271, 1.479796490e+25, 2.338583354e+23
4508.0023, 1.480589765e+25, 2.337826487e+23
4508.0775, 1.481383054e+25, 2.337069613e+23
4508.1527, 1.482176355e+25, 2.336312731e+23
4508.2279, 1.486020194e+25, 2.338985101e+23
4508.3031, 1.490581552e+25, 2.342464048e+23
4508.3783, 1.495142987e+25, 2.345943052e+23
4508.4534, 1.499704498e+25, 2.349422116e+23
4508.5286, 1.504266085e+25, 2.352901237e+23
4508.6038, 1.508827749e+25, 2.356380416e+23
4508.6790, 1.513389488e+25, 2.359859654e+23
4508.7542, 1.517951303e+25, 2.363338950e+23
4508.8294, 1.522513194e+25, 2.366818303e+23
4508.9046, 1.527075162e+25, 2.370297715e+23
4508.9798, 1.531637206e+25, 2.373777186e+23
4509.0550, 1.536199325e+25, 2.377256714e+23
4509.1302, 1.540761521e+25, 2.380736301e+23
4509.2054, 1.545301504e+25, 2.384197054e+23
4509.2806, 1.542792737e+25, 2.381683445e+23
4509.3559, 1.540283928e+25, 2.379169882e+23
4509.4311, 1.537775077e+25, 2.376656365e+23
4509.5063, 1.535266185e+25, 2.374142893e+23
4509.5815, 1.532757250e+25, 2.371629467e+23
4509.6567, 1.530248274e+25, 2.369116088e+23
4509.7319, 1.527739255e+25, 2.366602755e+23
4509.8071, 1.525230195e+25, 2.364089470e+23
4509.8823, 1.522721093e+25, 2.361576232e+23
4509.9576, 1.520211949e+25, 2.359063041e+23
4510.0328, 1.517702764e+25, 2.356549899e+23
4510.1080, 1.515193536e+25, 2.354036804e+23
4510.1832, 1.512684267e+25, 2.351523758e+23
4510.2584, 1.510306793e+25, 2.349507929e+23
4510.3337, 1.508465886e+25, 2.349515689e+23
4510.4089, 1.506624948e+25, 2.349523450e+23
4510.4841, 1.504783980e+25, 2.349531211e+23
4510.5593, 1.502942981e+25, 2.349538973e+23
4510.6346, 1.501101952e+25, 2.349546735e+23
4510.7098, 1.499260891e+25, 2.349554498e+23
4510.7850, 1.497419800e+25, 2.349562262e+23
4510.8603, 1.495578678e+25, 2.349570027e+23
4510.9355, 1.493737526e+25, 2.349577792e+23
4511.0107, 1.491896343e+25, 2.349585557e+23
4511.0860, 1.490055129e+25, 2.349593324e+23
4511.1612, 1.488213884e+25, 2.349601091e+23
4511.2364, 1.486372609e+25, 2.349608858e+23
4511.3117, 1.484859920e+25, 2.348655733e+23
4511.3869, 1.483860120e+25, 2.346202840e+23
4511.4622, 1.482860303e+25, 2.343749955e+23
4511.5374, 1.481860469e+25, 2.341297078e+23
4511.6127, 1.480860619e+25, 2.338844210e+23
4511.6879, 1.479860752e+25, 2.336391350e+23
4511.7631, 1.478860868e+25, 2.333938499e+23
4511.8384, 1.477860968e+25, 2.331485657e+23
4511.9136, 1.476861050e+25, 2.329032823e+23
4511.9889, 1.475861117e+25, 2.326579999e+23
4512.0642, 1.474861166e+25, 2.324127185e+23
4512.1394, 1.473861199e+25, 2.321674380e+23
4512.2147, 1.472861215e+25, 2.319221584e+23
4512.2899, 1.471861215e+25, 2.316768799e+23
4512.3652, 1.470616993e+25, 2.316338935e+23
4512.4404, 1.469199952e+25, 2.317341499e+23
4512.5157, 1.467782887e+25, 2.318345372e+23
4512.5910, 1.466365799e+25, 2.319350551e+23
4512.6662, 1.464948688e+25, 2.320357034e+23
4512.7415, 1.463531553e+25, 2.321364820e+23
4512.8167, 1.462114394e+25, 2.322373908e+23
4512.8920, 1.460697211e+25, 2.323384295e+23
4512.9673, 1.459280005e+25, 2.324395981e+23
4513.0425, 1.457862775e+25, 2.325408963e+23
4513.1178, 1.456445522e+25, 2.326423240e+23
4513.1931, 1.455028244e+25, 2.327438811e+23
4513.2684, 1.453610944e+25, 2.328455673e+23
4513.3436, 1.452193619e+25, 2.329473826e+23
4513.4189, 1.452114877e+25, 2.329242962e+23
4513.4942, 1.452416766e+25, 2.328656892e+23
4513.5695, 1.452718660e+25, 2.328071018e+23
4513.6447, 1.453020559e+25, 2.327485340e+23
4513.7200, 1.453322464e+25, 2.326899857e+23
4513.7953, 1.453624373e+25, 2.326314571e+23
4513.8706, 1.453926287e+25, 2.325729480e+23
4513.9459, 1.454228207e+25, 2.325144585e+23
4514.0212, 1.454530131e+25, 2.324559887e+23
4514.0964, 1.454832061e+25, 2.323975386e+23
4514.1717, 1.455133995e+25, 2.323391081e+23
4514.2470, 1.455435935e+25, 2.322806973e+23
4514.3223, 1.455737879e+25, 2.322223062e+23
4514.3976, 1.456039829e+25, 2.321639348e+23
4514.4729, 1.458756582e+25, 2.322825531e+23
4514.5482, 1.461539269e+25, 2.324060026e+23
4514.6235, 1.464322003e+25, 2.325294545e+23
4514.6988, 1.467104784e+25, 2.326529087e+23
4514.7741, 1.469887610e+25, 2.327763653e+23
4514.8494, 1.472670483e+25, 2.328998243e+23
4514.9247, 1.475453403e+25, 2.330232857e+23
4515.0000, 1.478236369e+25, 2.331467494e+23
4515.0753, 1.481019381e+25, 2.332702155e+23
4515.1506, 1.483802440e+25, 2.333936839e+23
4515.2259, 1.486585545e+25, 2.335171547e+23
4515.3012, 1.489368697e+25, 2.336406279e+23
4515.3765, 1.492151895e+25, 2.337641034e+23
4515.4518, 1.494698066e+25, 2.338907971e+23
4515.5271, 1.496065707e+25, 2.340334883e+23
4515.6024, 1.497433371e+25, 2.341761963e+23
4515.6777, 1.498801058e+25, 2.343189211e+23
4515.7531, 1.500168768e+25, 2.344616627e+23
4515.8284, 1.501536500e+25, 2.346044210e+23
4515.9037, 1.502904256e+25, 2.347471961e+23
4515.9790, 1.504272034e+25, 2.348899879e+23
4516.0543, 1.505639835e+25, 2.350327964e+23
4516.1296, 1.507007658e+25, 2.351756216e+23
4516.2050, 1.508375505e+25, 2.353184634e+23
4516.2803, 1.509743374e+25, 2.354613218e+23
4516.3556, 1.511111267e+25, 2.356041968e+23
4516.4309, 1.512479182e+25, 2.357470884e+23
4516.5063, 1.512632111e+25, 2.357494040e+23
4516.5816, 1.510643839e+25, 2.355039619e+23
4516.6569, 1.508655535e+25, 2.352585202e+23
4516.7323, 1.506667197e+25, 2.350130792e+23
4516.8076, 1.504678826e+25, 2.347676387e+23
4516.8829, 1.502690421e+25, 2.345221988e+23
4516.9583, 1.500701984e+25, 2.342767596e+23
4517.0336, 1.498713513e+25, 2.340313209e+23
4517.1089, 1.496725009e+25, 2.337858829e+23
4517.1843, 1.494736472e+25, 2.335404456e+23
4517.2596, 1.492747902e+25, 2.332950089e+23
4517.3349, 1.490759299e+25, 2.330495729e+23
4517.4103, 1.488770663e+25, 2.328041376e+23
4517.4856, 1.486781993e+25, 2.325587030e+23
4517.5610, 1.486411523e+25, 2.325862455e+23
4517.6363, 1.487334532e+25, 2.328320657e+23
4517.7117, 1.488257557e+25, 2.330779934e+23
4517.7870, 1.489180597e+25, 2.333240285e+23
4517.8624, 1.490103652e+25, 2.335701705e+23
4517.9377, 1.491026723e+25, 2.338164191e+23
4518.0131, 1.491949809e+25, 2.340627741e+23
4518.0884, 1.492872910e+25, 2.343092350e+23
4518.1638, 1.493796027e+25, 2.345558017e+23
4518.2391, 1.494719160e+25, 2.348024737e+23
4518.3145, 1.495642307e+25, 2.350492508e+23
4518.3898, 1.496565470e+25, 2.352961327e+23
4518.4652, 1.497488649e+25, 2.355431190e+23
4518.5406, 1.498411843e+25, 2.357902094e+23
4518.6159, 1.498441615e+25, 2.356337801e+23
