# wavelength, Lum[W], Lum_error [W]
3766.7523, 2.252667155e+25, 2.725318588e+24
3766.8151, 2.152346171e+25, 2.715288451e+24
3766.8779, 2.052023515e+25, 2.705259571e+24
3766.9407, 1.951699186e+25, 2.695231965e+24
3767.0036, 1.851373183e+25, 2.685205647e+24
3767.0664, 1.816963426e+25, 2.678501212e+24
3767.1292, 1.862444398e+25, 2.675822494e+24
3767.1921, 1.907926129e+25, 2.673145037e+24
3767.2549, 1.953408618e+25, 2.670468845e+24
3767.3177, 1.998891865e+25, 2.667793921e+24
3767.3806, 2.044375871e+25, 2.665120271e+24
3767.4434, 2.089860636e+25, 2.662447897e+24
3767.5062, 2.135346160e+25, 2.659776804e+24
3767.5691, 2.180832442e+25, 2.657106997e+24
3767.6319, 2.226319482e+25, 2.654438478e+24
3767.6947, 2.271807282e+25, 2.651771252e+24
3767.7576, 2.317295839e+25, 2.649105324e+24
3767.8204, 2.362785156e+25, 2.646440697e+24
3767.8833, 2.408275231e+25, 2.643777376e+24
3767.9461, 2.444659701e+25, 2.643478942e+24
3768.0089, 2.476054823e+25, 2.644476118e+24
3768.0718, 2.507450468e+25, 2.645473580e+24
3768.1346, 2.538846636e+25, 2.646471327e+24
3768.1975, 2.570243329e+25, 2.647469359e+24
3768.2603, 2.601640544e+25, 2.648467675e+24
3768.3232, 2.633038284e+25, 2.649466276e+24
3768.3860, 2.664436547e+25, 2.650465160e+24
3768.4489, 2.695835334e+25, 2.651464328e+24
3768.5117, 2.727234645e+25, 2.652463779e+24
3768.5746, 2.758634479e+25, 2.653463514e+24
3768.6374, 2.790034837e+25, 2.654463531e+24
3768.7003, 2.821435718e+25, 2.655463830e+24
3768.7631, 2.852837124e+25, 2.656464412e+24
3768.8260, 2.861632740e+25, 2.660856715e+24
3768.8889, 2.866120417e+25, 2.665897481e+24
3768.9517, 2.870608169e+25, 2.670940560e+24
3769.0146, 2.875095996e+25, 2.675985941e+24
3769.0774, 2.879583898e+25, 2.681033611e+24
3769.1403, 2.884071874e+25, 2.686083558e+24
3769.2032, 2.888559925e+25, 2.691135768e+24
3769.2660, 2.893048052e+25, 2.696190231e+24
3769.3289, 2.897536253e+25, 2.701246934e+24
3769.3918, 2.902024529e+25, 2.706305866e+24
3769.4546, 2.906512879e+25, 2.711367013e+24
3769.5175, 2.911001305e+25, 2.716430365e+24
3769.5804, 2.915489806e+25, 2.721495910e+24
3769.6432, 2.921457091e+25, 2.726525437e+24
3769.7061, 2.969623841e+25, 2.730466182e+24
3769.7690, 3.017791395e+25, 2.734407441e+24
3769.8318, 3.065959751e+25, 2.738349214e+24
3769.8947, 3.114128912e+25, 2.742291498e+24
3769.9576, 3.162298876e+25, 2.746234290e+24
3770.0205, 3.210469643e+25, 2.750177590e+24
3770.0834, 3.258641213e+25, 2.754121396e+24
3770.1462, 3.306813587e+25, 2.758065705e+24
3770.2091, 3.354986765e+25, 2.762010515e+24
3770.2720, 3.403160745e+25, 2.765955825e+24
3770.3349, 3.451335530e+25, 2.769901634e+24
3770.3978, 3.499511118e+25, 2.773847938e+24
3770.4606, 3.547687509e+25, 2.777794737e+24
3770.5235, 3.568296749e+25, 2.779895433e+24
3770.5864, 3.495440908e+25, 2.775735736e+24
3770.6493, 3.422583853e+25, 2.771576033e+24
3770.7122, 3.349725583e+25, 2.767416326e+24
3770.7751, 3.276866097e+25, 2.763256614e+24
3770.8380, 3.204005397e+25, 2.759096898e+24
3770.9009, 3.131143481e+25, 2.754937177e+24
3770.9637, 3.058280350e+25, 2.750777454e+24
3771.0266, 2.985416003e+25, 2.746617727e+24
3771.0895, 2.912550442e+25, 2.742457996e+24
3771.1524, 2.839683665e+25, 2.738298264e+24
3771.2153, 2.766815673e+25, 2.734138528e+24
3771.2782, 2.693946465e+25, 2.729978791e+24
3771.3411, 2.621076042e+25, 2.725819052e+24
3771.4040, 2.598217282e+25, 2.725977668e+24
3771.4669, 2.643947014e+25, 2.732058974e+24
3771.5298, 2.689677508e+25, 2.738140897e+24
3771.5927, 2.735408765e+25, 2.744223434e+24
3771.6556, 2.781140785e+25, 2.750306580e+24
3771.7185, 2.826873568e+25, 2.756390334e+24
3771.7814, 2.872607114e+25, 2.762474691e+24
3771.8444, 2.918341422e+25, 2.768559649e+24
3771.9073, 2.964076493e+25, 2.774645203e+24
3771.9702, 3.009812327e+25, 2.780731352e+24
3772.0331, 3.055548923e+25, 2.786818090e+24
3772.0960, 3.101286282e+25, 2.792905417e+24
3772.1589, 3.147024405e+25, 2.798993327e+24
3772.2218, 3.192763290e+25, 2.805081819e+24
3772.2847, 3.223222240e+25, 2.814590018e+24
3772.3476, 3.244204015e+25, 2.826221442e+24
3772.4106, 3.265186140e+25, 2.837855874e+24
3772.4735, 3.286168615e+25, 2.849493278e+24
3772.5364, 3.307151441e+25, 2.861133621e+24
3772.5993, 3.328134616e+25, 2.872776870e+24
3772.6622, 3.349118141e+25, 2.884422992e+24
3772.7252, 3.370102016e+25, 2.896071956e+24
3772.7881, 3.391086241e+25, 2.907723728e+24
3772.8510, 3.412070816e+25, 2.919378278e+24
3772.9139, 3.433055741e+25, 2.931035576e+24
3772.9769, 3.454041016e+25, 2.942695591e+24
3773.0398, 3.475026641e+25, 2.954358293e+24
3773.1027, 3.496012616e+25, 2.966023653e+24
3773.1656, 3.497131386e+25, 2.973297439e+24
3773.2286, 3.493623428e+25, 2.979548926e+24
3773.2915, 3.490115412e+25, 2.985801254e+24
3773.3544, 3.486607337e+25, 2.992054419e+24
3773.4174, 3.483099204e+25, 2.998308414e+24
3773.4803, 3.479591012e+25, 3.004563237e+24
3773.5432, 3.476082761e+25, 3.010818883e+24
3773.6062, 3.472574452e+25, 3.017075347e+24
3773.6691, 3.469066085e+25, 3.023332625e+24
3773.7321, 3.465557659e+25, 3.029590712e+24
3773.7950, 3.462049175e+25, 3.035849605e+24
3773.8579, 3.458540632e+25, 3.042109299e+24
3773.9209, 3.455032030e+25, 3.048369789e+24
3773.9838, 3.451502135e+25, 3.054596060e+24
3774.0468, 3.443769219e+25, 3.053893025e+24
3774.1097, 3.436036173e+25, 3.053189979e+24
3774.1727, 3.428302998e+25, 3.052486921e+24
3774.2356, 3.420569694e+25, 3.051783852e+24
3774.2985, 3.412836262e+25, 3.051080772e+24
3774.3615, 3.405102700e+25, 3.050377681e+24
3774.4244, 3.397369010e+25, 3.049674578e+24
3774.4874, 3.389635190e+25, 3.048971464e+24
3774.5503, 3.381901241e+25, 3.048268339e+24
3774.6133, 3.374167164e+25, 3.047565203e+24
3774.6763, 3.366432957e+25, 3.046862056e+24
3774.7392, 3.358698622e+25, 3.046158897e+24
3774.8022, 3.350964157e+25, 3.045455727e+24
3774.8651, 3.339996945e+25, 3.044425515e+24
3774.9281, 3.316013247e+25, 3.042078847e+24
3774.9910, 3.292029149e+25, 3.039732760e+24
3775.0540, 3.268044651e+25, 3.037387257e+24
3775.1170, 3.244059753e+25, 3.035042337e+24
3775.1799, 3.220074455e+25, 3.032698004e+24
3775.2429, 3.196088757e+25, 3.030354258e+24
3775.3059, 3.172102659e+25, 3.028011101e+24
3775.3688, 3.148116161e+25, 3.025668534e+24
3775.4318, 3.124129263e+25, 3.023326558e+24
3775.4948, 3.100141965e+25, 3.020985177e+24
3775.5577, 3.076154266e+25, 3.018644389e+24
3775.6207, 3.052166168e+25, 3.016304199e+24
3775.6837, 3.028177669e+25, 3.013964606e+24
3775.7466, 3.020509090e+25, 3.012668253e+24
3775.8096, 3.038062062e+25, 3.012983386e+24
3775.8726, 3.055615325e+25, 3.013298524e+24
3775.9356, 3.073168882e+25, 3.013613669e+24
3775.9985, 3.090722731e+25, 3.013928819e+24
3776.0615, 3.108276874e+25, 3.014243975e+24
3776.1245, 3.125831309e+25, 3.014559136e+24
3776.1875, 3.143386036e+25, 3.014874304e+24
3776.2505, 3.160941057e+25, 3.015189477e+24
3776.3134, 3.178496370e+25, 3.015504656e+24
3776.3764, 3.196051976e+25, 3.015819840e+24
3776.4394, 3.213607875e+25, 3.016135030e+24
3776.5024, 3.231164067e+25, 3.016450226e+24
3776.5654, 3.248720551e+25, 3.016765428e+24
3776.6284, 3.259511630e+25, 3.018421616e+24
3776.6913, 3.265538498e+25, 3.021022250e+24
3776.7543, 3.271565466e+25, 3.023623057e+24
3776.8173, 3.277592535e+25, 3.026224037e+24
3776.8803, 3.283619704e+25, 3.028825189e+24
3776.9433, 3.289646974e+25, 3.031426514e+24
3777.0063, 3.295674344e+25, 3.034028010e+24
3777.0693, 3.301701815e+25, 3.036629677e+24
3777.1323, 3.307729386e+25, 3.039231516e+24
3777.1953, 3.313757058e+25, 3.041833525e+24
3777.2583, 3.319784831e+25, 3.044435705e+24
3777.3213, 3.325812703e+25, 3.047038055e+24
3777.3843, 3.331840677e+25, 3.049640575e+24
3777.4473, 3.337868751e+25, 3.052243264e+24
3777.5103, 3.321131542e+25, 3.052937374e+24
3777.5733, 3.297999736e+25, 3.053096223e+24
3777.6363, 3.274867543e+25, 3.053256020e+24
3777.6993, 3.251734965e+25, 3.053416765e+24
3777.7623, 3.228602001e+25, 3.053578458e+24
3777.8253, 3.205468652e+25, 3.053741097e+24
3777.8883, 3.182334916e+25, 3.053904685e+24
3777.9513, 3.159200794e+25, 3.054069219e+24
3778.0143, 3.136066287e+25, 3.054234701e+24
3778.0773, 3.112931394e+25, 3.054401130e+24
3778.1404, 3.089796115e+25, 3.054568506e+24
3778.2034, 3.066660450e+25, 3.054736829e+24
3778.2664, 3.043524399e+25, 3.054906099e+24
3778.3294, 3.020387963e+25, 3.055076315e+24
3778.3924, 3.007831056e+25, 3.055190230e+24
3778.4554, 2.995549155e+25, 3.055302749e+24
3778.5185, 2.983267050e+25, 3.055415350e+24
3778.5815, 2.970984740e+25, 3.055528032e+24
3778.6445, 2.958702225e+25, 3.055640795e+24
3778.7075, 2.946419505e+25, 3.055753641e+24
3778.7705, 2.934136580e+25, 3.055866567e+24
3778.8336, 2.921853451e+25, 3.055979576e+24
3778.8966, 2.909570116e+25, 3.056092666e+24
3778.9596, 2.897286577e+25, 3.056205837e+24
3779.0226, 2.885002833e+25, 3.056319091e+24
3779.0857, 2.872718884e+25, 3.056432425e+24
3779.1487, 2.860434730e+25, 3.056545842e+24
3779.2117, 2.852796620e+25, 3.057096393e+24
3779.2748, 2.868072886e+25, 3.059802520e+24
3779.3378, 2.883349408e+25, 3.062508801e+24
3779.4008, 2.898626184e+25, 3.065215236e+24
3779.4639, 2.913903216e+25, 3.067921823e+24
3779.5269, 2.929180502e+25, 3.070628562e+24
3779.5899, 2.944458042e+25, 3.073335454e+24
3779.6530, 2.959735838e+25, 3.076042498e+24
3779.7160, 2.975013888e+25, 3.078749693e+24
3779.7790, 2.990292194e+25, 3.081457040e+24
3779.8421, 3.005570754e+25, 3.084164538e+24
3779.9051, 3.020849568e+25, 3.086872187e+24
3779.9682, 3.036128638e+25, 3.089579986e+24
3780.0312, 3.051407963e+25, 3.092287936e+24
3780.0943, 3.068387014e+25, 3.095531462e+24
3780.1573, 3.088354768e+25, 3.099716851e+24
3780.2203, 3.108322855e+25, 3.103902694e+24
3780.2834, 3.128291275e+25, 3.108088992e+24
3780.3464, 3.148260027e+25, 3.112275741e+24
3780.4095, 3.168229113e+25, 3.116462941e+24
3780.4725, 3.188198532e+25, 3.120650589e+24
3780.5356, 3.208168284e+25, 3.124838685e+24
3780.5987, 3.228138370e+25, 3.129027227e+24
3780.6617, 3.248108788e+25, 3.133216213e+24
3780.7248, 3.268079539e+25, 3.137405642e+24
3780.7878, 3.288050623e+25, 3.141595512e+24
3780.8509, 3.308022041e+25, 3.145785822e+24
3780.9139, 3.327993791e+25, 3.149976571e+24
3780.9770, 3.359110898e+25, 3.153716385e+24
3781.0401, 3.399111477e+25, 3.157096776e+24
3781.1031, 3.439112722e+25, 3.160477469e+24
3781.1662, 3.479114635e+25, 3.163858463e+24
3781.2292, 3.519117215e+25, 3.167239758e+24
3781.2923, 3.559120462e+25, 3.170621352e+24
3781.3554, 3.599124376e+25, 3.174003245e+24
3781.4184, 3.639128957e+25, 3.177385436e+24
3781.4815, 3.679134206e+25, 3.180767925e+24
3781.5446, 3.719140121e+25, 3.184150710e+24
3781.6076, 3.759146704e+25, 3.187533791e+24
3781.6707, 3.799153955e+25, 3.190917167e+24
3781.7338, 3.839161872e+25, 3.194300837e+24
3781.7969, 3.879170457e+25, 3.197684801e+24
3781.8599, 3.871573704e+25, 3.198538829e+24
3781.9230, 3.848144507e+25, 3.198551538e+24
3781.9861, 3.824714919e+25, 3.198564379e+24
3782.0492, 3.801284940e+25, 3.198577350e+24
3782.1122, 3.777854571e+25, 3.198590452e+24
3782.1753, 3.754423810e+25, 3.198603686e+24
3782.2384, 3.730992659e+25, 3.198617051e+24
3782.3015, 3.707561117e+25, 3.198630547e+24
3782.3646, 3.684129185e+25, 3.198644174e+24
3782.4276, 3.660696861e+25, 3.198657932e+24
3782.4907, 3.637264147e+25, 3.198671821e+24
3782.5538, 3.613831042e+25, 3.198685842e+24
3782.6169, 3.590397546e+25, 3.198699993e+24
3782.6800, 3.566963659e+25, 3.198714276e+24
3782.7431, 3.533597385e+25, 3.195199580e+24
3782.8062, 3.499645774e+25, 3.191477085e+24
3782.8693, 3.465693597e+25, 3.187754574e+24
3782.9324, 3.431740853e+25, 3.184032048e+24
3782.9954, 3.397787543e+25, 3.180309506e+24
3783.0585, 3.363833667e+25, 3.176586948e+24
3783.1216, 3.329879225e+25, 3.172864376e+24
3783.1847, 3.295924216e+25, 3.169141788e+24
3783.2478, 3.261968641e+25, 3.165419186e+24
3783.3109, 3.228012500e+25, 3.161696568e+24
3783.3740, 3.194055792e+25, 3.157973937e+24
3783.4371, 3.160098518e+25, 3.154251291e+24
3783.5002, 3.126140678e+25, 3.150528630e+24
3783.5633, 3.094501582e+25, 3.147740597e+24
3783.6264, 3.077304518e+25, 3.150772657e+24
3783.6895, 3.060107167e+25, 3.153804811e+24
3783.7526, 3.042909529e+25, 3.156837061e+24
3783.8158, 3.025711605e+25, 3.159869404e+24
3783.8789, 3.008513394e+25, 3.162901842e+24
3783.9420, 2.991314895e+25, 3.165934375e+24
3784.0051, 2.974116110e+25, 3.168967002e+24
3784.0682, 2.956917038e+25, 3.171999722e+24
3784.1313, 2.939717680e+25, 3.175032537e+24
3784.1944, 2.922518034e+25, 3.178065445e+24
3784.2575, 2.905318102e+25, 3.181098447e+24
3784.3206, 2.888117882e+25, 3.184131543e+24
3784.3838, 2.870917376e+25, 3.187164732e+24
3784.4469, 2.859888558e+25, 3.189568182e+24
3784.5100, 2.861170160e+25, 3.190715434e+24
3784.5731, 2.862451784e+25, 3.191862722e+24
3784.6362, 2.863733429e+25, 3.193010046e+24
3784.6994, 2.865015095e+25, 3.194157405e+24
3784.7625, 2.866296783e+25, 3.195304800e+24
3784.8256, 2.867578492e+25, 3.196452231e+24
3784.8887, 2.868860223e+25, 3.197599698e+24
3784.9519, 2.870141974e+25, 3.198747201e+24
3785.0150, 2.871423748e+25, 3.199894739e+24
3785.0781, 2.872705542e+25, 3.201042313e+24
3785.1412, 2.873987358e+25, 3.202189922e+24
3785.2044, 2.875269196e+25, 3.203337567e+24
3785.2675, 2.876551055e+25, 3.204485248e+24
3785.3306, 2.885759581e+25, 3.201361635e+24
3785.3938, 2.902056269e+25, 3.194418981e+24
3785.4569, 2.918353229e+25, 3.187476779e+24
3785.5200, 2.934650461e+25, 3.180535034e+24
3785.5832, 2.950947964e+25, 3.173593747e+24
3785.6463, 2.967245740e+25, 3.166652924e+24
3785.7094, 2.983543787e+25, 3.159712568e+24
3785.7726, 2.999842106e+25, 3.152772683e+24
3785.8357, 3.016140697e+25, 3.145833273e+24
3785.8989, 3.032439559e+25, 3.138894342e+24
3785.9620, 3.048738694e+25, 3.131955894e+24
3786.0252, 3.065038100e+25, 3.125017933e+24
3786.0883, 3.081337778e+25, 3.118080463e+24
3786.1514, 3.097637728e+25, 3.111143487e+24
3786.2146, 3.055871358e+25, 3.098949316e+24
3786.2777, 2.991738616e+25, 3.084731900e+24
3786.3409, 2.927604805e+25, 3.070516595e+24
3786.4040, 2.863469924e+25, 3.056303433e+24
3786.4672, 2.799333974e+25, 3.042092447e+24
3786.5303, 2.735196953e+25, 3.027883672e+24
3786.5935, 2.671058864e+25, 3.013677142e+24
3786.6566, 2.606919704e+25, 2.999472892e+24
3786.7198, 2.542779475e+25, 2.985270960e+24
3786.7830, 2.478638175e+25, 2.971071381e+24
3786.8461, 2.414495807e+25, 2.956874193e+24
3786.9093, 2.350352368e+25, 2.942679434e+24
3786.9724, 2.286207859e+25, 2.928487143e+24
3787.0356, 2.222062281e+25, 2.914297360e+24
3787.0988, 2.228667509e+25, 2.904796569e+24
3787.1619, 2.241765384e+25, 2.895727672e+24
3787.2251, 2.254863476e+25, 2.886660609e+24
3787.2882, 2.267961788e+25, 2.877595398e+24
3787.3514, 2.281060317e+25, 2.868532059e+24
3787.4146, 2.294159065e+25, 2.859470610e+24
3787.4777, 2.307258032e+25, 2.850411073e+24
3787.5409, 2.320357217e+25, 2.841353465e+24
3787.6041, 2.333456621e+25, 2.832297808e+24
3787.6673, 2.346556243e+25, 2.823244122e+24
3787.7304, 2.359656083e+25, 2.814192427e+24
3787.7936, 2.372756142e+25, 2.805142745e+24
3787.8568, 2.385856420e+25, 2.796095095e+24
3787.9199, 2.399374119e+25, 2.788246411e+24
3787.9831, 2.416268426e+25, 2.790085171e+24
3788.0463, 2.433163015e+25, 2.791924181e+24
3788.1095, 2.450057886e+25, 2.793763439e+24
3788.1727, 2.466953038e+25, 2.795602944e+24
3788.2358, 2.483848472e+25, 2.797442697e+24
3788.2990, 2.500744189e+25, 2.799282697e+24
3788.3622, 2.517640186e+25, 2.801122944e+24
3788.4254, 2.534536466e+25, 2.802963437e+24
3788.4886, 2.551433028e+25, 2.804804175e+24
3788.5518, 2.568329871e+25, 2.806645159e+24
3788.6149, 2.585226996e+25, 2.808486387e+24
3788.6781, 2.602124403e+25, 2.810327861e+24
3788.7413, 2.619022092e+25, 2.812169578e+24
3788.8045, 2.627168475e+25, 2.812183483e+24
3788.8677, 2.615279997e+25, 2.808012710e+24
3788.9309, 2.603391320e+25, 2.803842193e+24
3788.9941, 2.591502445e+25, 2.799671935e+24
3789.0573, 2.579613372e+25, 2.795501937e+24
3789.1205, 2.567724101e+25, 2.791332200e+24
3789.1837, 2.555834631e+25, 2.787162726e+24
3789.2469, 2.543944964e+25, 2.782993516e+24
3789.3101, 2.532055097e+25, 2.778824573e+24
3789.3733, 2.520165033e+25, 2.774655896e+24
3789.4365, 2.508274770e+25, 2.770487489e+24
3789.4997, 2.496384309e+25, 2.766319352e+24
3789.5629, 2.484493649e+25, 2.762151488e+24
3789.6261, 2.472602792e+25, 2.757983897e+24
3789.6893, 2.465429832e+25, 2.755944025e+24
3789.7525, 2.463011397e+25, 2.756048130e+24
3789.8157, 2.460592921e+25, 2.756152238e+24
3789.8789, 2.458174406e+25, 2.756256349e+24
3789.9421, 2.455755850e+25, 2.756360463e+24
3790.0053, 2.453337253e+25, 2.756464580e+24
3790.0685, 2.450918617e+25, 2.756568700e+24
3790.1317, 2.448499940e+25, 2.756672823e+24
3790.1950, 2.446081222e+25, 2.756776949e+24
3790.2582, 2.443662464e+25, 2.756881077e+24
3790.3214, 2.441243666e+25, 2.756985209e+24
3790.3846, 2.438824828e+25, 2.757089344e+24
3790.4478, 2.436405949e+25, 2.757193482e+24
3790.5110, 2.433987030e+25, 2.757297622e+24
3790.5743, 2.429578316e+25, 2.758681942e+24
3790.6375, 2.424284500e+25, 2.760635897e+24
3790.7007, 2.418990596e+25, 2.762590118e+24
3790.7639, 2.413696603e+25, 2.764544605e+24
3790.8271, 2.408402522e+25, 2.766499357e+24
3790.8904, 2.403108353e+25, 2.768454374e+24
3790.9536, 2.397814095e+25, 2.770409655e+24
3791.0168, 2.392519750e+25, 2.772365201e+24
3791.0801, 2.387225316e+25, 2.774321009e+24
3791.1433, 2.381930793e+25, 2.776277081e+24
3791.2065, 2.376636183e+25, 2.778233415e+24
3791.2697, 2.371341484e+25, 2.780190011e+24
3791.3330, 2.366046696e+25, 2.782146869e+24
3791.3962, 2.360751821e+25, 2.784103988e+24
3791.4594, 2.363157847e+25, 2.787775050e+24
3791.5227, 2.366552562e+25, 2.791666894e+24
3791.5859, 2.369947334e+25, 2.795559551e+24
3791.6491, 2.373342162e+25, 2.799453016e+24
3791.7124, 2.376737046e+25, 2.803347287e+24
3791.7756, 2.380131988e+25, 2.807242360e+24
3791.8389, 2.383526986e+25, 2.811138233e+24
3791.9021, 2.386922040e+25, 2.815034902e+24
3791.9654, 2.390317151e+25, 2.818932364e+24
3792.0286, 2.393712319e+25, 2.822830618e+24
3792.0918, 2.397107544e+25, 2.826729658e+24
3792.1551, 2.400502825e+25, 2.830629484e+24
3792.2183, 2.403898162e+25, 2.834530091e+24
3792.2816, 2.406822312e+25, 2.838118127e+24
3792.3448, 2.404351256e+25, 2.838119116e+24
3792.4081, 2.401880158e+25, 2.838120271e+24
3792.4713, 2.399409019e+25, 2.838121591e+24
3792.5346, 2.396937839e+25, 2.838123076e+24
3792.5978, 2.394466618e+25, 2.838124726e+24
3792.6611, 2.391995355e+25, 2.838126542e+24
3792.7243, 2.389524052e+25, 2.838128522e+24
3792.7876, 2.387052707e+25, 2.838130668e+24
3792.8509, 2.384581321e+25, 2.838132979e+24
3792.9141, 2.382109893e+25, 2.838135456e+24
3792.9774, 2.379638425e+25, 2.838138098e+24
3793.0406, 2.377166915e+25, 2.838140905e+24
3793.1039, 2.374695364e+25, 2.838143877e+24
3793.1672, 2.370986997e+25, 2.836516401e+24
3793.2304, 2.364008881e+25, 2.830578350e+24
3793.2937, 2.357030649e+25, 2.824640638e+24
3793.3570, 2.350052301e+25, 2.818703266e+24
3793.4202, 2.343073836e+25, 2.812766238e+24
3793.4835, 2.336095255e+25, 2.806829556e+24
3793.5468, 2.329116557e+25, 2.800893223e+24
3793.6100, 2.322137743e+25, 2.794957243e+24
3793.6733, 2.315158813e+25, 2.789021618e+24
3793.7366, 2.308179766e+25, 2.783086351e+24
3793.7998, 2.301200603e+25, 2.777151446e+24
3793.8631, 2.294221323e+25, 2.771216904e+24
3793.9264, 2.287241927e+25, 2.765282729e+24
3793.9897, 2.280262415e+25, 2.759348924e+24
3794.0530, 2.279323125e+25, 2.752787462e+24
3794.1162, 2.285277844e+25, 2.745510225e+24
3794.1795, 2.291232661e+25, 2.738234235e+24
3794.2428, 2.297187578e+25, 2.730959503e+24
3794.3061, 2.303142595e+25, 2.723686041e+24
3794.3694, 2.309097710e+25, 2.716413858e+24
3794.4326, 2.315052925e+25, 2.709142968e+24
3794.4959, 2.321008239e+25, 2.701873380e+24
3794.5592, 2.326963653e+25, 2.694605108e+24
3794.6225, 2.332919166e+25, 2.687338162e+24
3794.6858, 2.338874778e+25, 2.680072554e+24
3794.7491, 2.344830490e+25, 2.672808297e+24
3794.8124, 2.350786301e+25, 2.665545402e+24
3794.8757, 2.356742211e+25, 2.658283882e+24
3794.9389, 2.376884635e+25, 2.654404559e+24
3795.0022, 2.404298049e+25, 2.652258190e+24
3795.0655, 2.431711921e+25, 2.650111872e+24
3795.1288, 2.459126250e+25, 2.647965605e+24
3795.1921, 2.486541036e+25, 2.645819389e+24
3795.2554, 2.513956279e+25, 2.643673223e+24
3795.3187, 2.541371979e+25, 2.641527108e+24
3795.3820, 2.568788137e+25, 2.639381045e+24
3795.4453, 2.596204752e+25, 2.637235034e+24
3795.5086, 2.623621824e+25, 2.635089074e+24
3795.5719, 2.651039354e+25, 2.632943167e+24
3795.6352, 2.678457341e+25, 2.630797312e+24
3795.6985, 2.705875785e+25, 2.628651509e+24
3795.7618, 2.733294686e+25, 2.626505759e+24
3795.8251, 2.746336298e+25, 2.625880036e+24
3795.8885, 2.756946226e+25, 2.625511470e+24
3795.9518, 2.767556331e+25, 2.625142969e+24
3796.0151, 2.778166612e+25, 2.624774534e+24
3796.0784, 2.788777071e+25, 2.624406164e+24
3796.1417, 2.799387707e+25, 2.624037860e+24
3796.2050, 2.809998520e+25, 2.623669621e+24
3796.2683, 2.820609509e+25, 2.623301448e+24
3796.3316, 2.831220676e+25, 2.622933341e+24
3796.3950, 2.841832019e+25, 2.622565299e+24
3796.4583, 2.852443540e+25, 2.622197323e+24
3796.5216, 2.863055238e+25, 2.621829413e+24
3796.5849, 2.873667112e+25, 2.621461568e+24
3796.6482, 2.882191156e+25, 2.620791014e+24
3796.7116, 2.850638540e+25, 2.614309231e+24
3796.7749, 2.819085397e+25, 2.607827676e+24
3796.8382, 2.787531728e+25, 2.601346352e+24
3796.9015, 2.755977533e+25, 2.594865259e+24
3796.9649, 2.724422812e+25, 2.588384402e+24
3797.0282, 2.692867564e+25, 2.581903782e+24
3797.0915, 2.661311790e+25, 2.575423403e+24
3797.1548, 2.629755490e+25, 2.568943266e+24
3797.2182, 2.598198664e+25, 2.562463375e+24
3797.2815, 2.566641311e+25, 2.555983733e+24
3797.3448, 2.535083432e+25, 2.549504341e+24
3797.4082, 2.503525026e+25, 2.543025203e+24
3797.4715, 2.471966094e+25, 2.536546322e+24
3797.5348, 2.445981690e+25, 2.529611827e+24
3797.5982, 2.437295517e+25, 2.521263755e+24
3797.6615, 2.428609199e+25, 2.512917032e+24
3797.7249, 2.419922737e+25, 2.504571672e+24
3797.7882, 2.411236129e+25, 2.496227690e+24
3797.8515, 2.402549377e+25, 2.487885102e+24
3797.9149, 2.393862480e+25, 2.479543923e+24
3797.9782, 2.385175438e+25, 2.471204169e+24
3798.0416, 2.376488251e+25, 2.462865855e+24
3798.1049, 2.367800919e+25, 2.454528999e+24
3798.1683, 2.359113443e+25, 2.446193616e+24
3798.2316, 2.350425821e+25, 2.437859723e+24
3798.2949, 2.341738055e+25, 2.429527337e+24
3798.3583, 2.333050143e+25, 2.421196475e+24
3798.4216, 2.329186730e+25, 2.414385583e+24
3798.4850, 2.331514651e+25, 2.409524204e+24
3798.5483, 2.333842610e+25, 2.404663542e+24
3798.6117, 2.336170609e+25, 2.399803602e+24
3798.6751, 2.338498646e+25, 2.394944389e+24
3798.7384, 2.340826722e+25, 2.390085908e+24
3798.8018, 2.343154836e+25, 2.385228164e+24
3798.8651, 2.345482990e+25, 2.380371163e+24
3798.9285, 2.347811182e+25, 2.375514908e+24
3798.9918, 2.350139414e+25, 2.370659406e+24
3799.0552, 2.352467684e+25, 2.365804662e+24
3799.1186, 2.354795993e+25, 2.360950680e+24
3799.1819, 2.357124340e+25, 2.356097466e+24
3799.2453, 2.359452727e+25, 2.351245025e+24
3799.3087, 2.364916542e+25, 2.350621968e+24
3799.3720, 2.372204383e+25, 2.352459249e+24
3799.4354, 2.379492346e+25, 2.354296931e+24
3799.4988, 2.386780430e+25, 2.356135012e+24
3799.5621, 2.394068636e+25, 2.357973493e+24
3799.6255, 2.401356964e+25, 2.359812373e+24
3799.6889, 2.408645413e+25, 2.361651650e+24
3799.7522, 2.415933983e+25, 2.363491324e+24
3799.8156, 2.423222676e+25, 2.365331393e+24
3799.8790, 2.430511489e+25, 2.367171858e+24
3799.9424, 2.437800425e+25, 2.369012717e+24
3800.0057, 2.445089481e+25, 2.370853969e+24
3800.0691, 2.452378660e+25, 2.372695614e+24
3800.1325, 2.459667960e+25, 2.374537651e+24
3800.1959, 2.494771318e+25, 2.384946461e+24
3800.2593, 2.535714000e+25, 2.397155832e+24
3800.3226, 2.576657365e+25, 2.409367662e+24
3800.3860, 2.617601413e+25, 2.421581916e+24
3800.4494, 2.658546144e+25, 2.433798561e+24
3800.5128, 2.699491557e+25, 2.446017565e+24
3800.5762, 2.740437654e+25, 2.458238895e+24
