# wavelength, Lum[W], Lum_error [W]
5620.5154, 1.014631636e+25, 1.726555760e+23
5620.6091, 1.015055373e+25, 1.726053800e+23
5620.7029, 1.015479117e+25, 1.725551963e+23
5620.7966, 1.015902868e+25, 1.725050251e+23
5620.8904, 1.015284130e+25, 1.724887049e+23
5620.9841, 1.014230834e+25, 1.724864919e+23
5621.0779, 1.013177521e+25, 1.724842794e+23
5621.1716, 1.012124190e+25, 1.724820675e+23
5621.2654, 1.011070841e+25, 1.724798560e+23
5621.3591, 1.010017475e+25, 1.724776450e+23
5621.4529, 1.008964091e+25, 1.724754346e+23
5621.5466, 1.007910690e+25, 1.724732246e+23
5621.6404, 1.006857271e+25, 1.724710152e+23
5621.7341, 1.005803834e+25, 1.724688062e+23
5621.8279, 1.004750380e+25, 1.724665978e+23
5621.9217, 1.003696908e+25, 1.724643898e+23
5622.0154, 1.002643419e+25, 1.724621824e+23
5622.1092, 1.001589912e+25, 1.724599755e+23
5622.2030, 1.002798627e+25, 1.724195730e+23
5622.2967, 1.004259399e+25, 1.723750393e+23
5622.3905, 1.005720195e+25, 1.723306363e+23
5622.4843, 1.007181015e+25, 1.722863642e+23
5622.5781, 1.008641860e+25, 1.722422231e+23
5622.6718, 1.010102729e+25, 1.721982130e+23
5622.7656, 1.011563623e+25, 1.721543341e+23
5622.8594, 1.013024540e+25, 1.721105866e+23
5622.9532, 1.014485483e+25, 1.720669704e+23
5623.0469, 1.015946449e+25, 1.720234857e+23
5623.1407, 1.017407440e+25, 1.719801327e+23
5623.2345, 1.018868455e+25, 1.719369114e+23
5623.3283, 1.020329495e+25, 1.718938219e+23
5623.4221, 1.021717263e+25, 1.718776561e+23
5623.5159, 1.022396072e+25, 1.721207341e+23
5623.6097, 1.023074892e+25, 1.723638704e+23
5623.7035, 1.023753723e+25, 1.726070648e+23
5623.7973, 1.024432566e+25, 1.728503172e+23
5623.8911, 1.025111420e+25, 1.730936271e+23
5623.9848, 1.025790285e+25, 1.733369945e+23
5624.0786, 1.026469162e+25, 1.735804191e+23
5624.1724, 1.027148050e+25, 1.738239007e+23
5624.2662, 1.027826949e+25, 1.740674391e+23
5624.3601, 1.028505860e+25, 1.743110340e+23
5624.4539, 1.029184782e+25, 1.745546853e+23
5624.5477, 1.029863715e+25, 1.747983927e+23
5624.6415, 1.030542660e+25, 1.750421560e+23
5624.7353, 1.030780835e+25, 1.751625350e+23
5624.8291, 1.029932899e+25, 1.749787912e+23
5624.9229, 1.029084948e+25, 1.747950780e+23
5625.0167, 1.028236984e+25, 1.746113954e+23
5625.1105, 1.027389006e+25, 1.744277437e+23
5625.2044, 1.026541013e+25, 1.742441229e+23
5625.2982, 1.025693006e+25, 1.740605331e+23
5625.3920, 1.024844985e+25, 1.738769745e+23
5625.4858, 1.023996950e+25, 1.736934471e+23
5625.5796, 1.023148901e+25, 1.735099510e+23
5625.6735, 1.022300837e+25, 1.733264864e+23
5625.7673, 1.021452760e+25, 1.731430534e+23
5625.8611, 1.020604668e+25, 1.729596521e+23
5625.9549, 1.019756563e+25, 1.727762825e+23
5626.0488, 1.018866046e+25, 1.726503018e+23
5626.1426, 1.017930057e+25, 1.725858272e+23
5626.2364, 1.016994053e+25, 1.725213522e+23
5626.3303, 1.016058033e+25, 1.724568766e+23
5626.4241, 1.015121997e+25, 1.723924005e+23
5626.5180, 1.014185946e+25, 1.723279239e+23
5626.6118, 1.013249879e+25, 1.722634468e+23
5626.7056, 1.012313796e+25, 1.721989692e+23
5626.7995, 1.011377698e+25, 1.721344910e+23
5626.8933, 1.010441584e+25, 1.720700124e+23
5626.9872, 1.009505455e+25, 1.720055332e+23
5627.0810, 1.008569310e+25, 1.719410536e+23
5627.1749, 1.007633149e+25, 1.718765734e+23
5627.2687, 1.006696973e+25, 1.718120927e+23
5627.3626, 1.006457895e+25, 1.718282067e+23
5627.4564, 1.006552236e+25, 1.718828736e+23
5627.5503, 1.006646580e+25, 1.719375470e+23
5627.6442, 1.006740925e+25, 1.719922268e+23
5627.7380, 1.006835271e+25, 1.720469131e+23
5627.8319, 1.006929619e+25, 1.721016059e+23
5627.9257, 1.007023969e+25, 1.721563051e+23
5628.0196, 1.007118320e+25, 1.722110107e+23
5628.1135, 1.007212673e+25, 1.722657227e+23
5628.2073, 1.007307028e+25, 1.723204412e+23
5628.3012, 1.007401384e+25, 1.723751661e+23
5628.3951, 1.007495741e+25, 1.724298974e+23
5628.4890, 1.007590100e+25, 1.724846351e+23
5628.5828, 1.007684461e+25, 1.725393792e+23
5628.6767, 1.006550008e+25, 1.724480790e+23
5628.7706, 1.005232439e+25, 1.723350211e+23
5628.8645, 1.003914848e+25, 1.722219672e+23
5628.9583, 1.002597235e+25, 1.721089173e+23
5629.0522, 1.001279600e+25, 1.719958714e+23
5629.1461, 9.999619431e+24, 1.718828294e+23
5629.2400, 9.986442642e+24, 1.717697915e+23
5629.3339, 9.973265633e+24, 1.716567576e+23
5629.4278, 9.960088404e+24, 1.715437277e+23
5629.5217, 9.946910955e+24, 1.714307019e+23
5629.6155, 9.933733287e+24, 1.713176802e+23
5629.7094, 9.920555398e+24, 1.712046625e+23
5629.8033, 9.907377290e+24, 1.710916489e+23
5629.8972, 9.895156331e+24, 1.709934531e+23
5629.9911, 9.896897936e+24, 1.711116108e+23
5630.0850, 9.898639570e+24, 1.712303340e+23
5630.1789, 9.900381233e+24, 1.713496216e+23
5630.2728, 9.902122925e+24, 1.714694724e+23
5630.3667, 9.903864646e+24, 1.715898854e+23
5630.4606, 9.905606396e+24, 1.717108593e+23
5630.5545, 9.907348175e+24, 1.718323931e+23
5630.6484, 9.909089983e+24, 1.719544854e+23
5630.7424, 9.910831821e+24, 1.720771353e+23
5630.8363, 9.912573687e+24, 1.722003415e+23
5630.9302, 9.914315582e+24, 1.723241029e+23
5631.0241, 9.916057507e+24, 1.724484183e+23
5631.1180, 9.917799460e+24, 1.725732866e+23
5631.2119, 9.923381282e+24, 1.726869246e+23
5631.3058, 9.940006738e+24, 1.727669167e+23
5631.3998, 9.956632472e+24, 1.728469640e+23
5631.4937, 9.973258483e+24, 1.729270663e+23
5631.5876, 9.989884771e+24, 1.730072236e+23
5631.6815, 1.000651134e+25, 1.730874358e+23
5631.7755, 1.002313818e+25, 1.731677028e+23
5631.8694, 1.003976530e+25, 1.732480245e+23
5631.9633, 1.005639270e+25, 1.733284010e+23
5632.0573, 1.007302037e+25, 1.734088320e+23
5632.1512, 1.008964832e+25, 1.734893176e+23
5632.2451, 1.010627655e+25, 1.735698576e+23
5632.3391, 1.012290506e+25, 1.736504521e+23
5632.4330, 1.013953384e+25, 1.737311009e+23
5632.5269, 1.014574635e+25, 1.736766036e+23
5632.6209, 1.013937450e+25, 1.734589372e+23
5632.7148, 1.013300255e+25, 1.732414819e+23
5632.8088, 1.012663050e+25, 1.730242386e+23
5632.9027, 1.012025834e+25, 1.728072081e+23
5632.9967, 1.011388607e+25, 1.725903912e+23
5633.0906, 1.010751370e+25, 1.723737887e+23
5633.1846, 1.010114122e+25, 1.721574015e+23
5633.2785, 1.009476863e+25, 1.719412304e+23
5633.3725, 1.008839594e+25, 1.717252762e+23
5633.4664, 1.008202314e+25, 1.715095399e+23
5633.5604, 1.007565023e+25, 1.712940221e+23
5633.6543, 1.006927722e+25, 1.710787239e+23
5633.7483, 1.006290410e+25, 1.708636460e+23
5633.8423, 1.005180040e+25, 1.708157470e+23
5633.9362, 1.003811190e+25, 1.708591111e+23
5634.0302, 1.002442318e+25, 1.709024793e+23
5634.1242, 1.001073423e+25, 1.709458517e+23
5634.2181, 9.997045044e+24, 1.709892282e+23
5634.3121, 9.983355635e+24, 1.710326088e+23
5634.4061, 9.969665998e+24, 1.710759936e+23
5634.5000, 9.955976132e+24, 1.711193826e+23
5634.5940, 9.942286037e+24, 1.711627756e+23
5634.6880, 9.928595715e+24, 1.712061729e+23
5634.7820, 9.914905164e+24, 1.712495742e+23
5634.8759, 9.901214385e+24, 1.712929797e+23
5634.9699, 9.887523377e+24, 1.713363893e+23
5635.0639, 9.873832141e+24, 1.713798030e+23
5635.1579, 9.883421884e+24, 1.713618043e+23
5635.2519, 9.897431091e+24, 1.713321726e+23
5635.3459, 9.911440532e+24, 1.713025679e+23
5635.4398, 9.925450206e+24, 1.712729903e+23
5635.5338, 9.939460114e+24, 1.712434397e+23
5635.6278, 9.953470256e+24, 1.712139162e+23
5635.7218, 9.967480631e+24, 1.711844198e+23
5635.8158, 9.981491240e+24, 1.711549505e+23
5635.9098, 9.995502082e+24, 1.711255083e+23
5636.0038, 1.000951316e+25, 1.710960933e+23
5636.0978, 1.002352447e+25, 1.710667054e+23
5636.1918, 1.003753601e+25, 1.710373447e+23
5636.2858, 1.005154779e+25, 1.710080111e+23
5636.3798, 1.006464405e+25, 1.709800385e+23
5636.4738, 1.005190760e+25, 1.709897163e+23
5636.5678, 1.003917093e+25, 1.709994234e+23
5636.6618, 1.002643406e+25, 1.710091596e+23
5636.7558, 1.001369697e+25, 1.710189252e+23
5636.8499, 1.000095966e+25, 1.710287199e+23
5636.9439, 9.988222151e+24, 1.710385438e+23
5637.0379, 9.975484424e+24, 1.710483970e+23
5637.1319, 9.962746485e+24, 1.710582793e+23
5637.2259, 9.950008334e+24, 1.710681909e+23
5637.3199, 9.937269970e+24, 1.710781317e+23
5637.4140, 9.924531394e+24, 1.710881017e+23
5637.5080, 9.911792605e+24, 1.710981008e+23
5637.6020, 9.899053604e+24, 1.711081292e+23
5637.6960, 9.890649937e+24, 1.711343490e+23
5637.7901, 9.896838242e+24, 1.712149923e+23
5637.8841, 9.903026650e+24, 1.712956608e+23
5637.9781, 9.909215162e+24, 1.713763543e+23
5638.0722, 9.915403776e+24, 1.714570728e+23
5638.1662, 9.921592494e+24, 1.715378164e+23
5638.2602, 9.927781315e+24, 1.716185850e+23
5638.3543, 9.933970239e+24, 1.716993785e+23
5638.4483, 9.940159266e+24, 1.717801970e+23
5638.5423, 9.946348397e+24, 1.718610403e+23
5638.6364, 9.952537631e+24, 1.719419085e+23
5638.7304, 9.958726968e+24, 1.720228016e+23
5638.8245, 9.964916408e+24, 1.721037194e+23
5638.9185, 9.971105952e+24, 1.721846620e+23
5639.0126, 9.973814880e+24, 1.721975211e+23
5639.1066, 9.971772177e+24, 1.721174262e+23
5639.2007, 9.969729440e+24, 1.720373530e+23
5639.2947, 9.967686669e+24, 1.719573017e+23
5639.3888, 9.965643864e+24, 1.718772722e+23
5639.4828, 9.963601025e+24, 1.717972646e+23
5639.5769, 9.961558152e+24, 1.717172789e+23
5639.6709, 9.959515244e+24, 1.716373152e+23
5639.7650, 9.957472303e+24, 1.715573734e+23
5639.8591, 9.955429328e+24, 1.714774537e+23
5639.9531, 9.953386318e+24, 1.713975560e+23
5640.0472, 9.951343275e+24, 1.713176804e+23
5640.1413, 9.949300197e+24, 1.712378269e+23
5640.2353, 9.947257085e+24, 1.711579955e+23
5640.3294, 9.944789811e+24, 1.711546656e+23
5640.4235, 9.942058714e+24, 1.711989276e+23
5640.5175, 9.939327572e+24, 1.712432176e+23
5640.6116, 9.936596384e+24, 1.712875358e+23
5640.7057, 9.933865150e+24, 1.713318820e+23
5640.7998, 9.931133871e+24, 1.713762562e+23
5640.8939, 9.928402546e+24, 1.714206584e+23
5640.9879, 9.925671176e+24, 1.714650886e+23
5641.0820, 9.922939760e+24, 1.715095467e+23
5641.1761, 9.920208299e+24, 1.715540328e+23
5641.2702, 9.917476792e+24, 1.715985468e+23
5641.3643, 9.914745240e+24, 1.716430888e+23
5641.4584, 9.912013642e+24, 1.716876586e+23
5641.5524, 9.909281998e+24, 1.717322562e+23
5641.6465, 9.918472764e+24, 1.718213648e+23
5641.7406, 9.930436034e+24, 1.719208221e+23
5641.8347, 9.942399504e+24, 1.720202822e+23
5641.9288, 9.954363173e+24, 1.721197451e+23
5642.0229, 9.966327042e+24, 1.722192107e+23
5642.1170, 9.978291110e+24, 1.723186792e+23
5642.2111, 9.990255378e+24, 1.724181505e+23
5642.3052, 1.000221985e+25, 1.725176245e+23
5642.3993, 1.001418451e+25, 1.726171013e+23
5642.4934, 1.002614938e+25, 1.727165809e+23
5642.5875, 1.003811445e+25, 1.728160633e+23
5642.6817, 1.005007971e+25, 1.729155484e+23
5642.7758, 1.006204518e+25, 1.730150363e+23
5642.8699, 1.007393425e+25, 1.731137756e+23
5642.9640, 1.007075826e+25, 1.730647215e+23
5643.0581, 1.006758222e+25, 1.730156947e+23
5643.1522, 1.006440612e+25, 1.729666954e+23
5643.2463, 1.006122997e+25, 1.729177234e+23
5643.3405, 1.005805377e+25, 1.728687789e+23
5643.4346, 1.005487751e+25, 1.728198619e+23
5643.5287, 1.005170120e+25, 1.727709723e+23
5643.6228, 1.004852484e+25, 1.727221103e+23
5643.7170, 1.004534843e+25, 1.726732758e+23
5643.8111, 1.004217196e+25, 1.726244688e+23
5643.9052, 1.003899544e+25, 1.725756895e+23
5643.9993, 1.003581886e+25, 1.725269378e+23
5644.0935, 1.003264224e+25, 1.724782137e+23
5644.1876, 1.003327015e+25, 1.724654293e+23
5644.2817, 1.004923442e+25, 1.725974231e+23
5644.3759, 1.006519896e+25, 1.727294281e+23
5644.4700, 1.008116377e+25, 1.728614443e+23
5644.5642, 1.009712884e+25, 1.729934716e+23
5644.6583, 1.011309418e+25, 1.731255100e+23
5644.7524, 1.012905979e+25, 1.732575595e+23
5644.8466, 1.014502566e+25, 1.733896201e+23
5644.9407, 1.016099180e+25, 1.735216918e+23
5645.0349, 1.017695820e+25, 1.736537745e+23
5645.1290, 1.019292487e+25, 1.737858682e+23
5645.2232, 1.020889181e+25, 1.739179730e+23
5645.3173, 1.022485901e+25, 1.740500887e+23
5645.4115, 1.024082648e+25, 1.741822154e+23
5645.5057, 1.024907179e+25, 1.742532473e+23
5645.5998, 1.024541623e+25, 1.742301187e+23
5645.6940, 1.024176062e+25, 1.742069973e+23
5645.7881, 1.023810494e+25, 1.741838831e+23
5645.8823, 1.023444920e+25, 1.741607763e+23
5645.9765, 1.023079340e+25, 1.741376767e+23
5646.0706, 1.022713754e+25, 1.741145844e+23
5646.1648, 1.022348162e+25, 1.740914994e+23
5646.2590, 1.021982564e+25, 1.740684217e+23
5646.3531, 1.021616960e+25, 1.740453513e+23
5646.4473, 1.021251350e+25, 1.740222881e+23
5646.5415, 1.020885733e+25, 1.739992323e+23
5646.6356, 1.020520111e+25, 1.739761837e+23
5646.7298, 1.020154482e+25, 1.739531425e+23
5646.8240, 1.019886947e+25, 1.739628736e+23
5646.9182, 1.019688362e+25, 1.739956746e+23
5647.0124, 1.019489775e+25, 1.740285227e+23
5647.1065, 1.019291184e+25, 1.740614178e+23
5647.2007, 1.019092590e+25, 1.740943599e+23
5647.2949, 1.018893993e+25, 1.741273490e+23
5647.3891, 1.018695392e+25, 1.741603851e+23
5647.4833, 1.018496788e+25, 1.741934682e+23
5647.5775, 1.018298180e+25, 1.742265981e+23
5647.6717, 1.018099570e+25, 1.742597750e+23
5647.7659, 1.017900956e+25, 1.742929987e+23
5647.8601, 1.017702339e+25, 1.743262692e+23
5647.9543, 1.017503718e+25, 1.743595866e+23
5648.0485, 1.017305094e+25, 1.743929508e+23
5648.1427, 1.017738681e+25, 1.743875675e+23
5648.2369, 1.018349642e+25, 1.743713057e+23
5648.3311, 1.018960613e+25, 1.743550437e+23
5648.4253, 1.019571594e+25, 1.743387815e+23
5648.5195, 1.020182585e+25, 1.743225191e+23
5648.6137, 1.020793587e+25, 1.743062566e+23
5648.7079, 1.021404599e+25, 1.742899940e+23
5648.8021, 1.022015621e+25, 1.742737312e+23
5648.8963, 1.022626653e+25, 1.742574682e+23
5648.9905, 1.023237695e+25, 1.742412050e+23
5649.0847, 1.023848748e+25, 1.742249417e+23
5649.1790, 1.024459810e+25, 1.742086782e+23
5649.2732, 1.025070883e+25, 1.741924146e+23
5649.3674, 1.025681966e+25, 1.741761508e+23
5649.4616, 1.025475645e+25, 1.742056932e+23
5649.5559, 1.025248930e+25, 1.742363788e+23
5649.6501, 1.025022210e+25, 1.742670650e+23
5649.7443, 1.024795487e+25, 1.742977518e+23
5649.8385, 1.024568760e+25, 1.743284391e+23
5649.9328, 1.024342029e+25, 1.743591269e+23
5650.0270, 1.024115295e+25, 1.743898153e+23
5650.1212, 1.023888557e+25, 1.744205043e+23
5650.2155, 1.023661815e+25, 1.744511938e+23
5650.3097, 1.023435069e+25, 1.744818838e+23
5650.4039, 1.023208319e+25, 1.745125744e+23
5650.4982, 1.022981566e+25, 1.745432656e+23
5650.5924, 1.022754808e+25, 1.745739573e+23
5650.6867, 1.022459586e+25, 1.745869484e+23
5650.7809, 1.021828534e+25, 1.745131101e+23
5650.8751, 1.021197471e+25, 1.744392712e+23
5650.9694, 1.020566398e+25, 1.743654319e+23
5651.0636, 1.019935315e+25, 1.742915920e+23
5651.1579, 1.019304220e+25, 1.742177516e+23
5651.2521, 1.018673115e+25, 1.741439108e+23
5651.3464, 1.018042000e+25, 1.740700694e+23
5651.4407, 1.017410874e+25, 1.739962276e+23
5651.5349, 1.016779738e+25, 1.739223852e+23
5651.6292, 1.016148591e+25, 1.738485424e+23
5651.7234, 1.015517434e+25, 1.737746990e+23
5651.8177, 1.014886266e+25, 1.737008552e+23
5651.9120, 1.014255087e+25, 1.736270109e+23
5652.0062, 1.014034068e+25, 1.735789408e+23
5652.1005, 1.014532782e+25, 1.735761095e+23
5652.1948, 1.015031505e+25, 1.735732949e+23
5652.2890, 1.015530237e+25, 1.735704970e+23
5652.3833, 1.016028976e+25, 1.735677159e+23
5652.4776, 1.016527724e+25, 1.735649516e+23
5652.5718, 1.017026480e+25, 1.735622040e+23
5652.6661, 1.017525245e+25, 1.735594731e+23
5652.7604, 1.018024018e+25, 1.735567590e+23
5652.8547, 1.018522799e+25, 1.735540617e+23
5652.9490, 1.019021589e+25, 1.735513811e+23
5653.0432, 1.019520387e+25, 1.735487172e+23
5653.1375, 1.020019193e+25, 1.735460702e+23
5653.2318, 1.020518007e+25, 1.735434399e+23
5653.3261, 1.020995126e+25, 1.735717771e+23
5653.4204, 1.021455043e+25, 1.736246606e+23
5653.5147, 1.021914968e+25, 1.736775450e+23
5653.6090, 1.022374901e+25, 1.737304304e+23
5653.7032, 1.022834841e+25, 1.737833167e+23
5653.7975, 1.023294789e+25, 1.738362039e+23
5653.8918, 1.023754744e+25, 1.738890920e+23
5653.9861, 1.024214707e+25, 1.739419810e+23
5654.0804, 1.024674678e+25, 1.739948709e+23
5654.1747, 1.025134657e+25, 1.740477617e+23
5654.2690, 1.025594643e+25, 1.741006535e+23
5654.3633, 1.026054637e+25, 1.741535461e+23
5654.4576, 1.026514638e+25, 1.742064397e+23
5654.5520, 1.026974647e+25, 1.742593342e+23
5654.6463, 1.026791746e+25, 1.742034457e+23
5654.7406, 1.026396144e+25, 1.741115673e+23
5654.8349, 1.026000536e+25, 1.740196874e+23
5654.9292, 1.025604921e+25, 1.739278060e+23
5655.0235, 1.025209300e+25, 1.738359231e+23
5655.1178, 1.024813672e+25, 1.737440387e+23
5655.2121, 1.024418038e+25, 1.736521528e+23
5655.3065, 1.024022397e+25, 1.735602654e+23
5655.4008, 1.023626749e+25, 1.734683765e+23
5655.4951, 1.023231095e+25, 1.733764861e+23
5655.5894, 1.022835434e+25, 1.732845941e+23
5655.6838, 1.022439766e+25, 1.731927007e+23
5655.7781, 1.022044092e+25, 1.731008058e+23
5655.8724, 1.021648411e+25, 1.730089093e+23
5655.9667, 1.021823845e+25, 1.730624551e+23
5656.0611, 1.022032472e+25, 1.731244857e+23
5656.1554, 1.022241103e+25, 1.731865497e+23
5656.2498, 1.022449737e+25, 1.732486470e+23
5656.3441, 1.022658375e+25, 1.733107778e+23
5656.4384, 1.022867016e+25, 1.733729418e+23
5656.5328, 1.023075660e+25, 1.734351391e+23
5656.6271, 1.023284308e+25, 1.734973697e+23
5656.7215, 1.023492960e+25, 1.735596335e+23
5656.8158, 1.023701615e+25, 1.736219304e+23
5656.9101, 1.023910273e+25, 1.736842606e+23
5657.0045, 1.024118935e+25, 1.737466238e+23
5657.0988, 1.024327601e+25, 1.738090201e+23
5657.1932, 1.024744743e+25, 1.738817565e+23
5657.2875, 1.026444635e+25, 1.740179269e+23
5657.3819, 1.028144555e+25, 1.741540997e+23
5657.4763, 1.029844503e+25, 1.742902749e+23
5657.5706, 1.031544479e+25, 1.744264525e+23
5657.6650, 1.033244484e+25, 1.745626326e+23
5657.7593, 1.034944518e+25, 1.746988151e+23
5657.8537, 1.036644579e+25, 1.748349999e+23
5657.9481, 1.038344669e+25, 1.749711872e+23
5658.0424, 1.040044788e+25, 1.751073769e+23
5658.1368, 1.041744934e+25, 1.752435690e+23
5658.2312, 1.043445109e+25, 1.753797636e+23
5658.3255, 1.045145313e+25, 1.755159605e+23
5658.4199, 1.046845544e+25, 1.756521598e+23
5658.5143, 1.047786085e+25, 1.756898092e+23
5658.6086, 1.047208095e+25, 1.755304957e+23
5658.7030, 1.046630094e+25, 1.753712183e+23
5658.7974, 1.046052085e+25, 1.752119771e+23
5658.8918, 1.045474065e+25, 1.750527720e+23
5658.9862, 1.044896036e+25, 1.748936034e+23
5659.0805, 1.044317997e+25, 1.747344712e+23
5659.1749, 1.043739949e+25, 1.745753756e+23
5659.2693, 1.043161891e+25, 1.744163166e+23
5659.3637, 1.042583823e+25, 1.742572945e+23
5659.4581, 1.042005746e+25, 1.740983093e+23
5659.5525, 1.041427659e+25, 1.739393610e+23
5659.6469, 1.040849562e+25, 1.737804499e+23
5659.7413, 1.040271456e+25, 1.736215761e+23
5659.8357, 1.039302197e+25, 1.735971772e+23
5659.9301, 1.037982039e+25, 1.736934097e+23
5660.0245, 1.036661858e+25, 1.737896724e+23
5660.1189, 1.035341655e+25, 1.738859652e+23
5660.2133, 1.034021430e+25, 1.739822881e+23
5660.3077, 1.032701183e+25, 1.740786410e+23
5660.4021, 1.031380915e+25, 1.741750238e+23
5660.4965, 1.030060624e+25, 1.742714366e+23
5660.5909, 1.028740311e+25, 1.743678793e+23
5660.6853, 1.027419976e+25, 1.744643517e+23
5660.7797, 1.026099619e+25, 1.745608540e+23
5660.8741, 1.024779240e+25, 1.746573860e+23
5660.9685, 1.023458839e+25, 1.747539477e+23
5661.0629, 1.022138416e+25, 1.748505390e+23
5661.1574, 1.022000156e+25, 1.747425730e+23
5661.2518, 1.022317419e+25, 1.745557777e+23
5661.3462, 1.022634688e+25, 1.743689809e+23
5661.4406, 1.022951962e+25, 1.741821825e+23
5661.5350, 1.023269241e+25, 1.739953826e+23
5661.6295, 1.023586526e+25, 1.738085812e+23
5661.7239, 1.023903816e+25, 1.736217782e+23
5661.8183, 1.024221111e+25, 1.734349737e+23
5661.9127, 1.024538411e+25, 1.732481677e+23
5662.0072, 1.024855717e+25, 1.730613602e+23
5662.1016, 1.025173028e+25, 1.728745511e+23
5662.1960, 1.025490345e+25, 1.726877406e+23
5662.2905, 1.025807666e+25, 1.725009286e+23
5662.3849, 1.026124993e+25, 1.723141151e+23
5662.4794, 1.025545730e+25, 1.723889725e+23
5662.5738, 1.024883723e+25, 1.724879972e+23
5662.6682, 1.024221705e+25, 1.725870442e+23
5662.7627, 1.023559676e+25, 1.726861135e+23
5662.8571, 1.022897636e+25, 1.727852051e+23
5662.9516, 1.022235585e+25, 1.728843189e+23
5663.0460, 1.021573523e+25, 1.729834549e+23
5663.1405, 1.020911449e+25, 1.730826130e+23
5663.2349, 1.020249365e+25, 1.731817933e+23
5663.3294, 1.019587270e+25, 1.732809956e+23
5663.4238, 1.018925163e+25, 1.733802200e+23
5663.5183, 1.018263046e+25, 1.734794664e+23
5663.6128, 1.017600917e+25, 1.735787347e+23
5663.7072, 1.016731954e+25, 1.736402052e+23
5663.8017, 1.014175600e+25, 1.733931322e+23
5663.8961, 1.011619203e+25, 1.731460550e+23
5663.9906, 1.009062764e+25, 1.728989738e+23
5664.0851, 1.006506282e+25, 1.726518885e+23
5664.1795, 1.003949758e+25, 1.724047990e+23
5664.2740, 1.001393191e+25, 1.721577055e+23
5664.3685, 9.988365808e+24, 1.719106079e+23
5664.4629, 9.962799284e+24, 1.716635062e+23
5664.5574, 9.937232333e+24, 1.714164005e+23
5664.6519, 9.911664956e+24, 1.711692906e+23
5664.7464, 9.886097153e+24, 1.709221766e+23
5664.8409, 9.860528923e+24, 1.706750586e+23
5664.9353, 9.834960267e+24, 1.704279364e+23
5665.0298, 9.814842889e+24, 1.702438446e+23
5665.1243, 9.807211582e+24, 1.702041371e+23
5665.2188, 9.799580149e+24, 1.701644529e+23
5665.3133, 9.791948588e+24, 1.701247918e+23
5665.4078, 9.784316899e+24, 1.700851540e+23
5665.5022, 9.776685084e+24, 1.700455394e+23
5665.5967, 9.769053141e+24, 1.700059481e+23
5665.6912, 9.761421071e+24, 1.699663801e+23
5665.7857, 9.753788874e+24, 1.699268353e+23
5665.8802, 9.746156549e+24, 1.698873139e+23
5665.9747, 9.738524097e+24, 1.698478159e+23
5666.0692, 9.730891518e+24, 1.698083411e+23
5666.1637, 9.723258811e+24, 1.697688898e+23
5666.2582, 9.715625977e+24, 1.697294618e+23
5666.3527, 9.720811023e+24, 1.697924378e+23
5666.4472, 9.738938183e+24, 1.699587991e+23
5666.5417, 9.757065645e+24, 1.701251723e+23
5666.6362, 9.775193409e+24, 1.702915575e+23
5666.7308, 9.793321476e+24, 1.704579547e+23
5666.8253, 9.811449846e+24, 1.706243638e+23
5666.9198, 9.829578517e+24, 1.707907848e+23
5667.0143, 9.847707491e+24, 1.709572177e+23
5667.1088, 9.865836767e+24, 1.711236624e+23
5667.2033, 9.883966346e+24, 1.712901189e+23
5667.2978, 9.902096227e+24, 1.714565873e+23
5667.3924, 9.920226411e+24, 1.716230674e+23
5667.4869, 9.938356896e+24, 1.717895593e+23
5667.5814, 9.956487685e+24, 1.719560628e+23
5667.6759, 9.980096061e+24, 1.720992697e+23
5667.7705, 1.000613891e+25, 1.722321392e+23
5667.8650, 1.003218219e+25, 1.723650312e+23
5667.9595, 1.005822591e+25, 1.724979456e+23
5668.0541, 1.008427006e+25, 1.726308824e+23
5668.1486, 1.011031465e+25, 1.727638414e+23
5668.2431, 1.013635967e+25, 1.728968228e+23
5668.3377, 1.016240513e+25, 1.730298263e+23
5668.4322, 1.018845102e+25, 1.731628521e+23
5668.5267, 1.021449734e+25, 1.732958999e+23
5668.6213, 1.024054410e+25, 1.734289699e+23
5668.7158, 1.026659130e+25, 1.735620619e+23
5668.8104, 1.029263892e+25, 1.736951759e+23
5668.9049, 1.031868699e+25, 1.738283119e+23
5668.9995, 1.031245520e+25, 1.739497821e+23
5669.0940, 1.030207059e+25, 1.740698063e+23
5669.1886, 1.029168581e+25, 1.741898901e+23
5669.2831, 1.028130086e+25, 1.743100332e+23
5669.3777, 1.027091573e+25, 1.744302356e+23
5669.4722, 1.026053043e+25, 1.745504971e+23
5669.5668, 1.025014496e+25, 1.746708177e+23
5669.6614, 1.023975931e+25, 1.747911973e+23
5669.7559, 1.022937349e+25, 1.749116356e+23
5669.8505, 1.021898749e+25, 1.750321327e+23
5669.9450, 1.020860133e+25, 1.751526884e+23
5670.0396, 1.019821499e+25, 1.752733025e+23
5670.1342, 1.018782847e+25, 1.753939750e+23
5670.2287, 1.017668343e+25, 1.754930272e+23
5670.3233, 1.015678259e+25, 1.753418153e+23
5670.4179, 1.013688141e+25, 1.751906023e+23
5670.5125, 1.011697990e+25, 1.750393882e+23
5670.6070, 1.009707806e+25, 1.748881728e+23
5670.7016, 1.007717588e+25, 1.747369564e+23
5670.7962, 1.005727338e+25, 1.745857387e+23
5670.8908, 1.003737054e+25, 1.744345199e+23
5670.9853, 1.001746737e+25, 1.742832999e+23
