# wavelength, Lum[W], Lum_error [W]
4360.6209, 2.278916677e+25, 1.190394945e+24
4360.6936, 2.273261757e+25, 1.189185037e+24
4360.7663, 2.267606743e+25, 1.187975202e+24
4360.8390, 2.261951635e+25, 1.186765440e+24
4360.9118, 2.256296432e+25, 1.185555752e+24
4360.9845, 2.250641135e+25, 1.184346138e+24
4361.0572, 2.244985744e+25, 1.183136598e+24
4361.1300, 2.239330258e+25, 1.181927132e+24
4361.2027, 2.243633334e+25, 1.183189553e+24
4361.2755, 2.249472172e+25, 1.184833193e+24
4361.3482, 2.255311106e+25, 1.186476884e+24
4361.4209, 2.261150139e+25, 1.188120626e+24
4361.4937, 2.266989268e+25, 1.189764418e+24
4361.5664, 2.272828495e+25, 1.191408261e+24
4361.6392, 2.278667819e+25, 1.193052155e+24
4361.7119, 2.284507241e+25, 1.194696099e+24
4361.7847, 2.290346760e+25, 1.196340094e+24
4361.8574, 2.296186377e+25, 1.197984139e+24
4361.9301, 2.302026091e+25, 1.199628235e+24
4362.0029, 2.307865902e+25, 1.201272380e+24
4362.0757, 2.313705811e+25, 1.202916576e+24
4362.1484, 2.319029981e+25, 1.203802860e+24
4362.2212, 2.316345897e+25, 1.192926047e+24
4362.2939, 2.313661767e+25, 1.182057149e+24
4362.3667, 2.310977593e+25, 1.171196392e+24
4362.4394, 2.308293374e+25, 1.160344011e+24
4362.5122, 2.305609110e+25, 1.149500248e+24
4362.5849, 2.302924801e+25, 1.138665356e+24
4362.6577, 2.300240448e+25, 1.127839594e+24
4362.7305, 2.297556050e+25, 1.117023236e+24
4362.8032, 2.294871607e+25, 1.106216562e+24
4362.8760, 2.292187119e+25, 1.095419864e+24
4362.9488, 2.289502587e+25, 1.084633447e+24
4363.0215, 2.286818009e+25, 1.073857627e+24
4363.0943, 2.284133387e+25, 1.063092731e+24
4363.1671, 2.279222592e+25, 1.054031220e+24
4363.2398, 2.267762734e+25, 1.049952844e+24
4363.3126, 2.256302685e+25, 1.045875914e+24
4363.3854, 2.244842445e+25, 1.041800449e+24
4363.4581, 2.233382014e+25, 1.037726468e+24
4363.5309, 2.221921391e+25, 1.033653987e+24
4363.6037, 2.210460578e+25, 1.029583027e+24
4363.6765, 2.198999573e+25, 1.025513606e+24
4363.7493, 2.187538377e+25, 1.021445743e+24
4363.8220, 2.176076990e+25, 1.017379458e+24
4363.8948, 2.164615412e+25, 1.013314771e+24
4363.9676, 2.153153642e+25, 1.009251702e+24
4364.0404, 2.141691682e+25, 1.005190272e+24
4364.1132, 2.130229530e+25, 1.001130501e+24
4364.1860, 2.129098189e+25, 9.991986632e+23
4364.2587, 2.140661955e+25, 9.998801181e+23
4364.3315, 2.152225913e+25, 1.000561615e+24
4364.4043, 2.163790064e+25, 1.001243153e+24
4364.4771, 2.175354408e+25, 1.001924732e+24
4364.5499, 2.186918945e+25, 1.002606353e+24
4364.6227, 2.198483675e+25, 1.003288015e+24
4364.6955, 2.210048598e+25, 1.003969718e+24
4364.7683, 2.221613714e+25, 1.004651462e+24
4364.8411, 2.233179022e+25, 1.005333248e+24
4364.9139, 2.244744523e+25, 1.006015074e+24
4364.9867, 2.256310218e+25, 1.006696942e+24
4365.0595, 2.267876105e+25, 1.007378850e+24
4365.1323, 2.279442185e+25, 1.008060799e+24
4365.2051, 2.288901659e+25, 1.008648171e+24
4365.2779, 2.297190043e+25, 1.009183579e+24
4365.3507, 2.305478566e+25, 1.009719754e+24
4365.4235, 2.313767227e+25, 1.010256695e+24
4365.4963, 2.322056027e+25, 1.010794400e+24
4365.5691, 2.330344965e+25, 1.011332868e+24
4365.6419, 2.338634040e+25, 1.011872098e+24
4365.7147, 2.346923255e+25, 1.012412089e+24
4365.7876, 2.355212607e+25, 1.012952840e+24
4365.8604, 2.363502098e+25, 1.013494349e+24
4365.9332, 2.371791727e+25, 1.014036616e+24
4366.0060, 2.380081494e+25, 1.014579639e+24
4366.0788, 2.388371399e+25, 1.015123418e+24
4366.1516, 2.396661443e+25, 1.015667950e+24
4366.2245, 2.393516205e+25, 1.014824216e+24
4366.2973, 2.388124234e+25, 1.013707644e+24
4366.3701, 2.382732172e+25, 1.012591064e+24
4366.4429, 2.377340021e+25, 1.011474477e+24
4366.5158, 2.371947780e+25, 1.010357883e+24
4366.5886, 2.366555449e+25, 1.009241281e+24
4366.6614, 2.361163027e+25, 1.008124671e+24
4366.7342, 2.355770516e+25, 1.007008055e+24
4366.8071, 2.350377915e+25, 1.005891431e+24
4366.8799, 2.344985224e+25, 1.004774800e+24
4366.9527, 2.339592443e+25, 1.003658162e+24
4367.0256, 2.334199573e+25, 1.002541517e+24
4367.0984, 2.328806612e+25, 1.001424865e+24
4367.1712, 2.323234237e+25, 1.000286947e+24
4367.2441, 2.311998848e+25, 9.984778030e+23
4367.3169, 2.300763272e+25, 9.966688605e+23
4367.3898, 2.289527508e+25, 9.948601206e+23
4367.4626, 2.278291557e+25, 9.930515844e+23
4367.5354, 2.267055419e+25, 9.912432534e+23
4367.6083, 2.255819093e+25, 9.894351288e+23
4367.6811, 2.244582579e+25, 9.876272119e+23
4367.7540, 2.233345879e+25, 9.858195041e+23
4367.8268, 2.222108991e+25, 9.840120066e+23
4367.8997, 2.210871915e+25, 9.822047209e+23
4367.9725, 2.199634652e+25, 9.803976482e+23
4368.0454, 2.188397202e+25, 9.785907899e+23
4368.1182, 2.177159564e+25, 9.767841474e+23
4368.1911, 2.168104702e+25, 9.752285732e+23
4368.2639, 2.166583793e+25, 9.745388889e+23
4368.3368, 2.165062858e+25, 9.738492785e+23
4368.4096, 2.163541898e+25, 9.731597422e+23
4368.4825, 2.162020913e+25, 9.724702803e+23
4368.5553, 2.160499902e+25, 9.717808929e+23
4368.6282, 2.158978866e+25, 9.710915801e+23
4368.7011, 2.157457805e+25, 9.704023423e+23
4368.7739, 2.155936718e+25, 9.697131795e+23
4368.8468, 2.154415606e+25, 9.690240919e+23
4368.9197, 2.152894468e+25, 9.683350798e+23
4368.9925, 2.151373305e+25, 9.676461434e+23
4369.0654, 2.149852117e+25, 9.669572827e+23
4369.1383, 2.148330903e+25, 9.662684981e+23
4369.2111, 2.152952172e+25, 9.659512141e+23
4369.2840, 2.166089362e+25, 9.661489809e+23
4369.3569, 2.179226772e+25, 9.663468853e+23
4369.4298, 2.192364400e+25, 9.665449270e+23
4369.5026, 2.205502248e+25, 9.667431062e+23
4369.5755, 2.218640315e+25, 9.669414227e+23
4369.6484, 2.231778601e+25, 9.671398763e+23
4369.7213, 2.244917107e+25, 9.673384672e+23
4369.7941, 2.258055831e+25, 9.675371951e+23
4369.8670, 2.271194774e+25, 9.677360600e+23
4369.9399, 2.284333937e+25, 9.679350618e+23
4370.0128, 2.297473319e+25, 9.681342004e+23
4370.0857, 2.310612919e+25, 9.683334759e+23
4370.1586, 2.323752739e+25, 9.685328880e+23
4370.2314, 2.324801227e+25, 9.684774406e+23
4370.3043, 2.318199974e+25, 9.682606992e+23
4370.3772, 2.311598611e+25, 9.680439606e+23
4370.4501, 2.304997137e+25, 9.678272249e+23
4370.5230, 2.298395554e+25, 9.676104920e+23
4370.5959, 2.291793860e+25, 9.673937620e+23
4370.6688, 2.285192056e+25, 9.671770348e+23
4370.7417, 2.278590142e+25, 9.669603105e+23
4370.8146, 2.271988118e+25, 9.667435891e+23
4370.8875, 2.265385984e+25, 9.665268705e+23
4370.9604, 2.258783740e+25, 9.663101548e+23
4371.0333, 2.252181386e+25, 9.660934420e+23
4371.1062, 2.245578921e+25, 9.658767320e+23
4371.1791, 2.238976347e+25, 9.656600250e+23
4371.2520, 2.234319867e+25, 9.651820594e+23
4371.3249, 2.230130581e+25, 9.646413611e+23
4371.3978, 2.225941224e+25, 9.641006556e+23
4371.4707, 2.221751798e+25, 9.635599429e+23
4371.5436, 2.217562302e+25, 9.630192231e+23
4371.6165, 2.213372737e+25, 9.624784962e+23
4371.6894, 2.209183101e+25, 9.619377622e+23
4371.7624, 2.204993395e+25, 9.613970210e+23
4371.8353, 2.200803620e+25, 9.608562727e+23
4371.9082, 2.196613775e+25, 9.603155173e+23
4371.9811, 2.192423860e+25, 9.597747547e+23
4372.0540, 2.188233874e+25, 9.592339851e+23
4372.1269, 2.184043820e+25, 9.586932083e+23
4372.1999, 2.179857799e+25, 9.581529063e+23
4372.2728, 2.181385270e+25, 9.582834003e+23
4372.3457, 2.182912766e+25, 9.584138973e+23
4372.4186, 2.184440288e+25, 9.585443973e+23
4372.4915, 2.185967835e+25, 9.586749003e+23
4372.5645, 2.187495408e+25, 9.588054062e+23
4372.6374, 2.189023006e+25, 9.589359151e+23
4372.7103, 2.190550630e+25, 9.590664270e+23
4372.7833, 2.192078279e+25, 9.591969419e+23
4372.8562, 2.193605954e+25, 9.593274598e+23
4372.9291, 2.195133654e+25, 9.594579806e+23
4373.0021, 2.196661380e+25, 9.595885045e+23
4373.0750, 2.198189131e+25, 9.597190313e+23
4373.1479, 2.199716907e+25, 9.598495611e+23
4373.2209, 2.198589698e+25, 9.596130305e+23
4373.2938, 2.186439410e+25, 9.578525648e+23
4373.3667, 2.174288920e+25, 9.560921364e+23
4373.4397, 2.162138228e+25, 9.543317459e+23
4373.5126, 2.149987333e+25, 9.525713934e+23
4373.5856, 2.137836235e+25, 9.508110795e+23
4373.6585, 2.125684934e+25, 9.490508045e+23
4373.7314, 2.113533431e+25, 9.472905687e+23
4373.8044, 2.101381725e+25, 9.455303726e+23
4373.8773, 2.089229817e+25, 9.437702166e+23
4373.9503, 2.077077705e+25, 9.420101010e+23
4374.0232, 2.064925391e+25, 9.402500262e+23
4374.0962, 2.052772875e+25, 9.384899927e+23
4374.1691, 2.040620156e+25, 9.367300008e+23
4374.2421, 2.031736204e+25, 9.349562553e+23
4374.3151, 2.027980074e+25, 9.331610536e+23
4374.3880, 2.024223881e+25, 9.313661003e+23
4374.4610, 2.020467626e+25, 9.295713971e+23
4374.5339, 2.016711308e+25, 9.277769455e+23
4374.6069, 2.012954927e+25, 9.259827473e+23
4374.6799, 2.009198484e+25, 9.241888040e+23
4374.7528, 2.005441978e+25, 9.223951174e+23
4374.8258, 2.001685409e+25, 9.206016891e+23
4374.8987, 1.997928778e+25, 9.188085209e+23
4374.9717, 1.994172084e+25, 9.170156144e+23
4375.0447, 1.990415328e+25, 9.152229715e+23
4375.1176, 1.986658508e+25, 9.134305938e+23
4375.1906, 1.982901627e+25, 9.116384830e+23
4375.2636, 1.982650707e+25, 9.102688852e+23
4375.3366, 1.984915794e+25, 9.092024764e+23
4375.4095, 1.987180918e+25, 9.081362232e+23
4375.4825, 1.989446080e+25, 9.070701260e+23
4375.5555, 1.991711280e+25, 9.060041855e+23
4375.6285, 1.993976518e+25, 9.049384024e+23
4375.7014, 1.996241793e+25, 9.038727772e+23
4375.7744, 1.998507106e+25, 9.028073106e+23
4375.8474, 2.000772457e+25, 9.017420032e+23
4375.9204, 2.003037846e+25, 9.006768557e+23
4375.9934, 2.005303273e+25, 8.996118687e+23
4376.0663, 2.007568737e+25, 8.985470428e+23
4376.1393, 2.009834239e+25, 8.974823788e+23
4376.2123, 2.012099779e+25, 8.964178771e+23
4376.2853, 2.008483551e+25, 8.970544023e+23
4376.3583, 2.003178232e+25, 8.981795266e+23
4376.4313, 1.997872825e+25, 8.993048326e+23
4376.5043, 1.992567330e+25, 9.004303196e+23
4376.5773, 1.987261746e+25, 9.015559871e+23
4376.6503, 1.981956073e+25, 9.026818345e+23
4376.7233, 1.976650312e+25, 9.038078612e+23
4376.7963, 1.971344463e+25, 9.049340666e+23
4376.8693, 1.966038525e+25, 9.060604502e+23
4376.9423, 1.960732498e+25, 9.071870112e+23
4377.0153, 1.955426383e+25, 9.083137492e+23
4377.0883, 1.950120180e+25, 9.094406635e+23
4377.1613, 1.944813888e+25, 9.105677537e+23
4377.2343, 1.939507508e+25, 9.116950190e+23
4377.3073, 1.944561874e+25, 9.136235745e+23
4377.3803, 1.949929324e+25, 9.155769432e+23
4377.4533, 1.955296863e+25, 9.175309266e+23
4377.5263, 1.960664492e+25, 9.194855209e+23
4377.5993, 1.966032211e+25, 9.214407226e+23
4377.6723, 1.971400018e+25, 9.233965280e+23
4377.7453, 1.976767916e+25, 9.253529335e+23
4377.8183, 1.982135903e+25, 9.273099355e+23
4377.8913, 1.987503980e+25, 9.292675306e+23
4377.9644, 1.992872146e+25, 9.312257151e+23
4378.0374, 1.998240401e+25, 9.331844857e+23
4378.1104, 2.003608746e+25, 9.351438389e+23
4378.1834, 2.008977181e+25, 9.371037712e+23
4378.2564, 2.015718212e+25, 9.390063863e+23
4378.3295, 2.029410813e+25, 9.406160504e+23
4378.4025, 2.043103642e+25, 9.422257539e+23
4378.4755, 2.056796700e+25, 9.438354968e+23
4378.5485, 2.070489985e+25, 9.454452789e+23
4378.6216, 2.084183500e+25, 9.470551002e+23
4378.6946, 2.097877242e+25, 9.486649607e+23
4378.7676, 2.111571213e+25, 9.502748603e+23
4378.8407, 2.125265413e+25, 9.518847988e+23
4378.9137, 2.138959840e+25, 9.534947764e+23
4378.9867, 2.152654497e+25, 9.551047928e+23
4379.0598, 2.166349381e+25, 9.567148481e+23
4379.1328, 2.180044494e+25, 9.583249421e+23
4379.2058, 2.193739836e+25, 9.599350749e+23
4379.2789, 2.200962444e+25, 9.608212910e+23
4379.3519, 2.196654502e+25, 9.604179166e+23
4379.4249, 2.192346489e+25, 9.600145585e+23
4379.4980, 2.188038403e+25, 9.596112169e+23
4379.5710, 2.183730246e+25, 9.592078918e+23
4379.6441, 2.179422016e+25, 9.588045831e+23
4379.7171, 2.175113715e+25, 9.584012910e+23
4379.7902, 2.170805342e+25, 9.579980155e+23
4379.8632, 2.166496897e+25, 9.575947565e+23
4379.9363, 2.162188381e+25, 9.571915142e+23
4380.0093, 2.157879792e+25, 9.567882885e+23
4380.0824, 2.153571132e+25, 9.563850795e+23
4380.1554, 2.149262399e+25, 9.559818872e+23
4380.2285, 2.144953595e+25, 9.555787117e+23
4380.3015, 2.136865275e+25, 9.551632641e+23
4380.3746, 2.125725021e+25, 9.547378989e+23
4380.4476, 2.114584581e+25, 9.543125353e+23
4380.5207, 2.103443956e+25, 9.538871735e+23
4380.5938, 2.092303145e+25, 9.534618134e+23
4380.6668, 2.081162148e+25, 9.530364550e+23
4380.7399, 2.070020965e+25, 9.526110984e+23
4380.8129, 2.058879596e+25, 9.521857435e+23
4380.8860, 2.047738041e+25, 9.517603904e+23
4380.9591, 2.036596301e+25, 9.513350391e+23
4381.0321, 2.025454375e+25, 9.509096896e+23
4381.1052, 2.014312263e+25, 9.504843419e+23
4381.1783, 2.003169965e+25, 9.500589960e+23
4381.2513, 1.992027481e+25, 9.496336520e+23
4381.3244, 2.002907705e+25, 9.486062001e+23
4381.3975, 2.021230326e+25, 9.473753223e+23
4381.4706, 2.039553252e+25, 9.461444945e+23
4381.5436, 2.057876484e+25, 9.449137172e+23
4381.6167, 2.076200022e+25, 9.436829905e+23
4381.6898, 2.094523865e+25, 9.424523147e+23
4381.7629, 2.112848014e+25, 9.412216902e+23
4381.8360, 2.131172468e+25, 9.399911172e+23
4381.9090, 2.149497228e+25, 9.387605959e+23
4381.9821, 2.167822294e+25, 9.375301268e+23
4382.0552, 2.186147665e+25, 9.362997100e+23
4382.1283, 2.204473342e+25, 9.350693458e+23
4382.2014, 2.222799324e+25, 9.338390346e+23
4382.2745, 2.241125612e+25, 9.326087767e+23
4382.3476, 2.221105337e+25, 9.277759372e+23
4382.4206, 2.198665726e+25, 9.227173091e+23
4382.4937, 2.176225741e+25, 9.176602219e+23
4382.5668, 2.153785382e+25, 9.126047025e+23
4382.6399, 2.131344649e+25, 9.075507787e+23
4382.7130, 2.108903541e+25, 9.024984787e+23
4382.7861, 2.086462059e+25, 8.974478315e+23
4382.8592, 2.064020203e+25, 8.923988667e+23
4382.9323, 2.041577972e+25, 8.873516146e+23
4383.0054, 2.019135367e+25, 8.823061060e+23
4383.0785, 1.996692388e+25, 8.772623725e+23
4383.1516, 1.974249034e+25, 8.722204466e+23
4383.2247, 1.951805307e+25, 8.671803613e+23
4383.2978, 1.927965312e+25, 8.620512476e+23
4383.3709, 1.895234852e+25, 8.563453203e+23
4383.4440, 1.862503846e+25, 8.506417134e+23
4383.5171, 1.829772295e+25, 8.449404758e+23
4383.5903, 1.797040197e+25, 8.392416578e+23
4383.6634, 1.764307554e+25, 8.335453113e+23
4383.7365, 1.731574364e+25, 8.278514893e+23
4383.8096, 1.698840629e+25, 8.221602464e+23
4383.8827, 1.666106348e+25, 8.164716385e+23
4383.9558, 1.633371520e+25, 8.107857234e+23
4384.0289, 1.600636147e+25, 8.051025602e+23
4384.1021, 1.567900228e+25, 7.994222097e+23
4384.1752, 1.535163763e+25, 7.937447346e+23
4384.2483, 1.502426752e+25, 7.880701992e+23
4384.3214, 1.482385672e+25, 7.839379814e+23
4384.3945, 1.488141714e+25, 7.829346261e+23
4384.4677, 1.493897852e+25, 7.819315781e+23
4384.5408, 1.499654086e+25, 7.809288389e+23
4384.6139, 1.505410416e+25, 7.799264095e+23
4384.6870, 1.511166842e+25, 7.789242914e+23
4384.7602, 1.516923364e+25, 7.779224858e+23
4384.8333, 1.522679982e+25, 7.769209939e+23
4384.9064, 1.528436696e+25, 7.759198172e+23
4384.9796, 1.534193507e+25, 7.749189568e+23
4385.0527, 1.539950413e+25, 7.739184141e+23
4385.1258, 1.545707415e+25, 7.729181904e+23
4385.1990, 1.551464513e+25, 7.719182871e+23
4385.2721, 1.557221707e+25, 7.709187054e+23
4385.3453, 1.571482900e+25, 7.730039120e+23
4385.4184, 1.593499356e+25, 7.779046049e+23
4385.4915, 1.615516180e+25, 7.828086508e+23
4385.5647, 1.637533371e+25, 7.877159889e+23
4385.6378, 1.659550929e+25, 7.926265597e+23
4385.7110, 1.681568854e+25, 7.975403052e+23
4385.7841, 1.703587147e+25, 8.024571687e+23
4385.8573, 1.725605806e+25, 8.073770948e+23
4385.9304, 1.747624833e+25, 8.123000297e+23
4386.0036, 1.769644228e+25, 8.172259205e+23
4386.0767, 1.791663989e+25, 8.221547156e+23
4386.1499, 1.813684118e+25, 8.270863649e+23
4386.2230, 1.835704614e+25, 8.320208192e+23
4386.2962, 1.857725477e+25, 8.369580304e+23
4386.3693, 1.880061161e+25, 8.434191760e+23
4386.4425, 1.902520695e+25, 8.504824417e+23
4386.5156, 1.924980605e+25, 8.575507116e+23
4386.5888, 1.947440889e+25, 8.646238658e+23
4386.6620, 1.969901547e+25, 8.717017888e+23
4386.7351, 1.992362581e+25, 8.787843682e+23
4386.8083, 2.014823989e+25, 8.858714956e+23
4386.8815, 2.037285771e+25, 8.929630656e+23
4386.9546, 2.059747928e+25, 9.000589762e+23
4387.0278, 2.082210460e+25, 9.071591286e+23
4387.1010, 2.104673366e+25, 9.142634270e+23
4387.1741, 2.127136647e+25, 9.213717782e+23
4387.2473, 2.149600303e+25, 9.284840923e+23
4387.3205, 2.172064333e+25, 9.356002816e+23
4387.3936, 2.178959529e+25, 9.388287872e+23
4387.4668, 2.184329387e+25, 9.416769607e+23
4387.5400, 2.189699334e+25, 9.445259429e+23
4387.6132, 2.195069371e+25, 9.473757272e+23
4387.6863, 2.200439497e+25, 9.502263067e+23
4387.7595, 2.205809712e+25, 9.530776748e+23
4387.8327, 2.211180018e+25, 9.559298248e+23
4387.9059, 2.216550413e+25, 9.587827504e+23
4387.9791, 2.221920897e+25, 9.616364449e+23
4388.0523, 2.227291471e+25, 9.644909021e+23
4388.1254, 2.232662135e+25, 9.673461157e+23
4388.1986, 2.238032888e+25, 9.702020794e+23
4388.2718, 2.243403730e+25, 9.730587872e+23
4388.3450, 2.249217911e+25, 9.764684356e+23
4388.4182, 2.258798367e+25, 9.845736509e+23
4388.4914, 2.268378984e+25, 9.926848035e+23
4388.5646, 2.277959759e+25, 1.000801753e+24
4388.6378, 2.287540695e+25, 1.008924362e+24
4388.7110, 2.297121791e+25, 1.017052499e+24
4388.7842, 2.306703046e+25, 1.025186036e+24
4388.8574, 2.316284461e+25, 1.033324849e+24
4388.9306, 2.325866036e+25, 1.041468818e+24
4389.0038, 2.335447771e+25, 1.049617826e+24
4389.0770, 2.345029665e+25, 1.057771761e+24
4389.1502, 2.354611719e+25, 1.065930511e+24
4389.2234, 2.364193934e+25, 1.074093971e+24
4389.2966, 2.373776308e+25, 1.082262038e+24
4389.3698, 2.377231836e+25, 1.084418104e+24
4389.4430, 2.366316786e+25, 1.072469795e+24
4389.5162, 2.355401555e+25, 1.060530047e+24
4389.5894, 2.344486141e+25, 1.048599159e+24
4389.6626, 2.333570546e+25, 1.036677446e+24
4389.7358, 2.322654768e+25, 1.024765234e+24
4389.8090, 2.311738808e+25, 1.012862866e+24
4389.8823, 2.300822666e+25, 1.000970701e+24
4389.9555, 2.289906343e+25, 9.890891154e+23
4390.0287, 2.278989837e+25, 9.772185018e+23
4390.1019, 2.268073149e+25, 9.653592732e+23
4390.1751, 2.257156279e+25, 9.535118624e+23
4390.2484, 2.246239226e+25, 9.416767235e+23
4390.3216, 2.235321992e+25, 9.298543334e+23
4390.3948, 2.216915952e+25, 9.232850209e+23
4390.4680, 2.190807526e+25, 9.221082749e+23
4390.5412, 2.164698664e+25, 9.209315320e+23
4390.6145, 2.138589366e+25, 9.197547924e+23
4390.6877, 2.112479633e+25, 9.185780561e+23
4390.7609, 2.086369465e+25, 9.174013233e+23
4390.8342, 2.060258861e+25, 9.162245940e+23
4390.9074, 2.034147821e+25, 9.150478683e+23
4390.9806, 2.008036346e+25, 9.138711463e+23
4391.0539, 1.981924436e+25, 9.126944281e+23
4391.1271, 1.955812090e+25, 9.115177138e+23
4391.2003, 1.929699309e+25, 9.103410034e+23
4391.2736, 1.903586092e+25, 9.091642972e+23
4391.3468, 1.877472439e+25, 9.079875951e+23
4391.4201, 1.895999757e+25, 9.085084619e+23
4391.4933, 1.934820478e+25, 9.098010451e+23
4391.5665, 1.973641846e+25, 9.110936790e+23
4391.6398, 2.012463862e+25, 9.123863637e+23
4391.7130, 2.051286526e+25, 9.136790989e+23
4391.7863, 2.090109837e+25, 9.149718846e+23
4391.8595, 2.128933795e+25, 9.162647207e+23
4391.9328, 2.167758401e+25, 9.175576069e+23
4392.0060, 2.206583654e+25, 9.188505432e+23
4392.0793, 2.245409555e+25, 9.201435295e+23
4392.1525, 2.284236104e+25, 9.214365656e+23
4392.2258, 2.323063300e+25, 9.227296515e+23
4392.2990, 2.361891144e+25, 9.240227870e+23
4392.3723, 2.400719635e+25, 9.253159720e+23
4392.4455, 2.388981618e+25, 9.262264037e+23
4392.5188, 2.370418096e+25, 9.270852970e+23
4392.5921, 2.351854265e+25, 9.279443251e+23
4392.6653, 2.333290124e+25, 9.288034877e+23
4392.7386, 2.314725673e+25, 9.296627845e+23
4392.8119, 2.296160913e+25, 9.305222151e+23
4392.8851, 2.277595844e+25, 9.313817793e+23
4392.9584, 2.259030464e+25, 9.322414766e+23
4393.0316, 2.240464775e+25, 9.331013069e+23
4393.1049, 2.221898776e+25, 9.339612697e+23
4393.1782, 2.203332468e+25, 9.348213647e+23
4393.2515, 2.184765850e+25, 9.356815917e+23
4393.3247, 2.166198922e+25, 9.365419503e+23
4393.3980, 2.148882921e+25, 9.373169569e+23
4393.4713, 2.146972375e+25, 9.370395406e+23
4393.5446, 2.145061796e+25, 9.367621487e+23
4393.6178, 2.143151186e+25, 9.364847810e+23
4393.6911, 2.141240543e+25, 9.362074376e+23
4393.7644, 2.139329869e+25, 9.359301187e+23
4393.8377, 2.137419163e+25, 9.356528241e+23
4393.9110, 2.135508425e+25, 9.353755539e+23
4393.9842, 2.133597655e+25, 9.350983081e+23
4394.0575, 2.131686854e+25, 9.348210868e+23
4394.1308, 2.129776020e+25, 9.345438900e+23
4394.2041, 2.127865155e+25, 9.342667178e+23
4394.2774, 2.125954257e+25, 9.339895700e+23
4394.3507, 2.124043328e+25, 9.337124469e+23
4394.4240, 2.124540884e+25, 9.333968238e+23
4394.4973, 2.131563362e+25, 9.329768879e+23
4394.5705, 2.138585958e+25, 9.325570216e+23
4394.6438, 2.145608671e+25, 9.321372250e+23
4394.7171, 2.152631501e+25, 9.317174983e+23
4394.7904, 2.159654448e+25, 9.312978414e+23
4394.8637, 2.166677512e+25, 9.308782546e+23
4394.9370, 2.173700693e+25, 9.304587378e+23
4395.0103, 2.180723991e+25, 9.300392914e+23
4395.0836, 2.187747407e+25, 9.296199152e+23
4395.1569, 2.194770940e+25, 9.292006096e+23
4395.2302, 2.201794590e+25, 9.287813745e+23
4395.3035, 2.208818357e+25, 9.283622100e+23
4395.3768, 2.215842241e+25, 9.279431164e+23
4395.4502, 2.219030803e+25, 9.278292754e+23
4395.5235, 2.217774239e+25, 9.280692254e+23
4395.5968, 2.216517655e+25, 9.283092802e+23
4395.6701, 2.215261049e+25, 9.285494395e+23
4395.7434, 2.214004422e+25, 9.287897034e+23
4395.8167, 2.212747774e+25, 9.290300718e+23
4395.8900, 2.211491105e+25, 9.292705447e+23
4395.9633, 2.210234416e+25, 9.295111218e+23
4396.0367, 2.208977705e+25, 9.297518033e+23
4396.1100, 2.207720974e+25, 9.299925889e+23
4396.1833, 2.206464221e+25, 9.302334787e+23
4396.2566, 2.205207447e+25, 9.304744725e+23
4396.3299, 2.203950653e+25, 9.307155703e+23
4396.4033, 2.202693838e+25, 9.309567720e+23
4396.4766, 2.203362945e+25, 9.319910868e+23
4396.5499, 2.205036605e+25, 9.334391897e+23
4396.6232, 2.206710294e+25, 9.348874758e+23
4396.6966, 2.208384010e+25, 9.363359444e+23
4396.7699, 2.210057755e+25, 9.377845947e+23
4396.8432, 2.211731527e+25, 9.392334261e+23
4396.9166, 2.213405327e+25, 9.406824377e+23
4396.9899, 2.215079155e+25, 9.421316290e+23
4397.0632, 2.216753011e+25, 9.435809991e+23
4397.1366, 2.218426895e+25, 9.450305474e+23
4397.2099, 2.220100807e+25, 9.464802732e+23
4397.2832, 2.221774746e+25, 9.479301758e+23
4397.3566, 2.223448714e+25, 9.493802545e+23
4397.4299, 2.225122710e+25, 9.508305086e+23
4397.5033, 2.230478574e+25, 9.523554331e+23
4397.5766, 2.236475676e+25, 9.538934676e+23
4397.6500, 2.242472879e+25, 9.554316363e+23
4397.7233, 2.248470181e+25, 9.569699386e+23
4397.7966, 2.254467584e+25, 9.585083740e+23
4397.8700, 2.260465086e+25, 9.600469420e+23
4397.9433, 2.266462689e+25, 9.615856421e+23
4398.0167, 2.272460391e+25, 9.631244738e+23
4398.0900, 2.278458194e+25, 9.646634365e+23
4398.1634, 2.284456097e+25, 9.662025298e+23
4398.2368, 2.290454100e+25, 9.677417533e+23
4398.3101, 2.296452202e+25, 9.692811063e+23
4398.3835, 2.302450405e+25, 9.708205884e+23
4398.4568, 2.308179253e+25, 9.722766514e+23
4398.5302, 2.308397707e+25, 9.720241918e+23
4398.6035, 2.308616165e+25, 9.717717310e+23
4398.6769, 2.308834627e+25, 9.715192687e+23
4398.7503, 2.309053092e+25, 9.712668052e+23
4398.8236, 2.309271560e+25, 9.710143403e+23
4398.8970, 2.309490033e+25, 9.707618741e+23
4398.9704, 2.309708508e+25, 9.705094065e+23
4399.0437, 2.309926988e+25, 9.702569376e+23
4399.1171, 2.310145471e+25, 9.700044674e+23
4399.1905, 2.310363958e+25, 9.697519958e+23
4399.2638, 2.310582449e+25, 9.694995230e+23
4399.3372, 2.310800943e+25, 9.692470488e+23
4399.4106, 2.311019441e+25, 9.689945733e+23
4399.4840, 2.309926341e+25, 9.684012582e+23
4399.5573, 2.304694280e+25, 9.667325017e+23
4399.6307, 2.299462132e+25, 9.650639295e+23
4399.7041, 2.294229896e+25, 9.633955426e+23
4399.7775, 2.288997573e+25, 9.617273422e+23
