#Filename,File Type,Radial Velocity (km/s),Guessed Spectral Type,Guessed [Fe/H],User Spectral Type,User [Fe/H]
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57791_3-113701574.txt,csv,18.016666666138423,K5,+0.5,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57792_3-62470118.txt,csv,-12.814999999624272,G0,-1.5,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57794_3-54512942.txt,csv,-0.19249999999436507,M2,+0.0,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57794_3-57540143.txt,csv,-17.5374999994858,M2,+1.0,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57794_3-59712415.txt,csv,254.9999999925234,M4,+0.5,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57794_3-148921455.txt,csv,6.5549999998078015,K5,-0.5,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57794_7-27085089.txt,csv,-0.6374999999812989,F5,-1.0,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57794_7-27111322.txt,csv,5.19999999984754,F7,+0.0,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57795_3-113701574.txt,csv,-14.553333332906638,K5,+0.5,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57795_3-151921203.txt,csv,-7.9333333331007365,M1,+0.5,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57795_3-152042051.txt,csv,-10.428333333027586,M3,+0.5,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57795_3-155017232.txt,csv,-1.9999999999413702,K3,-1.0,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57795_3-155311045.txt,csv,-4.686666666529257,K7,+0.5,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57795_7-9823424.txt,csv,-1.6199999999524948,K7,+0.5,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57796_7-27168094.txt,csv,51.28166666516308,A6,+0.0,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57800_3-148921455.txt,csv,2.2399999999343225,K5,-0.5,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57801_3-155017232.txt,csv,-4.184999999877291,K3,-1.0,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57801_3-155311045.txt,csv,-5.844999999828624,M0,+0.5,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57801_7-9823424.txt,csv,-3.594999999894608,K7,+0.5,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57820_3-133730773.txt,csv,17.11833333283143,K4,-1.0,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57821_3-131370362.txt,csv,3.7433333332235796,K2,-1.0,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57822_3-2343022.txt,csv,-7.338333333118172,M2,+1.0,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57822_3-3407677.txt,csv,-34.769999998980545,A9,+0.0,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57822_3-148921455.txt,csv,-12.953333332953529,K5,-0.5,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57823_3-115398949.txt,csv,-4.959999999854578,M4,+0.5,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57823_3-116569186.txt,csv,-9.724999999714857,M3,+0.5,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57824_3-155017232.txt,csv,0.05999999999823391,K3,-1.0,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57824_3-155311045.txt,csv,-7.736666666439831,M0,+0.5,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57824_7-9823424.txt,csv,-2.3783333332636016,K7,+0.5,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57827_3-148921455.txt,csv,13.846666666260676,K5,-0.5,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57827_3-148931366.txt,csv,-3.546666666562688,K7,+0.5,nan,nan
